"","model.id","drug","time","volume","volume.normal"
"724","m.4714.19.1886","Gemcitabine",21,289,1.28007889546351
"824","m.4714.19.1886","Gemcitabine",25,307.0625,1.42258382642998
"924","m.4714.19.1886","Gemcitabine",28,234.8125,0.852564102564103
"1023","m.4714.19.1886","Gemcitabine",32,252.875,0.995069033530572
"1128","m.4714.19.1886","Gemcitabine",35,270.9375,1.13757396449704
"1222","m.4714.19.1886","Gemcitabine",39,315.875,1.49211045364892
"1322","m.4714.19.1886","Gemcitabine",42,338.4375,1.67011834319527
"1421","m.4714.19.1886","Gemcitabine",46,523.6875,3.13165680473373
"1520","m.4714.19.1886","Gemcitabine",49,468.5625,2.69674556213018
"1129","m.5486.26.1886","Paclitaxel",0,168.75,0
"2118","m.5486.26.1886","Paclitaxel",5,224,0.327407407407407
"3115","m.5486.26.1886","Paclitaxel",8,252.875,0.498518518518519
"4115","m.5486.26.1886","Paclitaxel",11,383.5625,1.27296296296296
"5115","m.5486.26.1886","Paclitaxel",14,475,1.81481481481481
"631","m.5486.26.1886","Paclitaxel",18,475,1.81481481481481
"725","m.5486.26.1886","Paclitaxel",26,694.3125,3.11444444444444
"825","m.5486.26.1886","Paclitaxel",29,727.375,3.31037037037037
"925","m.5486.26.1886","Paclitaxel",32,694.3125,3.11444444444444
"1024","m.5486.26.1886","Paclitaxel",35,937.5,4.55555555555556
"1130","m.5486.26.1886","Paclitaxel",39,1056.25,5.25925925925926
"1223","m.5486.26.1886","Paclitaxel",42,1366.625,7.09851851851852
"1131","m.5734.33.1886","Doxorubicin",0,90,0
"2119","m.5734.33.1886","Doxorubicin",3,116.1875,0.290972222222222
"3116","m.5734.33.1886","Doxorubicin",6,147,0.633333333333333
"4116","m.5734.33.1886","Doxorubicin",9,134.75,0.497222222222222
"5116","m.5734.33.1886","Doxorubicin",13,159.25,0.769444444444444
"632","m.5734.33.1886","Doxorubicin",16,234.8125,1.60902777777778
"726","m.5734.33.1886","Doxorubicin",21,252.875,1.80972222222222
"826","m.5734.33.1886","Doxorubicin",24,361,3.01111111111111
"926","m.5734.33.1886","Doxorubicin",27,283.5,2.15
"1025","m.5734.33.1886","Doxorubicin",35,324,2.6
"1132","m.5665.5.1887","Control",0,122.5,0
"2120","m.5665.5.1887","Control",3,176,0.436734693877551
"3117","m.5665.5.1887","Control",6,423.5,2.45714285714286
"4117","m.5665.5.1887","Control",9,540,3.40816326530612
"5117","m.5665.5.1887","Control",13,784,5.4
"633","m.5665.5.1887","Control",16,1280,9.44897959183673
"727","m.5665.5.1887","Control",21,1517.25,11.3857142857143
"1133","m.5660.12.1887","Cisplatin",0,210.9375,0
"2121","m.5660.12.1887","Cisplatin",3,270.9375,0.284444444444444
"3118","m.5660.12.1887","Cisplatin",11,500,1.37037037037037
"4118","m.5660.12.1887","Cisplatin",18,475,1.25185185185185
"5118","m.5660.12.1887","Cisplatin",20,792,2.75466666666667
"1134","m.5664.19.1887","Gemcitabine",0,110.25,0
"2122","m.5664.19.1887","Gemcitabine",4,95.0625,-0.137755102040816
"3119","m.5664.19.1887","Gemcitabine",7,50,-0.546485260770975
"4119","m.5664.19.1887","Gemcitabine",11,18.375,-0.833333333333333
"5119","m.5664.19.1887","Gemcitabine",14,18.375,-0.833333333333333
"634","m.5664.19.1887","Gemcitabine",18,13.5,-0.877551020408163
"1135","m.5663.26.1887","Paclitaxel",0,105.625,0
"2123","m.5663.26.1887","Paclitaxel",3,116.1875,0.1
"3120","m.5663.26.1887","Paclitaxel",8,208,0.969230769230769
"4120","m.5663.26.1887","Paclitaxel",11,234.8125,1.22307692307692
"5120","m.5663.26.1887","Paclitaxel",14,383.5625,2.63136094674556
"635","m.5663.26.1887","Paclitaxel",17,475,3.49704142011834
"728","m.5663.26.1887","Paclitaxel",21,500,3.73372781065089
"827","m.5663.26.1887","Paclitaxel",24,450,3.2603550295858
"927","m.5663.26.1887","Paclitaxel",29,605,4.72781065088757
"1136","m.4787.5.1905","Control",0,90,0
"2124","m.4787.5.1905","Control",4,90,0
"3121","m.4787.5.1905","Control",6,108,0.2
"4121","m.4787.5.1905","Control",8,99,0.1
"5121","m.4787.5.1905","Control",11,154.6875,0.71875
"636","m.4787.5.1905","Control",13,134.75,0.497222222222222
"729","m.4787.5.1905","Control",15,196.875,1.1875
"828","m.4787.5.1905","Control",19,208,1.31111111111111
"928","m.4787.5.1905","Control",21,182.8125,1.03125
"1026","m.4787.5.1905","Control",25,283.5,2.15
"1137","m.4787.5.1905","Control",28,303.75,2.375
"1224","m.4787.5.1905","Control",32,270.9375,2.01041666666667
"1323","m.4787.5.1905","Control",35,256,1.84444444444444
"1422","m.4787.5.1905","Control",39,375,3.16666666666667
"1521","m.4787.5.1905","Control",42,400,3.44444444444444
"1617","m.4787.5.1905","Control",46,400,3.44444444444444
"1716","m.4787.5.1905","Control",49,450,4
"1138","m.4785.12.1905","Cisplatin",0,50,0
"2125","m.4785.12.1905","Cisplatin",2,50,0
"3122","m.4785.12.1905","Cisplatin",4,62.5,0.25
"4122","m.4785.12.1905","Cisplatin",8,75.625,0.5125
"5122","m.4785.12.1905","Cisplatin",10,32,-0.36
"637","m.4785.12.1905","Cisplatin",14,43.75,-0.125
"730","m.4785.12.1905","Cisplatin",17,0.5,-0.99
"829","m.4785.12.1905","Cisplatin",21,0.0625,-0.99875
"929","m.4785.12.1905","Cisplatin",24,0.0625,-0.99875
"1027","m.4785.12.1905","Cisplatin",28,0.0625,-0.99875
"1139","m.4785.12.1905","Cisplatin",31,0.0625,-0.99875
"1225","m.4785.12.1905","Cisplatin",35,0.0625,-0.99875
"1324","m.4785.12.1905","Cisplatin",38,0,-1
"1423","m.4785.12.1905","Cisplatin",42,0,-1
"1522","m.4785.12.1905","Cisplatin",45,0,-1
"1140","m.5314.19.1905","Gemcitabine",0,134.75,0
"2126","m.5314.19.1905","Gemcitabine",3,154.6875,0.147959183673469
"3123","m.5314.19.1905","Gemcitabine",6,210.9375,0.565398886827458
"4123","m.5314.19.1905","Gemcitabine",11,171.5,0.272727272727273
"5123","m.5314.19.1905","Gemcitabine",14,196.875,0.461038961038961
"638","m.5314.19.1905","Gemcitabine",17,289,1.14471243042672
"731","m.5314.19.1905","Gemcitabine",20,210.9375,0.565398886827458
"830","m.5314.19.1905","Gemcitabine",24,324,1.40445269016698
"930","m.5314.19.1905","Gemcitabine",32,383.5625,1.84647495361781
"1028","m.5314.19.1905","Gemcitabine",35,383.5625,1.84647495361781
"1141","m.5314.19.1905","Gemcitabine",38,344.25,1.55473098330241
"1226","m.5314.19.1905","Gemcitabine",41,425,2.15398886827458
"1325","m.5314.19.1905","Gemcitabine",45,406.125,2.0139146567718
"1424","m.5314.19.1905","Gemcitabine",48,781.25,4.79777365491651
"1523","m.5314.19.1905","Gemcitabine",52,523.6875,2.88636363636364
"1142","m.5318.26.1905","Paclitaxel",0,134.75,0
"2127","m.5318.26.1905","Paclitaxel",5,99,-0.26530612244898
"3124","m.5318.26.1905","Paclitaxel",8,126.75,-0.0593692022263451
"4124","m.5318.26.1905","Paclitaxel",11,137.3125,0.0190166975881262
"5124","m.5318.26.1905","Paclitaxel",14,126.75,-0.0593692022263451
"639","m.5318.26.1905","Paclitaxel",19,116.1875,-0.137755102040816
"732","m.5318.26.1905","Paclitaxel",22,171.5,0.272727272727273
"831","m.5318.26.1905","Paclitaxel",25,62.5,-0.536178107606679
"931","m.5318.26.1905","Paclitaxel",28,75.625,-0.438775510204082
"1029","m.5318.26.1905","Paclitaxel",32,21.4375,-0.840909090909091
"1143","m.5318.26.1905","Paclitaxel",40,21.4375,-0.840909090909091
"1227","m.5318.26.1905","Paclitaxel",43,13.5,-0.899814471243043
"1326","m.5318.26.1905","Paclitaxel",46,4,-0.970315398886827
"1425","m.5318.26.1905","Paclitaxel",49,4,-0.970315398886827
"1524","m.5318.26.1905","Paclitaxel",53,4,-0.970315398886827
"1618","m.5318.26.1905","Paclitaxel",56,4,-0.970315398886827
"1717","m.5318.26.1905","Paclitaxel",60,0.5,-0.996289424860853
"1814","m.5318.26.1905","Paclitaxel",63,0.5,-0.996289424860853
"1913","m.5318.26.1905","Paclitaxel",67,4,-0.970315398886827
"2013","m.5318.26.1905","Paclitaxel",70,4,-0.970315398886827
"2128","m.5318.26.1905","Paclitaxel",74,32,-0.76252319109462
"2212","m.5318.26.1905","Paclitaxel",77,35.4375,-0.737012987012987
"2311","m.5318.26.1905","Paclitaxel",82,90,-0.332096474953618
"2410","m.5318.26.1905","Paclitaxel",85,116.1875,-0.137755102040816
"2510","m.5318.26.1905","Paclitaxel",88,169,0.25417439703154
"2610","m.5318.26.1905","Paclitaxel",91,159.25,0.181818181818182
"2710","m.5318.26.1905","Paclitaxel",95,134.75,0
"2810","m.5318.26.1905","Paclitaxel",98,126.75,-0.0593692022263451
"2910","m.5318.26.1905","Paclitaxel",102,126.75,-0.0593692022263451
"3010","m.5318.26.1905","Paclitaxel",105,116.1875,-0.137755102040816
"3125","m.5318.26.1905","Paclitaxel",109,196.875,0.461038961038961
"3210","m.5318.26.1905","Paclitaxel",112,171.5,0.272727272727273
"3310","m.5318.26.1905","Paclitaxel",117,182.8125,0.356679035250464
"3410","m.5318.26.1905","Paclitaxel",120,182.8125,0.356679035250464
"3510","m.5318.26.1905","Paclitaxel",123,137.3125,0.0190166975881262
"3610","m.5318.26.1905","Paclitaxel",126,240,0.781076066790352
"3710","m.5318.26.1905","Paclitaxel",130,171.5,0.272727272727273
"3810","m.5318.26.1905","Paclitaxel",133,338.4375,1.51159554730983
"3910","m.5318.26.1905","Paclitaxel",138,270.9375,1.01066790352505
"4010","m.5318.26.1905","Paclitaxel",141,224,0.662337662337662
"4125","m.5318.26.1905","Paclitaxel",144,270.9375,1.01066790352505
"4210","m.5318.26.1905","Paclitaxel",152,168.75,0.252319109461967
"4310","m.5318.26.1905","Paclitaxel",159,252.875,0.876623376623377
"1144","m.5143.5.1915","Control",0,208,0
"2129","m.5143.5.1915","Control",4,450,1.16346153846154
"3126","m.5143.5.1915","Control",7,595.125,1.86117788461538
"4126","m.5143.5.1915","Control",11,684,2.28846153846154
"5125","m.5143.5.1915","Control",14,956.8125,3.60006009615385
"1145","m.5142.12.1915","Cisplatin",0,234.8125,0
"2130","m.5142.12.1915","Cisplatin",3,428.6875,0.825658770295449
"3127","m.5142.12.1915","Cisplatin",7,500,1.12935853074261
"4127","m.5142.12.1915","Cisplatin",10,605,1.57652382219856
"5126","m.5142.12.1915","Cisplatin",14,864,2.67953154112324
"640","m.5142.12.1915","Cisplatin",17,1014,3.31833910034602
"733","m.5142.12.1915","Cisplatin",21,1621.6875,5.90630822464732
"832","m.5142.12.1915","Cisplatin",24,1801.875,6.67367580516369
"932","m.5142.12.1915","Cisplatin",36,2220.3125,8.45568272557892
"1146","m.5145.19.1915","Gemcitabine",0,83.1875,0
"2131","m.5145.19.1915","Gemcitabine",4,90,0.081893313298272
"3128","m.5145.19.1915","Gemcitabine",7,68.0625,-0.181818181818182
"4128","m.5145.19.1915","Gemcitabine",11,56.25,-0.32381667918858
"5127","m.5145.19.1915","Gemcitabine",14,83.1875,0
"641","m.5145.19.1915","Gemcitabine",18,40.5,-0.513148009015778
"734","m.5145.19.1915","Gemcitabine",21,75.625,-0.0909090909090909
"833","m.5145.19.1915","Gemcitabine",33,137.3125,0.650638617580766
"933","m.5145.19.1915","Gemcitabine",35,168.75,1.02854996243426
"1030","m.5145.19.1915","Gemcitabine",39,116.1875,0.396694214876033
"1147","m.5145.19.1915","Gemcitabine",42,62.5,-0.248685199098422
"1228","m.5145.19.1915","Gemcitabine",46,75.625,-0.0909090909090909
"1327","m.5145.19.1915","Gemcitabine",49,105.625,0.269722013523666
"1426","m.5145.19.1915","Gemcitabine",53,137.3125,0.650638617580766
"1525","m.5145.19.1915","Gemcitabine",56,116.1875,0.396694214876033
"1148","m.4934.26.1915","Paclitaxel",0,210.9375,0
"2132","m.4934.26.1915","Paclitaxel",3,182.8125,-0.133333333333333
"3129","m.4934.26.1915","Paclitaxel",6,182.8125,-0.133333333333333
"4129","m.4934.26.1915","Paclitaxel",11,126.75,-0.399111111111111
"5128","m.4934.26.1915","Paclitaxel",14,196.875,-0.0666666666666667
"642","m.4934.26.1915","Paclitaxel",17,168.75,-0.2
"735","m.4934.26.1915","Paclitaxel",20,159.25,-0.245037037037037
"834","m.4934.26.1915","Paclitaxel",24,196.875,-0.0666666666666667
"934","m.4934.26.1915","Paclitaxel",32,81,-0.616
"1031","m.4934.26.1915","Paclitaxel",35,116.1875,-0.449185185185185
"1149","m.4934.26.1915","Paclitaxel",38,62.5,-0.703703703703704
"1229","m.4934.26.1915","Paclitaxel",41,75.625,-0.641481481481481
"1328","m.4934.26.1915","Paclitaxel",45,40.5,-0.808
"1427","m.4934.26.1915","Paclitaxel",48,32,-0.848296296296296
"1526","m.4934.26.1915","Paclitaxel",52,35.4375,-0.832
"1150","m.5469.33.1915","Doxorubicin",0,293.3125,0
"2133","m.5469.33.1915","Doxorubicin",3,303.75,0.0355849137012572
"3130","m.5469.33.1915","Doxorubicin",6,683.4375,1.33006605582783
"4130","m.5469.33.1915","Doxorubicin",11,774.5625,1.64074152993821
"1151","m.5192.5.1924","Control",0,90,0
"2134","m.5192.5.1924","Control",2,196.875,1.1875
"3131","m.5192.5.1924","Control",6,171.5,0.905555555555556
"4131","m.5192.5.1924","Control",8,364.5,3.05
"5129","m.5192.5.1924","Control",12,383.5625,3.26180555555556
"643","m.5192.5.1924","Control",15,605,5.72222222222222
"736","m.5192.5.1924","Control",19,661.25,6.34722222222222
"835","m.5192.5.1924","Control",22,727.375,7.08194444444444
"935","m.5192.5.1924","Control",26,937.5,9.41666666666667
"1032","m.5192.5.1924","Control",29,1274,13.1555555555556
"1152","m.5187.12.1924","Cisplatin",0,338.4375,0
"2135","m.5187.12.1924","Cisplatin",2,361,0.0666666666666667
"3132","m.5187.12.1924","Cisplatin",6,450,0.329639889196676
"4132","m.5187.12.1924","Cisplatin",9,475,0.403508771929825
"5130","m.5187.12.1924","Cisplatin",13,684,1.02105263157895
"644","m.5187.12.1924","Cisplatin",20,845,1.49676823638042
"737","m.5187.12.1924","Cisplatin",23,929.5,1.74644506001847
"836","m.5187.12.1924","Cisplatin",28,937.5,1.77008310249307
"936","m.5187.12.1924","Cisplatin",31,1801.875,4.32409972299169
"1033","m.5187.12.1924","Cisplatin",34,1861.9375,4.50156971375808
"1153","m.5191.19.1924","Gemcitabine",0,105.625,0
"2136","m.5191.19.1924","Gemcitabine",3,83.1875,-0.212426035502959
"3133","m.5191.19.1924","Gemcitabine",7,21.4375,-0.797041420118343
"4133","m.5191.19.1924","Gemcitabine",10,13.5,-0.872189349112426
"5131","m.5191.19.1924","Gemcitabine",14,0.5,-0.995266272189349
"645","m.5191.19.1924","Gemcitabine",17,0.5,-0.995266272189349
"738","m.5191.19.1924","Gemcitabine",22,0.0625,-0.999408284023669
"837","m.5191.19.1924","Gemcitabine",25,0,-1
"937","m.5191.19.1924","Gemcitabine",28,0,-1
"1034","m.5191.19.1924","Gemcitabine",31,0,-1
"1154","m.5191.19.1924","Gemcitabine",36,0,-1
"1230","m.5191.19.1924","Gemcitabine",39,0,-1
"1329","m.5191.19.1924","Gemcitabine",42,0,-1
"1428","m.5191.19.1924","Gemcitabine",45,0,-1
"1527","m.5191.19.1924","Gemcitabine",49,0,-1
"1619","m.5191.19.1924","Gemcitabine",57,0,-1
"1155","m.5188.26.1924","Paclitaxel",0,126.75,0
"2137","m.5188.26.1924","Paclitaxel",4,75.625,-0.403353057199211
"3134","m.5188.26.1924","Paclitaxel",7,116.1875,-0.0833333333333333
"4134","m.5188.26.1924","Paclitaxel",11,75.625,-0.403353057199211
"5132","m.5188.26.1924","Paclitaxel",14,116.1875,-0.0833333333333333
"646","m.5188.26.1924","Paclitaxel",19,105.625,-0.166666666666667
"739","m.5188.26.1924","Paclitaxel",22,256,1.01972386587771
"838","m.5188.26.1924","Paclitaxel",25,126.75,0
"938","m.5188.26.1924","Paclitaxel",28,99,-0.218934911242604
"1035","m.5188.26.1924","Paclitaxel",33,50,-0.605522682445759
"1156","m.5188.26.1924","Paclitaxel",36,68.0625,-0.46301775147929
"1231","m.5188.26.1924","Paclitaxel",39,32,-0.747534516765286
"1330","m.5188.26.1924","Paclitaxel",42,45.5625,-0.640532544378698
"1429","m.5188.26.1924","Paclitaxel",46,56.25,-0.556213017751479
"1528","m.5188.26.1924","Paclitaxel",54,37.5,-0.70414201183432
"1157","m.5189.33.1924","Doxorubicin",0,134.75,0
"2138","m.5189.33.1924","Doxorubicin",3,208,0.543599257884972
"3135","m.5189.33.1924","Doxorubicin",6,240,0.781076066790352
"4135","m.5189.33.1924","Doxorubicin",9,425,2.15398886827458
"5133","m.5189.33.1924","Doxorubicin",14,500,2.71057513914657
"647","m.5189.33.1924","Doxorubicin",17,500,2.71057513914657
"740","m.5189.33.1924","Doxorubicin",20,859.375,5.37755102040816
"839","m.5189.33.1924","Doxorubicin",23,792,4.87755102040816
"939","m.5189.33.1924","Doxorubicin",27,937.5,5.95732838589981
"1158","m.5078.5.1939","Control",0,40.5,0
"2139","m.5078.5.1939","Control",3,122.5,2.02469135802469
"3136","m.5078.5.1939","Control",8,208,4.1358024691358
"4136","m.5078.5.1939","Control",11,425,9.49382716049383
"5134","m.5078.5.1939","Control",14,612,14.1111111111111
"648","m.5078.5.1939","Control",17,1176,28.037037037037
"1159","m.5194.12.1939","Cisplatin",0,90,0
"2140","m.5194.12.1939","Cisplatin",12,56.25,-0.375
"3137","m.5194.12.1939","Cisplatin",14,28,-0.688888888888889
"4137","m.5194.12.1939","Cisplatin",18,13.5,-0.85
"5135","m.5194.12.1939","Cisplatin",21,4,-0.955555555555556
"649","m.5194.12.1939","Cisplatin",25,4,-0.955555555555556
"741","m.5194.12.1939","Cisplatin",28,0.5,-0.994444444444444
"840","m.5194.12.1939","Cisplatin",32,0.5,-0.994444444444444
"940","m.5194.12.1939","Cisplatin",35,0.0625,-0.999305555555556
"1036","m.5194.12.1939","Cisplatin",40,0,-1
"1160","m.5077.19.1939","Gemcitabine",0,182.8125,0
"2141","m.5077.19.1939","Gemcitabine",4,256,0.40034188034188
"3138","m.5077.19.1939","Gemcitabine",7,325,0.777777777777778
"4138","m.5077.19.1939","Gemcitabine",11,350,0.914529914529915
"5136","m.5077.19.1939","Gemcitabine",14,300,0.641025641025641
"650","m.5077.19.1939","Gemcitabine",18,283.5,0.550769230769231
"742","m.5077.19.1939","Gemcitabine",21,383.5625,1.09811965811966
"841","m.5077.19.1939","Gemcitabine",25,980,4.36068376068376
"941","m.5077.19.1939","Gemcitabine",28,1125,5.15384615384615
"1037","m.5077.19.1939","Gemcitabine",32,1607.8125,7.79487179487179
"1161","m.5428.26.1939","Paclitaxel",0,196.875,0
"2142","m.5428.26.1939","Paclitaxel",3,364.5,0.851428571428571
"3139","m.5428.26.1939","Paclitaxel",6,324,0.645714285714286
"4139","m.5428.26.1939","Paclitaxel",11,400,1.03174603174603
"5137","m.5428.26.1939","Paclitaxel",14,147,-0.253333333333333
"651","m.5428.26.1939","Paclitaxel",17,182.8125,-0.0714285714285714
"743","m.5428.26.1939","Paclitaxel",20,168.75,-0.142857142857143
"842","m.5428.26.1939","Paclitaxel",24,176,-0.106031746031746
"942","m.5428.26.1939","Paclitaxel",32,154.6875,-0.214285714285714
"1038","m.5428.26.1939","Paclitaxel",35,350,0.777777777777778
"1162","m.5428.26.1939","Paclitaxel",38,171.5,-0.128888888888889
"1232","m.5428.26.1939","Paclitaxel",41,385.875,0.96
"1331","m.5428.26.1939","Paclitaxel",45,462.875,1.35111111111111
"1430","m.5428.26.1939","Paclitaxel",48,495.9375,1.51904761904762
"1529","m.5428.26.1939","Paclitaxel",52,718.25,2.64825396825397
"1620","m.5428.26.1939","Paclitaxel",55,882,3.48
"1718","m.5428.26.1939","Paclitaxel",59,956.25,3.85714285714286
"1163","m.5431.33.1939","Doxorubicin",0,126.75,0
"2143","m.5431.33.1939","Doxorubicin",3,252.875,0.995069033530572
"3140","m.5431.33.1939","Doxorubicin",6,208,0.641025641025641
"4140","m.5431.33.1939","Doxorubicin",9,256,1.01972386587771
"5138","m.5431.33.1939","Doxorubicin",14,208,0.641025641025641
"652","m.5431.33.1939","Doxorubicin",17,159.25,0.256410256410256
"744","m.5431.33.1939","Doxorubicin",20,90,-0.289940828402367
"843","m.5431.33.1939","Doxorubicin",23,182.8125,0.442307692307692
"943","m.5431.33.1939","Doxorubicin",27,108,-0.14792899408284
"1039","m.5431.33.1939","Doxorubicin",35,116.1875,-0.0833333333333333
"1164","m.5431.33.1939","Doxorubicin",38,198.6875,0.567554240631164
"1233","m.5431.33.1939","Doxorubicin",41,110.25,-0.130177514792899
"1332","m.5431.33.1939","Doxorubicin",44,140.625,0.109467455621302
"1431","m.5431.33.1939","Doxorubicin",48,243,0.917159763313609
"1530","m.5431.33.1939","Doxorubicin",51,393.25,2.1025641025641
"1621","m.5431.33.1939","Doxorubicin",55,585.9375,3.62278106508876
"1165","m.5414.5.1944","Control",0,108,0
"2144","m.5414.5.1944","Control",3,108,0
"3141","m.5414.5.1944","Control",7,196.875,0.822916666666667
"4141","m.5414.5.1944","Control",10,159.25,0.474537037037037
"5139","m.5414.5.1944","Control",14,147,0.361111111111111
"653","m.5414.5.1944","Control",17,159.25,0.474537037037037
"745","m.5414.5.1944","Control",21,196.875,0.822916666666667
"844","m.5414.5.1944","Control",24,196.875,0.822916666666667
"944","m.5414.5.1944","Control",28,324,2
"1166","m.5419.12.1944","Cisplatin",0,99,0
"2145","m.5419.12.1944","Cisplatin",3,159.25,0.608585858585859
"3142","m.5419.12.1944","Cisplatin",6,99,0
"4142","m.5419.12.1944","Cisplatin",9,99,0
"5140","m.5419.12.1944","Cisplatin",13,108,0.0909090909090909
"654","m.5419.12.1944","Cisplatin",21,62.5,-0.368686868686869
"746","m.5419.12.1944","Cisplatin",24,83.1875,-0.159722222222222
"845","m.5419.12.1944","Cisplatin",27,108,0.0909090909090909
"945","m.5419.12.1944","Cisplatin",30,116.1875,0.173611111111111
"1040","m.5419.12.1944","Cisplatin",34,116.1875,0.173611111111111
"1167","m.5419.12.1944","Cisplatin",37,95.0625,-0.0397727272727273
"1168","m.5417.19.1944","Gemcitabine",0,90,0
"2146","m.5417.19.1944","Gemcitabine",3,108,0.2
"3143","m.5417.19.1944","Gemcitabine",6,62.5,-0.305555555555556
"4143","m.5417.19.1944","Gemcitabine",10,126.75,0.408333333333333
"5141","m.5417.19.1944","Gemcitabine",18,56.25,-0.375
"655","m.5417.19.1944","Gemcitabine",21,99,0.1
"747","m.5417.19.1944","Gemcitabine",24,99,0.1
"846","m.5417.19.1944","Gemcitabine",27,75.625,-0.159722222222222
"946","m.5417.19.1944","Gemcitabine",31,108,0.2
"1169","m.5416.26.1944","Paclitaxel",0,90,0
"2147","m.5416.26.1944","Paclitaxel",3,75.625,-0.159722222222222
"3144","m.5416.26.1944","Paclitaxel",6,56.25,-0.375
"4144","m.5416.26.1944","Paclitaxel",10,68.0625,-0.24375
"5142","m.5416.26.1944","Paclitaxel",18,35.4375,-0.60625
"656","m.5416.26.1944","Paclitaxel",21,68.0625,-0.24375
"748","m.5416.26.1944","Paclitaxel",24,45.5625,-0.49375
"847","m.5416.26.1944","Paclitaxel",27,83.1875,-0.0756944444444444
"947","m.5416.26.1944","Paclitaxel",31,45.5625,-0.49375
"1041","m.5416.26.1944","Paclitaxel",34,50,-0.444444444444444
"1170","m.5416.26.1944","Paclitaxel",38,40.5,-0.55
"1234","m.5416.26.1944","Paclitaxel",41,40.5,-0.55
"1333","m.5416.26.1944","Paclitaxel",45,32,-0.644444444444444
"1432","m.5416.26.1944","Paclitaxel",48,75.625,-0.159722222222222
"1531","m.5416.26.1944","Paclitaxel",52,35.4375,-0.60625
"1171","m.5418.33.1944","Doxorubicin",0,108,0
"2148","m.5418.33.1944","Doxorubicin",3,116.1875,0.0758101851851852
"3145","m.5418.33.1944","Doxorubicin",6,147,0.361111111111111
"4145","m.5418.33.1944","Doxorubicin",9,99,-0.0833333333333333
"5143","m.5418.33.1944","Doxorubicin",13,126.75,0.173611111111111
"657","m.5418.33.1944","Doxorubicin",22,137.3125,0.271412037037037
"749","m.5418.33.1944","Doxorubicin",25,182.8125,0.692708333333333
"848","m.5418.33.1944","Doxorubicin",28,99,-0.0833333333333333
"1172","m.5266.5.1945","Control",0,99,0
"2149","m.5266.5.1945","Control",4,105.625,0.0669191919191919
"3146","m.5266.5.1945","Control",7,126.75,0.28030303030303
"4146","m.5266.5.1945","Control",11,240,1.42424242424242
"5144","m.5266.5.1945","Control",14,344.25,2.47727272727273
"658","m.5266.5.1945","Control",19,551.25,4.56818181818182
"750","m.5266.5.1945","Control",22,665.5,5.72222222222222
"849","m.5266.5.1945","Control",25,898.4375,8.07512626262626
"948","m.5266.5.1945","Control",28,1419.1875,13.3352272727273
"1173","m.4792.12.1945","Cisplatin",0,99,0
"2150","m.4792.12.1945","Cisplatin",2,182.8125,0.846590909090909
"3147","m.4792.12.1945","Cisplatin",4,147,0.484848484848485
"4147","m.4792.12.1945","Cisplatin",7,108,0.0909090909090909
"5145","m.4792.12.1945","Cisplatin",9,105.625,0.0669191919191919
"659","m.4792.12.1945","Cisplatin",11,134.75,0.361111111111111
"751","m.4792.12.1945","Cisplatin",15,28,-0.717171717171717
"850","m.4792.12.1945","Cisplatin",17,28,-0.717171717171717
"949","m.4792.12.1945","Cisplatin",21,0.5,-0.994949494949495
"1042","m.4792.12.1945","Cisplatin",24,0.0625,-0.999368686868687
"1174","m.4792.12.1945","Cisplatin",28,0,-1
"1235","m.4792.12.1945","Cisplatin",31,0,-1
"1334","m.4792.12.1945","Cisplatin",35,0,-1
"1433","m.4792.12.1945","Cisplatin",38,0,-1
"1532","m.4792.12.1945","Cisplatin",42,0,-1
"1622","m.4792.12.1945","Cisplatin",45,0,-1
"1719","m.4792.12.1945","Cisplatin",49,0,-1
"1815","m.4792.12.1945","Cisplatin",52,0,-1
"1175","m.5264.19.1945","Gemcitabine",0,182.8125,0
"2151","m.5264.19.1945","Gemcitabine",2,126.75,-0.306666666666667
"3148","m.5264.19.1945","Gemcitabine",6,99,-0.458461538461538
"4148","m.5264.19.1945","Gemcitabine",9,56.25,-0.692307692307692
"5146","m.5264.19.1945","Gemcitabine",13,40.5,-0.778461538461538
"660","m.5264.19.1945","Gemcitabine",16,50,-0.726495726495726
"752","m.5264.19.1945","Gemcitabine",20,68.0625,-0.627692307692308
"851","m.5264.19.1945","Gemcitabine",23,56.25,-0.692307692307692
"950","m.5264.19.1945","Gemcitabine",28,56.25,-0.692307692307692
"1043","m.5264.19.1945","Gemcitabine",31,108,-0.409230769230769
"1176","m.5264.19.1945","Gemcitabine",34,137.3125,-0.248888888888889
"1236","m.5264.19.1945","Gemcitabine",37,134.75,-0.262905982905983
"1335","m.5264.19.1945","Gemcitabine",45,147,-0.195897435897436
"1434","m.5264.19.1945","Gemcitabine",48,171.5,-0.0618803418803419
"1533","m.5264.19.1945","Gemcitabine",51,196.875,0.0769230769230769
"1623","m.5264.19.1945","Gemcitabine",55,196.875,0.0769230769230769
"1177","m.5262.26.1945","Paclitaxel",0,171.5,0
"2152","m.5262.26.1945","Paclitaxel",3,83.1875,-0.514941690962099
"3149","m.5262.26.1945","Paclitaxel",7,62.5,-0.635568513119534
"4149","m.5262.26.1945","Paclitaxel",10,62.5,-0.635568513119534
"5147","m.5262.26.1945","Paclitaxel",14,21.4375,-0.875
"661","m.5262.26.1945","Paclitaxel",17,4,-0.97667638483965
"753","m.5262.26.1945","Paclitaxel",22,0.0625,-0.99963556851312
"852","m.5262.26.1945","Paclitaxel",25,0,-1
