"","batch.name","model.id","type"
"1009","X-3298.BYL719 + LEE011","X.3298.BY19.LE11","treatment"
"1010","X-3298.BYL719 + LEE011","X.3298.uned","control"
"1011","X-3298.BYL719 + LJM716","X.3298.BY19.LJ16","treatment"
"1012","X-3298.BYL719 + LJM716","X.3298.uned","control"
"1013","X-3298.CGM097","X.3298.CG97","treatment"
"1014","X-3298.CGM097","X.3298.uned","control"
"1015","X-3298.CLR457","X.3298.CL57","treatment"
"1016","X-3298.CLR457","X.3298.uned","control"
"1017","X-3298.HDM201","X.3298.HD01","treatment"
"1018","X-3298.HDM201","X.3298.uned","control"
"1019","X-3298.INC424","X.3298.IN24","treatment"
"1020","X-3298.INC424","X.3298.uned","control"
"1021","X-3298.LEE011","X.3298.LE11","treatment"
"1022","X-3298.LEE011","X.3298.uned","control"
"1023","X-3298.LEE011 + everolimus","X.3298.LE11.evus","treatment"
"1024","X-3298.LEE011 + everolimus","X.3298.uned","control"
"1025","X-3298.LFA102","X.3298.LF02","treatment"
"1026","X-3298.LFA102","X.3298.uned","control"
"1027","X-3298.LJM716","X.3298.LJ16","treatment"
"1028","X-3298.LJM716","X.3298.uned","control"
"1029","X-3298.LJM716 + trastuzumab","X.3298.LJ16.trab","treatment"
"1030","X-3298.LJM716 + trastuzumab","X.3298.uned","control"
"1031","X-3298.LKA136","X.3298.LK36","treatment"
"1032","X-3298.LKA136","X.3298.uned","control"
"1033","X-3298.LLM871","X.3298.LL71","treatment"
"1034","X-3298.LLM871","X.3298.uned","control"
"1035","X-3298.paclitaxel","X.3298.pael","treatment"
"1036","X-3298.paclitaxel","X.3298.uned","control"
"1037","X-3298.tamoxifen","X.3298.taen","treatment"
"1038","X-3298.tamoxifen","X.3298.uned","control"
"1039","X-3298.trastuzumab","X.3298.trab","treatment"
"1040","X-3298.trastuzumab","X.3298.uned","control"
"1041","X-3450.BGJ398","X.3450.BG98","treatment"
"1042","X-3450.BGJ398","X.3450.uned","control"
"1043","X-3450.binimetinib","X.3450.biib","treatment"
"1044","X-3450.binimetinib","X.3450.uned","control"
"1045","X-3450.BKM120","X.3450.BK20","treatment"
"1046","X-3450.BKM120","X.3450.uned","control"
"1047","X-3450.BYL719","X.3450.BY19","treatment"
"1048","X-3450.BYL719","X.3450.uned","control"
"1049","X-3450.BYL719 + LEE011","X.3450.BY19.LE11","treatment"
"1050","X-3450.BYL719 + LEE011","X.3450.uned","control"
"1051","X-3450.BYL719 + LJM716","X.3450.BY19.LJ16","treatment"
"1052","X-3450.BYL719 + LJM716","X.3450.uned","control"
"1053","X-3450.CGM097","X.3450.CG97","treatment"
"1054","X-3450.CGM097","X.3450.uned","control"
"1055","X-3450.CLR457","X.3450.CL57","treatment"
"1056","X-3450.CLR457","X.3450.uned","control"
"1057","X-3450.HDM201","X.3450.HD01","treatment"
"1058","X-3450.HDM201","X.3450.uned","control"
"1059","X-3450.INC424","X.3450.IN24","treatment"
"1060","X-3450.INC424","X.3450.uned","control"
"1061","X-3450.LEE011","X.3450.LE11","treatment"
"1062","X-3450.LEE011","X.3450.uned","control"
"1063","X-3450.LEE011 + everolimus","X.3450.LE11.evus","treatment"
"1064","X-3450.LEE011 + everolimus","X.3450.uned","control"
"1065","X-3450.LFA102","X.3450.LF02","treatment"
"1066","X-3450.LFA102","X.3450.uned","control"
"1067","X-3450.LFW527 + everolimus","X.3450.LF27.evus","treatment"
"1068","X-3450.LFW527 + everolimus","X.3450.uned","control"
"1069","X-3450.LJM716","X.3450.LJ16","treatment"
"1070","X-3450.LJM716","X.3450.uned","control"
"1071","X-3450.LJM716 + trastuzumab","X.3450.LJ16.trab","treatment"
"1072","X-3450.LJM716 + trastuzumab","X.3450.uned","control"
"1073","X-3450.LKA136","X.3450.LK36","treatment"
"1074","X-3450.LKA136","X.3450.uned","control"
"1075","X-3450.LLM871","X.3450.LL71","treatment"
"1076","X-3450.LLM871","X.3450.uned","control"
"1077","X-3450.paclitaxel","X.3450.pael","treatment"
"1078","X-3450.paclitaxel","X.3450.uned","control"
"1079","X-3450.tamoxifen","X.3450.taen","treatment"
"1080","X-3450.tamoxifen","X.3450.uned","control"
"1081","X-3450.trastuzumab","X.3450.trab","treatment"
"1082","X-3450.trastuzumab","X.3450.uned","control"
"1083","X-3453.LFW527 + everolimus","X.3453.LF27.evus","treatment"
"1084","X-3468.BGJ398","X.3468.BG98","treatment"
"1085","X-3468.BGJ398","X.3468.uned","control"
"1086","X-3468.binimetinib","X.3468.biib","treatment"
"1087","X-3468.binimetinib","X.3468.uned","control"
"1088","X-3468.BKM120","X.3468.BK20","treatment"
"1089","X-3468.BKM120","X.3468.uned","control"
"1090","X-3468.BYL719","X.3468.BY19","treatment"
"1091","X-3468.BYL719","X.3468.uned","control"
"1092","X-3468.BYL719 + LEE011","X.3468.BY19.LE11","treatment"
"1093","X-3468.BYL719 + LEE011","X.3468.uned","control"
"1094","X-3468.BYL719 + LJM716","X.3468.BY19.LJ16","treatment"
"1095","X-3468.BYL719 + LJM716","X.3468.uned","control"
"1096","X-3468.CGM097","X.3468.CG97","treatment"
"1097","X-3468.CGM097","X.3468.uned","control"
"1098","X-3468.CLR457","X.3468.CL57","treatment"
"1099","X-3468.CLR457","X.3468.uned","control"
"1100","X-3468.HDM201","X.3468.HD01","treatment"
"1101","X-3468.HDM201","X.3468.uned","control"
"1102","X-3468.INC424","X.3468.IN24","treatment"
"1103","X-3468.INC424","X.3468.uned","control"
"1104","X-3468.LEE011","X.3468.LE11","treatment"
"1105","X-3468.LEE011","X.3468.uned","control"
"1106","X-3468.LEE011 + everolimus","X.3468.LE11.evus","treatment"
"1107","X-3468.LEE011 + everolimus","X.3468.uned","control"
"1108","X-3468.LFA102","X.3468.LF02","treatment"
"1109","X-3468.LFA102","X.3468.uned","control"
"1110","X-3468.LFW527 + everolimus","X.3468.LF27.evus","treatment"
"1111","X-3468.LFW527 + everolimus","X.3468.uned","control"
"1112","X-3468.LJM716","X.3468.LJ16","treatment"
"1113","X-3468.LJM716","X.3468.uned","control"
"1114","X-3468.LJM716 + trastuzumab","X.3468.LJ16.trab","treatment"
"1115","X-3468.LJM716 + trastuzumab","X.3468.uned","control"
"1116","X-3468.LKA136","X.3468.LK36","treatment"
"1117","X-3468.LKA136","X.3468.uned","control"
"1118","X-3468.LLM871","X.3468.LL71","treatment"
"1119","X-3468.LLM871","X.3468.uned","control"
"1120","X-3468.paclitaxel","X.3468.pael","treatment"
"1121","X-3468.paclitaxel","X.3468.uned","control"
"1122","X-3468.tamoxifen","X.3468.taen","treatment"
"1123","X-3468.tamoxifen","X.3468.uned","control"
"1124","X-3468.trastuzumab","X.3468.trab","treatment"
"1125","X-3468.trastuzumab","X.3468.uned","control"
"1126","X-3697.BGJ398","X.3697.BG98","treatment"
"1127","X-3697.BGJ398","X.3697.uned","control"
"1128","X-3697.binimetinib","X.3697.biib","treatment"
"1129","X-3697.binimetinib","X.3697.uned","control"
"1130","X-3697.BKM120","X.3697.BK20","treatment"
"1131","X-3697.BKM120","X.3697.uned","control"
"1132","X-3697.BYL719","X.3697.BY19","treatment"
"1133","X-3697.BYL719","X.3697.uned","control"
"1134","X-3697.BYL719 + LEE011","X.3697.BY19.LE11","treatment"
"1135","X-3697.BYL719 + LEE011","X.3697.uned","control"
"1136","X-3697.BYL719 + LJM716","X.3697.BY19.LJ16","treatment"
"1137","X-3697.BYL719 + LJM716","X.3697.uned","control"
"1138","X-3697.CGM097","X.3697.CG97","treatment"
"1139","X-3697.CGM097","X.3697.uned","control"
"1140","X-3697.CLR457","X.3697.CL57","treatment"
"1141","X-3697.CLR457","X.3697.uned","control"
"1142","X-3697.HDM201","X.3697.HD01","treatment"
"1143","X-3697.HDM201","X.3697.uned","control"
"1144","X-3697.INC424","X.3697.IN24","treatment"
"1145","X-3697.INC424","X.3697.uned","control"
"1146","X-3697.LEE011","X.3697.LE11","treatment"
"1147","X-3697.LEE011","X.3697.uned","control"
"1148","X-3697.LEE011 + everolimus","X.3697.LE11.evus","treatment"
"1149","X-3697.LEE011 + everolimus","X.3697.uned","control"
"1150","X-3697.LFA102","X.3697.LF02","treatment"
"1151","X-3697.LFA102","X.3697.uned","control"
"1152","X-3697.LJM716","X.3697.LJ16","treatment"
"1153","X-3697.LJM716","X.3697.uned","control"
"1154","X-3697.LJM716 + trastuzumab","X.3697.LJ16.trab","treatment"
"1155","X-3697.LJM716 + trastuzumab","X.3697.uned","control"
"1156","X-3697.LKA136","X.3697.LK36","treatment"
"1157","X-3697.LKA136","X.3697.uned","control"
"1158","X-3697.LLM871","X.3697.LL71","treatment"
"1159","X-3697.LLM871","X.3697.uned","control"
"1160","X-3697.paclitaxel","X.3697.pael","treatment"
"1161","X-3697.paclitaxel","X.3697.uned","control"
"1162","X-3697.tamoxifen","X.3697.taen","treatment"
"1163","X-3697.tamoxifen","X.3697.uned","control"
"1164","X-3697.trastuzumab","X.3697.trab","treatment"
"1165","X-3697.trastuzumab","X.3697.uned","control"
"1166","X-3873.BGJ398","X.3873.BG98","treatment"
"1167","X-3873.BGJ398","X.3873.uned","control"
"1168","X-3873.binimetinib","X.3873.biib","treatment"
"1169","X-3873.binimetinib","X.3873.uned","control"
"1170","X-3873.BKM120","X.3873.BK20","treatment"
"1171","X-3873.BKM120","X.3873.uned","control"
"1172","X-3873.BYL719","X.3873.BY19","treatment"
"1173","X-3873.BYL719","X.3873.uned","control"
"1174","X-3873.BYL719 + LEE011","X.3873.BY19.LE11","treatment"
"1175","X-3873.BYL719 + LEE011","X.3873.uned","control"
"1176","X-3873.BYL719 + LJM716","X.3873.BY19.LJ16","treatment"
"1177","X-3873.BYL719 + LJM716","X.3873.uned","control"
"1178","X-3873.CGM097","X.3873.CG97","treatment"
"1179","X-3873.CGM097","X.3873.uned","control"
"1180","X-3873.CLR457","X.3873.CL57","treatment"
"1181","X-3873.CLR457","X.3873.uned","control"
"1182","X-3873.HDM201","X.3873.HD01","treatment"
"1183","X-3873.HDM201","X.3873.uned","control"
"1184","X-3873.INC424","X.3873.IN24","treatment"
"1185","X-3873.INC424","X.3873.uned","control"
"1186","X-3873.LEE011","X.3873.LE11","treatment"
"1187","X-3873.LEE011","X.3873.uned","control"
"1188","X-3873.LEE011 + everolimus","X.3873.LE11.evus","treatment"
"1189","X-3873.LEE011 + everolimus","X.3873.uned","control"
"1190","X-3873.LFA102","X.3873.LF02","treatment"
"1191","X-3873.LFA102","X.3873.uned","control"
"1192","X-3873.LFW527 + everolimus","X.3873.LF27.evus","treatment"
"1193","X-3873.LFW527 + everolimus","X.3873.uned","control"
"1194","X-3873.LJM716","X.3873.LJ16","treatment"
"1195","X-3873.LJM716","X.3873.uned","control"
"1196","X-3873.LJM716 + trastuzumab","X.3873.LJ16.trab","treatment"
"1197","X-3873.LJM716 + trastuzumab","X.3873.uned","control"
"1198","X-3873.LKA136","X.3873.LK36","treatment"
"1199","X-3873.LKA136","X.3873.uned","control"
"1200","X-3873.LLM871","X.3873.LL71","treatment"
"1201","X-3873.LLM871","X.3873.uned","control"
"1202","X-3873.paclitaxel","X.3873.pael","treatment"
"1203","X-3873.paclitaxel","X.3873.uned","control"
"1204","X-3873.tamoxifen","X.3873.taen","treatment"
"1205","X-3873.tamoxifen","X.3873.uned","control"
"1206","X-3873.trastuzumab","X.3873.trab","treatment"
"1207","X-3873.trastuzumab","X.3873.uned","control"
"1208","X-4347.BGJ398","X.4347.BG98","treatment"
"1209","X-4347.BGJ398","X.4347.uned","control"
"1210","X-4347.binimetinib","X.4347.biib","treatment"
"1211","X-4347.binimetinib","X.4347.uned","control"
"1212","X-4347.BKM120","X.4347.BK20","treatment"
"1213","X-4347.BKM120","X.4347.uned","control"
"1214","X-4347.BYL719","X.4347.BY19","treatment"
"1215","X-4347.BYL719","X.4347.uned","control"
"1216","X-4347.BYL719 + LEE011","X.4347.BY19.LE11","treatment"
"1217","X-4347.BYL719 + LEE011","X.4347.uned","control"
"1218","X-4347.BYL719 + LJM716","X.4347.BY19.LJ16","treatment"
"1219","X-4347.BYL719 + LJM716","X.4347.uned","control"
"1220","X-4347.CGM097","X.4347.CG97","treatment"
"1221","X-4347.CGM097","X.4347.uned","control"
"1222","X-4347.CLR457","X.4347.CL57","treatment"
"1223","X-4347.CLR457","X.4347.uned","control"
"1224","X-4347.HDM201","X.4347.HD01","treatment"
"1225","X-4347.HDM201","X.4347.uned","control"
"1226","X-4347.INC424","X.4347.IN24","treatment"
"1227","X-4347.INC424","X.4347.uned","control"
"1228","X-4347.LEE011","X.4347.LE11","treatment"
"1229","X-4347.LEE011","X.4347.uned","control"
"1230","X-4347.LEE011 + everolimus","X.4347.LE11.evus","treatment"
"1231","X-4347.LEE011 + everolimus","X.4347.uned","control"
"1232","X-4347.LFA102","X.4347.LF02","treatment"
"1233","X-4347.LFA102","X.4347.uned","control"
"1234","X-4347.LFW527 + everolimus","X.4347.LF27.evus","treatment"
"1235","X-4347.LFW527 + everolimus","X.4347.uned","control"
"1236","X-4347.LJM716","X.4347.LJ16","treatment"
"1237","X-4347.LJM716","X.4347.uned","control"
"1238","X-4347.LJM716 + trastuzumab","X.4347.LJ16.trab","treatment"
"1239","X-4347.LJM716 + trastuzumab","X.4347.uned","control"
"1240","X-4347.LKA136","X.4347.LK36","treatment"
"1241","X-4347.LKA136","X.4347.uned","control"
"1242","X-4347.LLM871","X.4347.LL71","treatment"
"1243","X-4347.LLM871","X.4347.uned","control"
"1244","X-4347.paclitaxel","X.4347.pael","treatment"
"1245","X-4347.paclitaxel","X.4347.uned","control"
"1246","X-4347.tamoxifen","X.4347.taen","treatment"
"1247","X-4347.tamoxifen","X.4347.uned","control"
"1248","X-4347.trastuzumab","X.4347.trab","treatment"
"1249","X-4347.trastuzumab","X.4347.uned","control"
"1250","X-4567.BGJ398","X.4567.BG98","treatment"
"1251","X-4567.BGJ398","X.4567.uned","control"
"1252","X-4567.binimetinib","X.4567.biib","treatment"
"1253","X-4567.binimetinib","X.4567.uned","control"
"1254","X-4567.BKM120","X.4567.BK20","treatment"
"1255","X-4567.BKM120","X.4567.uned","control"
"1256","X-4567.BYL719","X.4567.BY19","treatment"
"1257","X-4567.BYL719","X.4567.uned","control"
"1258","X-4567.BYL719 + LEE011","X.4567.BY19.LE11","treatment"
"1259","X-4567.BYL719 + LEE011","X.4567.uned","control"
"1260","X-4567.BYL719 + LJM716","X.4567.BY19.LJ16","treatment"
"1261","X-4567.BYL719 + LJM716","X.4567.uned","control"
"1262","X-4567.CGM097","X.4567.CG97","treatment"
"1263","X-4567.CGM097","X.4567.uned","control"
"1264","X-4567.CLR457","X.4567.CL57","treatment"
"1265","X-4567.CLR457","X.4567.uned","control"
"1266","X-4567.HDM201","X.4567.HD01","treatment"
"1267","X-4567.HDM201","X.4567.uned","control"
"1268","X-4567.INC424","X.4567.IN24","treatment"
"1269","X-4567.INC424","X.4567.uned","control"
"1270","X-4567.LEE011","X.4567.LE11","treatment"
"1271","X-4567.LEE011","X.4567.uned","control"
"1272","X-4567.LEE011 + everolimus","X.4567.LE11.evus","treatment"
"1273","X-4567.LEE011 + everolimus","X.4567.uned","control"
"1274","X-4567.LFA102","X.4567.LF02","treatment"
"1275","X-4567.LFA102","X.4567.uned","control"
"1276","X-4567.LFW527 + everolimus","X.4567.LF27.evus","treatment"
"1277","X-4567.LFW527 + everolimus","X.4567.uned","control"
"1278","X-4567.LJM716","X.4567.LJ16","treatment"
"1279","X-4567.LJM716","X.4567.uned","control"
"1280","X-4567.LJM716 + trastuzumab","X.4567.LJ16.trab","treatment"
"1281","X-4567.LJM716 + trastuzumab","X.4567.uned","control"
"1282","X-4567.LKA136","X.4567.LK36","treatment"
"1283","X-4567.LKA136","X.4567.uned","control"
"1284","X-4567.LLM871","X.4567.LL71","treatment"
"1285","X-4567.LLM871","X.4567.uned","control"
"1286","X-4567.paclitaxel","X.4567.pael","treatment"
"1287","X-4567.paclitaxel","X.4567.uned","control"
"1288","X-4567.tamoxifen","X.4567.taen","treatment"
"1289","X-4567.tamoxifen","X.4567.uned","control"
"1290","X-4567.trastuzumab","X.4567.trab","treatment"
"1291","X-4567.trastuzumab","X.4567.uned","control"
"1292","X-4824.BGJ398","X.4824.BG98","treatment"
"1293","X-4824.BGJ398","X.4824.uned","control"
"1294","X-4824.binimetinib","X.4824.biib","treatment"
"1295","X-4824.binimetinib","X.4824.uned","control"
"1296","X-4824.BKM120","X.4824.BK20","treatment"
"1297","X-4824.BKM120","X.4824.uned","control"
"1298","X-4824.BYL719","X.4824.BY19","treatment"
"1299","X-4824.BYL719","X.4824.uned","control"
"1300","X-4824.BYL719 + LEE011","X.4824.BY19.LE11","treatment"
"1301","X-4824.BYL719 + LEE011","X.4824.uned","control"
"1302","X-4824.BYL719 + LJM716","X.4824.BY19.LJ16","treatment"
"1303","X-4824.BYL719 + LJM716","X.4824.uned","control"
"1304","X-4824.CGM097","X.4824.CG97","treatment"
"1305","X-4824.CGM097","X.4824.uned","control"
"1306","X-4824.CLR457","X.4824.CL57","treatment"
"1307","X-4824.CLR457","X.4824.uned","control"
"1308","X-4824.HDM201","X.4824.HD01","treatment"
"1309","X-4824.HDM201","X.4824.uned","control"
"1310","X-4824.INC424","X.4824.IN24","treatment"
"1311","X-4824.INC424","X.4824.uned","control"
"1312","X-4824.LEE011","X.4824.LE11","treatment"
"1313","X-4824.LEE011","X.4824.uned","control"
"1314","X-4824.LEE011 + everolimus","X.4824.LE11.evus","treatment"
"1315","X-4824.LEE011 + everolimus","X.4824.uned","control"
"1316","X-4824.LFA102","X.4824.LF02","treatment"
"1317","X-4824.LFA102","X.4824.uned","control"
"1318","X-4824.LJM716","X.4824.LJ16","treatment"
"1319","X-4824.LJM716","X.4824.uned","control"
"1320","X-4824.LJM716 + trastuzumab","X.4824.LJ16.trab","treatment"
"1321","X-4824.LJM716 + trastuzumab","X.4824.uned","control"
"1322","X-4824.LKA136","X.4824.LK36","treatment"
"1323","X-4824.LKA136","X.4824.uned","control"
"1324","X-4824.LLM871","X.4824.LL71","treatment"
"1325","X-4824.LLM871","X.4824.uned","control"
"1326","X-4824.paclitaxel","X.4824.pael","treatment"
"1327","X-4824.paclitaxel","X.4824.uned","control"
"1328","X-4824.tamoxifen","X.4824.taen","treatment"
"1329","X-4824.tamoxifen","X.4824.uned","control"
"1330","X-4824.trastuzumab","X.4824.trab","treatment"
"1331","X-4824.trastuzumab","X.4824.uned","control"
"1332","X-4888.BGJ398","X.4888.BG98","treatment"
"1333","X-4888.BGJ398","X.4888.uned","control"
"1334","X-4888.binimetinib","X.4888.biib","treatment"
"1335","X-4888.binimetinib","X.4888.uned","control"
"1336","X-4888.BKM120","X.4888.BK20","treatment"
"1337","X-4888.BKM120","X.4888.uned","control"
"1338","X-4888.BYL719","X.4888.BY19","treatment"
"1339","X-4888.BYL719","X.4888.uned","control"
"1340","X-4888.BYL719 + LEE011","X.4888.BY19.LE11","treatment"
"1341","X-4888.BYL719 + LEE011","X.4888.uned","control"
"1342","X-4888.BYL719 + LJM716","X.4888.BY19.LJ16","treatment"
"1343","X-4888.BYL719 + LJM716","X.4888.uned","control"
"1344","X-4888.CGM097","X.4888.CG97","treatment"
"1345","X-4888.CGM097","X.4888.uned","control"
"1346","X-4888.CLR457","X.4888.CL57","treatment"
"1347","X-4888.CLR457","X.4888.uned","control"
"1348","X-4888.HDM201","X.4888.HD01","treatment"
"1349","X-4888.HDM201","X.4888.uned","control"
"1350","X-4888.INC424","X.4888.IN24","treatment"
"1351","X-4888.INC424","X.4888.uned","control"
"1352","X-4888.LEE011","X.4888.LE11","treatment"
"1353","X-4888.LEE011","X.4888.uned","control"
"1354","X-4888.LEE011 + everolimus","X.4888.LE11.evus","treatment"
"1355","X-4888.LEE011 + everolimus","X.4888.uned","control"
"1356","X-4888.LFA102","X.4888.LF02","treatment"
"1357","X-4888.LFA102","X.4888.uned","control"
"1358","X-4888.LFW527 + everolimus","X.4888.LF27.evus","treatment"
"1359","X-4888.LFW527 + everolimus","X.4888.uned","control"
"1360","X-4888.LJM716","X.4888.LJ16","treatment"
"1361","X-4888.LJM716","X.4888.uned","control"
"1362","X-4888.LJM716 + trastuzumab","X.4888.LJ16.trab","treatment"
"1363","X-4888.LJM716 + trastuzumab","X.4888.uned","control"
"1364","X-4888.LKA136","X.4888.LK36","treatment"
"1365","X-4888.LKA136","X.4888.uned","control"
"1366","X-4888.LLM871","X.4888.LL71","treatment"
"1367","X-4888.LLM871","X.4888.uned","control"
"1368","X-4888.paclitaxel","X.4888.pael","treatment"
"1369","X-4888.paclitaxel","X.4888.uned","control"
"1370","X-4888.tamoxifen","X.4888.taen","treatment"
"1371","X-4888.tamoxifen","X.4888.uned","control"
"1372","X-4888.trastuzumab","X.4888.trab","treatment"
"1373","X-4888.trastuzumab","X.4888.uned","control"
"1374","X-4949.BGJ398","X.4949.BG98","treatment"
"1375","X-4949.BGJ398","X.4949.uned","control"
"1376","X-4949.binimetinib","X.4949.biib","treatment"
"1377","X-4949.binimetinib","X.4949.uned","control"
"1378","X-4949.BKM120","X.4949.BK20","treatment"
"1379","X-4949.BKM120","X.4949.uned","control"
"1380","X-4949.BYL719","X.4949.BY19","treatment"
"1381","X-4949.BYL719","X.4949.uned","control"
"1382","X-4949.BYL719 + LEE011","X.4949.BY19.LE11","treatment"
"1383","X-4949.BYL719 + LEE011","X.4949.uned","control"
"1384","X-4949.BYL719 + LJM716","X.4949.BY19.LJ16","treatment"
"1385","X-4949.BYL719 + LJM716","X.4949.uned","control"
"1386","X-4949.CGM097","X.4949.CG97","treatment"
"1387","X-4949.CGM097","X.4949.uned","control"
"1388","X-4949.CLR457","X.4949.CL57","treatment"
"1389","X-4949.CLR457","X.4949.uned","control"
"1390","X-4949.HDM201","X.4949.HD01","treatment"
"1391","X-4949.HDM201","X.4949.uned","control"
"1392","X-4949.INC424","X.4949.IN24","treatment"
"1393","X-4949.INC424","X.4949.uned","control"
"1394","X-4949.LEE011","X.4949.LE11","treatment"
"1395","X-4949.LEE011","X.4949.uned","control"
"1396","X-4949.LEE011 + everolimus","X.4949.LE11.evus","treatment"
"1397","X-4949.LEE011 + everolimus","X.4949.uned","control"
"1398","X-4949.LFA102","X.4949.LF02","treatment"
"1399","X-4949.LFA102","X.4949.uned","control"
"1400","X-4949.LJM716","X.4949.LJ16","treatment"
"1401","X-4949.LJM716","X.4949.uned","control"
"1402","X-4949.LJM716 + trastuzumab","X.4949.LJ16.trab","treatment"
"1403","X-4949.LJM716 + trastuzumab","X.4949.uned","control"
"1404","X-4949.LKA136","X.4949.LK36","treatment"
"1405","X-4949.LKA136","X.4949.uned","control"
"1406","X-4949.LLM871","X.4949.LL71","treatment"
"1407","X-4949.LLM871","X.4949.uned","control"
"1408","X-4949.paclitaxel","X.4949.pael","treatment"
"1409","X-4949.paclitaxel","X.4949.uned","control"
"1410","X-4949.tamoxifen","X.4949.taen","treatment"
"1411","X-4949.tamoxifen","X.4949.uned","control"
"1412","X-4949.trastuzumab","X.4949.trab","treatment"
"1413","X-4949.trastuzumab","X.4949.uned","control"
"1414","X-5249.BGJ398","X.5249.BG98","treatment"
"1415","X-5249.BGJ398","X.5249.uned","control"
"1416","X-5249.binimetinib","X.5249.biib","treatment"
"1417","X-5249.binimetinib","X.5249.uned","control"
"1418","X-5249.BKM120","X.5249.BK20","treatment"
"1419","X-5249.BKM120","X.5249.uned","control"
"1420","X-5249.BYL719","X.5249.BY19","treatment"
"1421","X-5249.BYL719","X.5249.uned","control"
"1422","X-5249.BYL719 + LEE011","X.5249.BY19.LE11","treatment"
"1423","X-5249.BYL719 + LEE011","X.5249.uned","control"
"1424","X-5249.BYL719 + LJM716","X.5249.BY19.LJ16","treatment"
"1425","X-5249.BYL719 + LJM716","X.5249.uned","control"
"1426","X-5249.CGM097","X.5249.CG97","treatment"
"1427","X-5249.CGM097","X.5249.uned","control"
"1428","X-5249.CLR457","X.5249.CL57","treatment"
"1429","X-5249.CLR457","X.5249.uned","control"
"1430","X-5249.HDM201","X.5249.HD01","treatment"
"1431","X-5249.HDM201","X.5249.uned","control"
"1432","X-5249.INC424","X.5249.IN24","treatment"
"1433","X-5249.INC424","X.5249.uned","control"
"1434","X-5249.LEE011","X.5249.LE11","treatment"
"1435","X-5249.LEE011","X.5249.uned","control"
"1436","X-5249.LEE011 + everolimus","X.5249.LE11.evus","treatment"
"1437","X-5249.LEE011 + everolimus","X.5249.uned","control"
"1438","X-5249.LFA102","X.5249.LF02","treatment"
"1439","X-5249.LFA102","X.5249.uned","control"
"1440","X-5249.LFW527 + everolimus","X.5249.LF27.evus","treatment"
"1441","X-5249.LFW527 + everolimus","X.5249.uned","control"
"1442","X-5249.LJM716","X.5249.LJ16","treatment"
"1443","X-5249.LJM716","X.5249.uned","control"
"1444","X-5249.LJM716 + trastuzumab","X.5249.LJ16.trab","treatment"
"1445","X-5249.LJM716 + trastuzumab","X.5249.uned","control"
"1446","X-5249.LKA136","X.5249.LK36","treatment"
"1447","X-5249.LKA136","X.5249.uned","control"
"1448","X-5249.LLM871","X.5249.LL71","treatment"
"1449","X-5249.LLM871","X.5249.uned","control"
"1450","X-5249.paclitaxel","X.5249.pael","treatment"
"1451","X-5249.paclitaxel","X.5249.uned","control"
"1452","X-5249.tamoxifen","X.5249.taen","treatment"
"1453","X-5249.tamoxifen","X.5249.uned","control"
"1454","X-5249.trastuzumab","X.5249.trab","treatment"
"1455","X-5249.trastuzumab","X.5249.uned","control"
"1456","X-5355.BGJ398","X.5355.BG98","treatment"
"1457","X-5355.BGJ398","X.5355.uned","control"
"1458","X-5355.binimetinib","X.5355.biib","treatment"
"1459","X-5355.binimetinib","X.5355.uned","control"
"1460","X-5355.BKM120","X.5355.BK20","treatment"
"1461","X-5355.BKM120","X.5355.uned","control"
"1462","X-5355.BYL719","X.5355.BY19","treatment"
"1463","X-5355.BYL719","X.5355.uned","control"
"1464","X-5355.BYL719 + LEE011","X.5355.BY19.LE11","treatment"
"1465","X-5355.BYL719 + LEE011","X.5355.uned","control"
"1466","X-5355.BYL719 + LJM716","X.5355.BY19.LJ16","treatment"
"1467","X-5355.BYL719 + LJM716","X.5355.uned","control"
"1468","X-5355.CGM097","X.5355.CG97","treatment"
"1469","X-5355.CGM097","X.5355.uned","control"
"1470","X-5355.CLR457","X.5355.CL57","treatment"
"1471","X-5355.CLR457","X.5355.uned","control"
"1472","X-5355.HDM201","X.5355.HD01","treatment"
"1473","X-5355.HDM201","X.5355.uned","control"
"1474","X-5355.INC424","X.5355.IN24","treatment"
"1475","X-5355.INC424","X.5355.uned","control"
"1476","X-5355.LEE011","X.5355.LE11","treatment"
"1477","X-5355.LEE011","X.5355.uned","control"
"1478","X-5355.LEE011 + everolimus","X.5355.LE11.evus","treatment"
"1479","X-5355.LEE011 + everolimus","X.5355.uned","control"
"1480","X-5355.LFA102","X.5355.LF02","treatment"
"1481","X-5355.LFA102","X.5355.uned","control"
"1482","X-5355.LFW527 + everolimus","X.5355.LF27.evus","treatment"
"1483","X-5355.LFW527 + everolimus","X.5355.uned","control"
"1484","X-5355.LJM716","X.5355.LJ16","treatment"
"1485","X-5355.LJM716","X.5355.uned","control"
"1486","X-5355.LJM716 + trastuzumab","X.5355.LJ16.trab","treatment"
"1487","X-5355.LJM716 + trastuzumab","X.5355.uned","control"
"1488","X-5355.LKA136","X.5355.LK36","treatment"
"1489","X-5355.LKA136","X.5355.uned","control"
"1490","X-5355.LLM871","X.5355.LL71","treatment"
"1491","X-5355.LLM871","X.5355.uned","control"
"1492","X-5355.paclitaxel","X.5355.pael","treatment"
"1493","X-5355.paclitaxel","X.5355.uned","control"
"1494","X-5355.tamoxifen","X.5355.taen","treatment"
"1495","X-5355.tamoxifen","X.5355.uned","control"
