"","batch.name","model.id","type"
"983","X-4018.binimetinib-3.5mpk","X.4018.uned","control"
"984","X-4018.BKM120","X.4018.BK20","treatment"
"985","X-4018.BKM120","X.4018.uned","control"
"986","X-4018.BKM120 + binimetinib","X.4018.BK20.biib","treatment"
"987","X-4018.BKM120 + binimetinib","X.4018.uned","control"
"988","X-4018.BKM120 + LDE225","X.4018.BK20.LD25","treatment"
"989","X-4018.BKM120 + LDE225","X.4018.uned","control"
"990","X-4018.BYL719","X.4018.BY19","treatment"
"991","X-4018.BYL719","X.4018.uned","control"
"992","X-4018.CLR457","X.4018.CL57","treatment"
"993","X-4018.CLR457","X.4018.uned","control"
"994","X-4018.figitumumab","X.4018.fiab","treatment"
"995","X-4018.figitumumab","X.4018.uned","control"
"996","X-4018.figitumumab + binimetinib","X.4018.fiab.biib","treatment"
"997","X-4018.figitumumab + binimetinib","X.4018.uned","control"
"998","X-4018.gemcitabine-50mpk","X.4018.gepk","treatment"
"999","X-4018.gemcitabine-50mpk","X.4018.uned","control"
"1000","X-4018.HDM201","X.4018.HD01","treatment"
"1001","X-4018.HDM201","X.4018.uned","control"
"1002","X-4018.INC424 + binimetinib","X.4018.IN24.biib","treatment"
"1003","X-4018.INC424 + binimetinib","X.4018.uned","control"
"1004","X-4018.LEE011","X.4018.LE11","treatment"
"1005","X-4018.LEE011","X.4018.uned","control"
"1006","X-4018.LKA136","X.4018.LK36","treatment"
"1007","X-4018.LKA136","X.4018.uned","control"
"1008","X-4018.trametinib","X.4018.trib","treatment"
"1009","X-4018.trametinib","X.4018.uned","control"
"1010","X-4018.WNT974","X.4018.WN74","treatment"
"1011","X-4018.WNT974","X.4018.uned","control"
"1012","X-4215.abraxane","X.4215.abne","treatment"
"1013","X-4215.abraxane","X.4215.uned","control"
"1014","X-4215.binimetinib","X.4215.biib","treatment"
"1015","X-4215.binimetinib","X.4215.uned","control"
"1016","X-4215.binimetinib-3.5mpk","X.4215.bipk","treatment"
"1017","X-4215.binimetinib-3.5mpk","X.4215.uned","control"
"1018","X-4215.BKM120","X.4215.BK20","treatment"
"1019","X-4215.BKM120","X.4215.uned","control"
"1020","X-4215.BKM120 + LDE225","X.4215.BK20.LD25","treatment"
"1021","X-4215.BKM120 + LDE225","X.4215.uned","control"
"1022","X-4215.BYL719","X.4215.BY19","treatment"
"1023","X-4215.BYL719","X.4215.uned","control"
"1024","X-4215.BYL719 + LJM716","X.4215.BY19.LJ16","treatment"
"1025","X-4215.BYL719 + LJM716","X.4215.uned","control"
"1026","X-4215.CLR457","X.4215.CL57","treatment"
"1027","X-4215.CLR457","X.4215.uned","control"
"1028","X-4215.figitumumab","X.4215.fiab","treatment"
"1029","X-4215.figitumumab","X.4215.uned","control"
"1030","X-4215.figitumumab + binimetinib","X.4215.fiab.biib","treatment"
"1031","X-4215.figitumumab + binimetinib","X.4215.uned","control"
"1032","X-4215.gemcitabine-50mpk","X.4215.gepk","treatment"
"1033","X-4215.gemcitabine-50mpk","X.4215.uned","control"
"1034","X-4215.HDM201","X.4215.HD01","treatment"
"1035","X-4215.HDM201","X.4215.uned","control"
"1036","X-4215.INC424","X.4215.IN24","treatment"
"1037","X-4215.INC424","X.4215.uned","control"
"1038","X-4215.INC424 + binimetinib","X.4215.IN24.biib","treatment"
"1039","X-4215.INC424 + binimetinib","X.4215.uned","control"
"1040","X-4215.LEE011","X.4215.LE11","treatment"
"1041","X-4215.LEE011","X.4215.uned","control"
"1042","X-4215.LKA136","X.4215.LK36","treatment"
"1043","X-4215.LKA136","X.4215.uned","control"
"1044","X-4215.trametinib","X.4215.trib","treatment"
"1045","X-4215.trametinib","X.4215.uned","control"
"1046","X-4215.WNT974","X.4215.WN74","treatment"
"1047","X-4215.WNT974","X.4215.uned","control"
"1048","X-4226.abraxane","X.4226.abne","treatment"
"1049","X-4226.abraxane","X.4226.uned","control"
"1050","X-4226.binimetinib","X.4226.biib","treatment"
"1051","X-4226.binimetinib","X.4226.uned","control"
"1052","X-4226.binimetinib-3.5mpk","X.4226.bipk","treatment"
"1053","X-4226.binimetinib-3.5mpk","X.4226.uned","control"
"1054","X-4226.BKM120","X.4226.BK20","treatment"
"1055","X-4226.BKM120","X.4226.uned","control"
"1056","X-4226.BKM120 + binimetinib","X.4226.BK20.biib","treatment"
"1057","X-4226.BKM120 + binimetinib","X.4226.uned","control"
"1058","X-4226.BKM120 + LDE225","X.4226.BK20.LD25","treatment"
"1059","X-4226.BKM120 + LDE225","X.4226.uned","control"
"1060","X-4226.BYL719","X.4226.BY19","treatment"
"1061","X-4226.BYL719","X.4226.uned","control"
"1062","X-4226.BYL719 + LJM716","X.4226.BY19.LJ16","treatment"
"1063","X-4226.BYL719 + LJM716","X.4226.uned","control"
"1064","X-4226.CLR457","X.4226.CL57","treatment"
"1065","X-4226.CLR457","X.4226.uned","control"
"1066","X-4226.figitumumab","X.4226.fiab","treatment"
"1067","X-4226.figitumumab","X.4226.uned","control"
"1068","X-4226.figitumumab + binimetinib","X.4226.fiab.biib","treatment"
"1069","X-4226.figitumumab + binimetinib","X.4226.uned","control"
"1070","X-4226.gemcitabine-50mpk","X.4226.gepk","treatment"
"1071","X-4226.gemcitabine-50mpk","X.4226.uned","control"
"1072","X-4226.HDM201","X.4226.HD01","treatment"
"1073","X-4226.HDM201","X.4226.uned","control"
"1074","X-4226.INC424","X.4226.IN24","treatment"
"1075","X-4226.INC424","X.4226.uned","control"
"1076","X-4226.INC424 + binimetinib","X.4226.IN24.biib","treatment"
"1077","X-4226.INC424 + binimetinib","X.4226.uned","control"
"1078","X-4226.LEE011","X.4226.LE11","treatment"
"1079","X-4226.LEE011","X.4226.uned","control"
"1080","X-4226.LKA136","X.4226.LK36","treatment"
"1081","X-4226.LKA136","X.4226.uned","control"
"1082","X-4226.trametinib","X.4226.trib","treatment"
"1083","X-4226.trametinib","X.4226.uned","control"
"1084","X-4226.WNT974","X.4226.WN74","treatment"
"1085","X-4226.WNT974","X.4226.uned","control"
"1086","X-4316.abraxane","X.4316.abne","treatment"
"1087","X-4316.abraxane","X.4316.uned","control"
"1088","X-4316.binimetinib","X.4316.biib","treatment"
"1089","X-4316.binimetinib","X.4316.uned","control"
"1090","X-4316.binimetinib-3.5mpk","X.4316.bipk","treatment"
"1091","X-4316.binimetinib-3.5mpk","X.4316.uned","control"
"1092","X-4316.BKM120","X.4316.BK20","treatment"
"1093","X-4316.BKM120","X.4316.uned","control"
"1094","X-4316.BKM120 + LDE225","X.4316.BK20.LD25","treatment"
"1095","X-4316.BKM120 + LDE225","X.4316.uned","control"
"1096","X-4316.BYL719","X.4316.BY19","treatment"
"1097","X-4316.BYL719","X.4316.uned","control"
"1098","X-4316.BYL719 + LJM716","X.4316.BY19.LJ16","treatment"
"1099","X-4316.BYL719 + LJM716","X.4316.uned","control"
"1100","X-4316.CLR457","X.4316.CL57","treatment"
"1101","X-4316.CLR457","X.4316.uned","control"
"1102","X-4316.figitumumab","X.4316.fiab","treatment"
"1103","X-4316.figitumumab","X.4316.uned","control"
"1104","X-4316.figitumumab + binimetinib","X.4316.fiab.biib","treatment"
"1105","X-4316.figitumumab + binimetinib","X.4316.uned","control"
"1106","X-4316.gemcitabine-50mpk","X.4316.gepk","treatment"
"1107","X-4316.gemcitabine-50mpk","X.4316.uned","control"
"1108","X-4316.HDM201","X.4316.HD01","treatment"
"1109","X-4316.HDM201","X.4316.uned","control"
"1110","X-4316.INC424","X.4316.IN24","treatment"
"1111","X-4316.INC424","X.4316.uned","control"
"1112","X-4316.LEE011","X.4316.LE11","treatment"
"1113","X-4316.LEE011","X.4316.uned","control"
"1114","X-4316.LKA136","X.4316.LK36","treatment"
"1115","X-4316.LKA136","X.4316.uned","control"
"1116","X-4316.trametinib","X.4316.trib","treatment"
"1117","X-4316.trametinib","X.4316.uned","control"
"1118","X-4316.WNT974","X.4316.WN74","treatment"
"1119","X-4316.WNT974","X.4316.uned","control"
"1120","X-4377.abraxane","X.4377.abne","treatment"
"1121","X-4377.binimetinib","X.4377.biib","treatment"
"1122","X-4377.binimetinib-3.5mpk","X.4377.bipk","treatment"
"1123","X-4377.BKM120","X.4377.BK20","treatment"
"1124","X-4377.BKM120 + binimetinib","X.4377.BK20.biib","treatment"
"1125","X-4377.BKM120 + LDE225","X.4377.BK20.LD25","treatment"
"1126","X-4377.BYL719","X.4377.BY19","treatment"
"1127","X-4377.CLR457","X.4377.CL57","treatment"
"1128","X-4377.figitumumab","X.4377.fiab","treatment"
"1129","X-4377.figitumumab + binimetinib","X.4377.fiab.biib","treatment"
"1130","X-4377.gemcitabine-50mpk","X.4377.gepk","treatment"
"1131","X-4377.HDM201","X.4377.HD01","treatment"
"1132","X-4377.INC424","X.4377.IN24","treatment"
"1133","X-4377.INC424 + binimetinib","X.4377.IN24.biib","treatment"
"1134","X-4377.LEE011","X.4377.LE11","treatment"
"1135","X-4377.LKA136","X.4377.LK36","treatment"
"1136","X-4377.trametinib","X.4377.trib","treatment"
"1137","X-4377.WNT974","X.4377.WN74","treatment"
"1138","X-4378.abraxane","X.4378.abne","treatment"
"1139","X-4378.abraxane","X.4378.uned","control"
"1140","X-4378.binimetinib","X.4378.biib","treatment"
"1141","X-4378.binimetinib","X.4378.uned","control"
"1142","X-4378.binimetinib-3.5mpk","X.4378.bipk","treatment"
"1143","X-4378.binimetinib-3.5mpk","X.4378.uned","control"
"1144","X-4378.BKM120","X.4378.BK20","treatment"
"1145","X-4378.BKM120","X.4378.uned","control"
"1146","X-4378.BKM120 + binimetinib","X.4378.BK20.biib","treatment"
"1147","X-4378.BKM120 + binimetinib","X.4378.uned","control"
"1148","X-4378.BKM120 + LDE225","X.4378.BK20.LD25","treatment"
"1149","X-4378.BKM120 + LDE225","X.4378.uned","control"
"1150","X-4378.BYL719","X.4378.BY19","treatment"
"1151","X-4378.BYL719","X.4378.uned","control"
"1152","X-4378.BYL719 + LJM716","X.4378.BY19.LJ16","treatment"
"1153","X-4378.BYL719 + LJM716","X.4378.uned","control"
"1154","X-4378.CLR457","X.4378.CL57","treatment"
"1155","X-4378.CLR457","X.4378.uned","control"
"1156","X-4378.figitumumab","X.4378.fiab","treatment"
"1157","X-4378.figitumumab","X.4378.uned","control"
"1158","X-4378.figitumumab + binimetinib","X.4378.fiab.biib","treatment"
"1159","X-4378.figitumumab + binimetinib","X.4378.uned","control"
"1160","X-4378.gemcitabine-50mpk","X.4378.gepk","treatment"
"1161","X-4378.gemcitabine-50mpk","X.4378.uned","control"
"1162","X-4378.HDM201","X.4378.HD01","treatment"
"1163","X-4378.HDM201","X.4378.uned","control"
"1164","X-4378.INC424","X.4378.IN24","treatment"
"1165","X-4378.INC424","X.4378.uned","control"
"1166","X-4378.INC424 + binimetinib","X.4378.IN24.biib","treatment"
"1167","X-4378.INC424 + binimetinib","X.4378.uned","control"
"1168","X-4378.LEE011","X.4378.LE11","treatment"
"1169","X-4378.LEE011","X.4378.uned","control"
"1170","X-4378.LKA136","X.4378.LK36","treatment"
"1171","X-4378.LKA136","X.4378.uned","control"
"1172","X-4378.trametinib","X.4378.trib","treatment"
"1173","X-4378.trametinib","X.4378.uned","control"
"1174","X-4378.WNT974","X.4378.WN74","treatment"
"1175","X-4378.WNT974","X.4378.uned","control"
"1176","X-4439.abraxane","X.4439.abne","treatment"
"1177","X-4439.abraxane","X.4439.uned","control"
"1178","X-4439.binimetinib","X.4439.biib","treatment"
"1179","X-4439.binimetinib","X.4439.uned","control"
"1180","X-4439.binimetinib-3.5mpk","X.4439.bipk","treatment"
"1181","X-4439.binimetinib-3.5mpk","X.4439.uned","control"
"1182","X-4439.BKM120","X.4439.BK20","treatment"
"1183","X-4439.BKM120","X.4439.uned","control"
"1184","X-4439.BKM120 + binimetinib","X.4439.BK20.biib","treatment"
"1185","X-4439.BKM120 + binimetinib","X.4439.uned","control"
"1186","X-4439.BKM120 + LDE225","X.4439.BK20.LD25","treatment"
"1187","X-4439.BKM120 + LDE225","X.4439.uned","control"
"1188","X-4439.BYL719","X.4439.BY19","treatment"
"1189","X-4439.BYL719","X.4439.uned","control"
"1190","X-4439.BYL719 + LJM716","X.4439.BY19.LJ16","treatment"
"1191","X-4439.BYL719 + LJM716","X.4439.uned","control"
"1192","X-4439.CLR457","X.4439.CL57","treatment"
"1193","X-4439.CLR457","X.4439.uned","control"
"1194","X-4439.figitumumab","X.4439.fiab","treatment"
"1195","X-4439.figitumumab","X.4439.uned","control"
"1196","X-4439.figitumumab + binimetinib","X.4439.fiab.biib","treatment"
"1197","X-4439.figitumumab + binimetinib","X.4439.uned","control"
"1198","X-4439.gemcitabine-50mpk","X.4439.gepk","treatment"
"1199","X-4439.gemcitabine-50mpk","X.4439.uned","control"
"1200","X-4439.HDM201","X.4439.HD01","treatment"
"1201","X-4439.HDM201","X.4439.uned","control"
"1202","X-4439.INC424","X.4439.IN24","treatment"
"1203","X-4439.INC424","X.4439.uned","control"
"1204","X-4439.INC424 + binimetinib","X.4439.IN24.biib","treatment"
"1205","X-4439.INC424 + binimetinib","X.4439.uned","control"
"1206","X-4439.LEE011","X.4439.LE11","treatment"
"1207","X-4439.LEE011","X.4439.uned","control"
"1208","X-4439.LKA136","X.4439.LK36","treatment"
"1209","X-4439.LKA136","X.4439.uned","control"
"1210","X-4439.trametinib","X.4439.trib","treatment"
"1211","X-4439.trametinib","X.4439.uned","control"
"1212","X-4439.WNT974","X.4439.WN74","treatment"
"1213","X-4439.WNT974","X.4439.uned","control"
"1214","X-4649.abraxane","X.4649.abne","treatment"
"1215","X-4649.abraxane","X.4649.uned","control"
"1216","X-4649.binimetinib","X.4649.biib","treatment"
"1217","X-4649.binimetinib","X.4649.uned","control"
"1218","X-4649.binimetinib-3.5mpk","X.4649.bipk","treatment"
"1219","X-4649.binimetinib-3.5mpk","X.4649.uned","control"
"1220","X-4649.BKM120","X.4649.BK20","treatment"
"1221","X-4649.BKM120","X.4649.uned","control"
"1222","X-4649.BKM120 + binimetinib","X.4649.BK20.biib","treatment"
"1223","X-4649.BKM120 + binimetinib","X.4649.uned","control"
"1224","X-4649.BKM120 + LDE225","X.4649.BK20.LD25","treatment"
"1225","X-4649.BKM120 + LDE225","X.4649.uned","control"
"1226","X-4649.BYL719","X.4649.BY19","treatment"
"1227","X-4649.BYL719","X.4649.uned","control"
"1228","X-4649.BYL719 + LJM716","X.4649.BY19.LJ16","treatment"
"1229","X-4649.BYL719 + LJM716","X.4649.uned","control"
"1230","X-4649.CLR457","X.4649.CL57","treatment"
"1231","X-4649.CLR457","X.4649.uned","control"
"1232","X-4649.figitumumab","X.4649.fiab","treatment"
"1233","X-4649.figitumumab","X.4649.uned","control"
"1234","X-4649.figitumumab + binimetinib","X.4649.fiab.biib","treatment"
"1235","X-4649.figitumumab + binimetinib","X.4649.uned","control"
"1236","X-4649.gemcitabine-50mpk","X.4649.gepk","treatment"
"1237","X-4649.gemcitabine-50mpk","X.4649.uned","control"
"1238","X-4649.HDM201","X.4649.HD01","treatment"
"1239","X-4649.HDM201","X.4649.uned","control"
"1240","X-4649.INC424","X.4649.IN24","treatment"
"1241","X-4649.INC424","X.4649.uned","control"
"1242","X-4649.INC424 + binimetinib","X.4649.IN24.biib","treatment"
"1243","X-4649.INC424 + binimetinib","X.4649.uned","control"
"1244","X-4649.LEE011","X.4649.LE11","treatment"
"1245","X-4649.LEE011","X.4649.uned","control"
"1246","X-4649.LKA136","X.4649.LK36","treatment"
"1247","X-4649.LKA136","X.4649.uned","control"
"1248","X-4649.trametinib","X.4649.trib","treatment"
"1249","X-4649.trametinib","X.4649.uned","control"
"1250","X-4649.WNT974","X.4649.WN74","treatment"
"1251","X-4649.WNT974","X.4649.uned","control"
"1252","X-4676.abraxane","X.4676.abne","treatment"
"1253","X-4676.abraxane","X.4676.uned","control"
"1254","X-4676.binimetinib","X.4676.biib","treatment"
"1255","X-4676.binimetinib","X.4676.uned","control"
"1256","X-4676.binimetinib-3.5mpk","X.4676.bipk","treatment"
"1257","X-4676.binimetinib-3.5mpk","X.4676.uned","control"
"1258","X-4676.BKM120","X.4676.BK20","treatment"
"1259","X-4676.BKM120","X.4676.uned","control"
"1260","X-4676.BKM120 + binimetinib","X.4676.BK20.biib","treatment"
"1261","X-4676.BKM120 + binimetinib","X.4676.uned","control"
"1262","X-4676.BKM120 + LDE225","X.4676.BK20.LD25","treatment"
"1263","X-4676.BKM120 + LDE225","X.4676.uned","control"
"1264","X-4676.BYL719","X.4676.BY19","treatment"
"1265","X-4676.BYL719","X.4676.uned","control"
"1266","X-4676.BYL719 + LJM716","X.4676.BY19.LJ16","treatment"
"1267","X-4676.BYL719 + LJM716","X.4676.uned","control"
"1268","X-4676.CLR457","X.4676.CL57","treatment"
"1269","X-4676.CLR457","X.4676.uned","control"
"1270","X-4676.figitumumab","X.4676.fiab","treatment"
"1271","X-4676.figitumumab","X.4676.uned","control"
"1272","X-4676.figitumumab + binimetinib","X.4676.fiab.biib","treatment"
"1273","X-4676.figitumumab + binimetinib","X.4676.uned","control"
"1274","X-4676.gemcitabine-50mpk","X.4676.gepk","treatment"
"1275","X-4676.gemcitabine-50mpk","X.4676.uned","control"
"1276","X-4676.HDM201","X.4676.HD01","treatment"
"1277","X-4676.HDM201","X.4676.uned","control"
"1278","X-4676.INC424","X.4676.IN24","treatment"
"1279","X-4676.INC424","X.4676.uned","control"
"1280","X-4676.INC424 + binimetinib","X.4676.IN24.biib","treatment"
"1281","X-4676.INC424 + binimetinib","X.4676.uned","control"
"1282","X-4676.LEE011","X.4676.LE11","treatment"
"1283","X-4676.LEE011","X.4676.uned","control"
"1284","X-4676.LKA136","X.4676.LK36","treatment"
"1285","X-4676.LKA136","X.4676.uned","control"
"1286","X-4676.trametinib","X.4676.trib","treatment"
"1287","X-4676.trametinib","X.4676.uned","control"
"1288","X-4676.WNT974","X.4676.WN74","treatment"
"1289","X-4676.WNT974","X.4676.uned","control"
"1290","X-4927.abraxane","X.4927.abne","treatment"
"1291","X-4927.abraxane","X.4927.uned","control"
"1292","X-4927.binimetinib","X.4927.biib","treatment"
"1293","X-4927.binimetinib","X.4927.uned","control"
"1294","X-4927.binimetinib-3.5mpk","X.4927.bipk","treatment"
"1295","X-4927.binimetinib-3.5mpk","X.4927.uned","control"
"1296","X-4927.BKM120","X.4927.BK20","treatment"
"1297","X-4927.BKM120","X.4927.uned","control"
"1298","X-4927.BKM120 + binimetinib","X.4927.BK20.biib","treatment"
"1299","X-4927.BKM120 + binimetinib","X.4927.uned","control"
"1300","X-4927.BKM120 + LDE225","X.4927.BK20.LD25","treatment"
"1301","X-4927.BKM120 + LDE225","X.4927.uned","control"
"1302","X-4927.BYL719","X.4927.BY19","treatment"
"1303","X-4927.BYL719","X.4927.uned","control"
"1304","X-4927.BYL719 + LJM716","X.4927.BY19.LJ16","treatment"
"1305","X-4927.BYL719 + LJM716","X.4927.uned","control"
"1306","X-4927.figitumumab","X.4927.fiab","treatment"
"1307","X-4927.figitumumab","X.4927.uned","control"
"1308","X-4927.figitumumab + binimetinib","X.4927.fiab.biib","treatment"
"1309","X-4927.figitumumab + binimetinib","X.4927.uned","control"
"1310","X-4927.gemcitabine-50mpk","X.4927.gepk","treatment"
"1311","X-4927.gemcitabine-50mpk","X.4927.uned","control"
"1312","X-4927.HDM201","X.4927.HD01","treatment"
"1313","X-4927.HDM201","X.4927.uned","control"
"1314","X-4927.INC424","X.4927.IN24","treatment"
"1315","X-4927.INC424","X.4927.uned","control"
"1316","X-4927.INC424 + binimetinib","X.4927.IN24.biib","treatment"
"1317","X-4927.INC424 + binimetinib","X.4927.uned","control"
"1318","X-4927.LEE011","X.4927.LE11","treatment"
"1319","X-4927.LEE011","X.4927.uned","control"
"1320","X-4927.LKA136","X.4927.LK36","treatment"
"1321","X-4927.LKA136","X.4927.uned","control"
"1322","X-4927.trametinib","X.4927.trib","treatment"
"1323","X-4927.trametinib","X.4927.uned","control"
"1324","X-4927.WNT974","X.4927.WN74","treatment"
"1325","X-4927.WNT974","X.4927.uned","control"
"1326","X-5205.binimetinib","X.5205.biib","treatment"
"1327","X-5205.binimetinib","X.5205.uned","control"
"1328","X-5205.binimetinib-3.5mpk","X.5205.bipk","treatment"
"1329","X-5205.binimetinib-3.5mpk","X.5205.uned","control"
"1330","X-5205.BKM120","X.5205.BK20","treatment"
"1331","X-5205.BKM120","X.5205.uned","control"
"1332","X-5205.BKM120 + binimetinib","X.5205.BK20.biib","treatment"
"1333","X-5205.BKM120 + binimetinib","X.5205.uned","control"
"1334","X-5205.BKM120 + LDE225","X.5205.BK20.LD25","treatment"
"1335","X-5205.BKM120 + LDE225","X.5205.uned","control"
"1336","X-5205.BYL719","X.5205.BY19","treatment"
"1337","X-5205.BYL719","X.5205.uned","control"
"1338","X-5205.BYL719 + LJM716","X.5205.BY19.LJ16","treatment"
"1339","X-5205.BYL719 + LJM716","X.5205.uned","control"
"1340","X-5205.CLR457","X.5205.CL57","treatment"
"1341","X-5205.CLR457","X.5205.uned","control"
"1342","X-5205.figitumumab","X.5205.fiab","treatment"
"1343","X-5205.figitumumab","X.5205.uned","control"
"1344","X-5205.gemcitabine-50mpk","X.5205.gepk","treatment"
"1345","X-5205.gemcitabine-50mpk","X.5205.uned","control"
"1346","X-5205.HDM201","X.5205.HD01","treatment"
"1347","X-5205.HDM201","X.5205.uned","control"
"1348","X-5205.INC424 + binimetinib","X.5205.IN24.biib","treatment"
"1349","X-5205.INC424 + binimetinib","X.5205.uned","control"
"1350","X-5205.LKA136","X.5205.LK36","treatment"
"1351","X-5205.LKA136","X.5205.uned","control"
"1352","X-5205.trametinib","X.5205.trib","treatment"
"1353","X-5205.trametinib","X.5205.uned","control"
"1354","X-5205.WNT974","X.5205.WN74","treatment"
"1355","X-5205.WNT974","X.5205.uned","control"
