"","batch.id","model.id","type"
"1017","241417.CFI-400945","M15.1.F320","treatment"
"1018","241417.CFI-400945","M5.1.F343","treatment"
"1019","241417.CFI-400945","M5.1.F407","treatment"
"1020","241417.CFI-400945","M15.1.F524","treatment"
"1021","241417.CFI-400945","M5.1.F525","treatment"
"1022","241417.CFI-400945","M5.1.F536","treatment"
"1023","241417.CFI-400945","M15.1.F594","treatment"
"1024","241417.CDX-011","M5.1.F27","control"
"1025","241417.CDX-011","M5.1.F29","control"
"1026","241417.CDX-011","M5.1.F261","control"
"1027","241417.CDX-011","M5.1.F291","control"
"1028","241417.CDX-011","M5.1.F320","control"
"1029","241417.CDX-011","M5.1.F442","control"
"1030","241417.CDX-011","M5.1.F524","control"
"1031","241417.CDX-011","M5.1.F594","control"
"1032","241417.CDX-011","M25.1.F261","treatment"
"1033","241417.CDX-011","M15.1.F343","treatment"
"1034","241417.EVEROLIMUS","M5.1.F27","control"
"1035","241417.EVEROLIMUS","M5.1.F29","control"
"1036","241417.EVEROLIMUS","M5.1.F261","control"
"1037","241417.EVEROLIMUS","M5.1.F291","control"
"1038","241417.EVEROLIMUS","M5.1.F320","control"
"1039","241417.EVEROLIMUS","M5.1.F442","control"
"1040","241417.EVEROLIMUS","M5.1.F524","control"
"1041","241417.EVEROLIMUS","M5.1.F594","control"
"1042","241417.EVEROLIMUS","M15.1.F351","treatment"
"1043","NOTCHB02.CX5461","M5.1.F31","control"
"1044","NOTCHB02.CX5461","M5.1.F32","control"
"1045","NOTCHB02.CX5461","M5.1.F289","control"
"1046","NOTCHB02.CX5461","M25.1.F585","control"
"1047","NOTCHB02.CX5461","M15.1.F31","treatment"
"1048","NOTCHB02.CX5461","M45.1.F585","treatment"
"1049","NOTCHB02.CFI-402257","M5.1.F31","control"
"1050","NOTCHB02.CFI-402257","M5.1.F32","control"
"1051","NOTCHB02.CFI-402257","M5.1.F289","control"
"1052","NOTCHB02.CFI-402257","M25.1.F585","control"
"1053","NOTCHB02.CFI-402257","M15.1.F32","treatment"
"1054","NOTCHB02.TAXOL","M5.1.F31","control"
"1055","NOTCHB02.TAXOL","M5.1.F32","control"
"1056","NOTCHB02.TAXOL","M5.1.F289","control"
"1057","NOTCHB02.TAXOL","M25.1.F585","control"
"1058","NOTCHB02.TAXOL","M25.1.F32","treatment"
"1059","NOTCHB02.TAXOL","M35.1.F585","treatment"
"1060","NOTCHB02.ERIBULIN","M5.1.F31","control"
"1061","NOTCHB02.ERIBULIN","M5.1.F32","control"
"1062","NOTCHB02.ERIBULIN","M5.1.F289","control"
"1063","NOTCHB02.ERIBULIN","M25.1.F585","control"
"1064","NOTCHB02.ERIBULIN","M15.1.F289","treatment"
"1065","NOTCHB02.ERIBULIN","M15.1.F534","treatment"
"1066","NOTCHB02.CDX-011","M5.1.F31","control"
"1067","NOTCHB02.CDX-011","M5.1.F32","control"
"1068","NOTCHB02.CDX-011","M5.1.F289","control"
"1069","NOTCHB02.CDX-011","M25.1.F585","control"
"1070","NOTCHB02.CDX-011","M25.1.F289","treatment"
"1071","NOTCHB02.CDX-011","M5.1.F405","treatment"
"1072","NOTCHB02.CFI-400945","M5.1.F31","control"
"1073","NOTCHB02.CFI-400945","M5.1.F32","control"
"1074","NOTCHB02.CFI-400945","M5.1.F289","control"
"1075","NOTCHB02.CFI-400945","M25.1.F585","control"
"1076","NOTCHB02.CFI-400945","M5.1.F534","treatment"
"1077","NOTCHB02.CFI-400945","M5.1.F585","treatment"
"1078","NOTCHB02.TAXOL + CFI-402257","M5.1.F31","control"
"1079","NOTCHB02.TAXOL + CFI-402257","M5.1.F32","control"
"1080","NOTCHB02.TAXOL + CFI-402257","M5.1.F289","control"
"1081","NOTCHB02.TAXOL + CFI-402257","M25.1.F585","control"
"1082","NOTCHB02.TAXOL + CFI-402257","M15.1.F585","treatment"
"1083","NOTCHB02.TAXOL + CFI-402257","M16.2.F585","treatment"
"1084","71335.CFI-400945","M5.1.F198","control"
"1085","71335.CFI-400945","M5.1.F242","control"
"1086","71335.CFI-400945","M5.1.F359","control"
"1087","71335.CFI-400945","M5.1.F411","control"
"1088","71335.CFI-400945","M5.1.F528","control"
"1089","71335.CFI-400945","M25.1.F528","control"
"1090","71335.CFI-400945","M5.1.F549","control"
"1091","71335.CFI-400945","M5.1.F33","treatment"
"1092","71335.CFI-400945","M25.1.F198","treatment"
"1093","71335.CFI-400945","M26.2.F198","treatment"
"1094","71335.CFI-400945","M15.1.F242","treatment"
"1095","71335.CFI-400945","M25.1.F242","treatment"
"1096","71335.CFI-400945","M15.1.F411","treatment"
"1097","71335.CFI-400945","M45.1.F411","treatment"
"1098","71335.CFI-400945","M5.1.F589","treatment"
"1099","71335.TAXOL","M5.1.F198","control"
"1100","71335.TAXOL","M5.1.F242","control"
"1101","71335.TAXOL","M5.1.F359","control"
"1102","71335.TAXOL","M5.1.F411","control"
"1103","71335.TAXOL","M5.1.F528","control"
"1104","71335.TAXOL","M25.1.F528","control"
"1105","71335.TAXOL","M5.1.F549","control"
"1106","71335.TAXOL","M15.2.F198","treatment"
"1107","71335.TAXOL","M35.1.F242","treatment"
"1108","71335.TAXOL","M15.1.F359","treatment"
"1109","71335.TAXOL","M16.2.F359","treatment"
"1110","71335.TAXOL","M35.1.F528","treatment"
"1111","71335.TAXOL","M36.2.F528","treatment"
"1112","71335.CFI-402257","M5.1.F198","control"
"1113","71335.CFI-402257","M5.1.F242","control"
"1114","71335.CFI-402257","M5.1.F359","control"
"1115","71335.CFI-402257","M5.1.F411","control"
"1116","71335.CFI-402257","M5.1.F528","control"
"1117","71335.CFI-402257","M25.1.F528","control"
"1118","71335.CFI-402257","M5.1.F549","control"
"1119","71335.CFI-402257","M25.1.F411","treatment"
"1120","71335.CFI-402257","M15.1.F549","treatment"
"1121","71335.BMN673","M5.1.F198","control"
"1122","71335.BMN673","M5.1.F242","control"
"1123","71335.BMN673","M5.1.F359","control"
"1124","71335.BMN673","M5.1.F411","control"
"1125","71335.BMN673","M5.1.F528","control"
"1126","71335.BMN673","M25.1.F528","control"
"1127","71335.BMN673","M5.1.F549","control"
"1128","71335.BMN673","M35.1.F411","treatment"
"1129","71335.ERIBULIN","M5.1.F198","control"
"1130","71335.ERIBULIN","M5.1.F242","control"
"1131","71335.ERIBULIN","M5.1.F359","control"
"1132","71335.ERIBULIN","M5.1.F411","control"
"1133","71335.ERIBULIN","M5.1.F528","control"
"1134","71335.ERIBULIN","M25.1.F528","control"
"1135","71335.ERIBULIN","M5.1.F549","control"
"1136","71335.ERIBULIN","M15.1.F528","treatment"
"1137","71335.ERIBULIN","M16.2.F528","treatment"
"1138","71335.ERIBULIN","M5.1.F559","treatment"
"1139","71335.TAXOL + CFI-402257","M5.1.F198","control"
"1140","71335.TAXOL + CFI-402257","M5.1.F242","control"
"1141","71335.TAXOL + CFI-402257","M5.1.F359","control"
"1142","71335.TAXOL + CFI-402257","M5.1.F411","control"
"1143","71335.TAXOL + CFI-402257","M5.1.F528","control"
"1144","71335.TAXOL + CFI-402257","M25.1.F528","control"
"1145","71335.TAXOL + CFI-402257","M5.1.F549","control"
"1146","71335.TAXOL + CFI-402257","M15.1.F589","treatment"
"1147","85277.CFI-402257","M5.1.F34","control"
"1148","85277.CFI-402257","M5.1.F46","control"
"1149","85277.CFI-402257","M5.1.F258","control"
"1150","85277.CFI-402257","M5.1.F262","control"
"1151","85277.CFI-402257","M5.1.F292","control"
"1152","85277.CFI-402257","M15.1.F34","treatment"
"1153","85277.CFI-402257","M25.1.F46","treatment"
"1154","85277.CFI-402257","M5.1.F310","treatment"
"1155","85277.CFI-402257","M5.1.F340","treatment"
"1156","85277.CFI-402257","M5.1.F408","treatment"
"1157","85277.CFI-400945","M5.1.F34","control"
"1158","85277.CFI-400945","M5.1.F46","control"
"1159","85277.CFI-400945","M5.1.F258","control"
"1160","85277.CFI-400945","M5.1.F262","control"
"1161","85277.CFI-400945","M5.1.F292","control"
"1162","85277.CFI-400945","M25.1.F34","treatment"
"1163","85277.CFI-400945","M5.1.F240","treatment"
"1164","85277.CFI-400945","M25.1.F292","treatment"
"1165","85277.CFI-400945","M5.1.F537","treatment"
"1166","85277.EVEROLIMUS","M5.1.F34","control"
"1167","85277.EVEROLIMUS","M5.1.F46","control"
"1168","85277.EVEROLIMUS","M5.1.F258","control"
"1169","85277.EVEROLIMUS","M5.1.F262","control"
"1170","85277.EVEROLIMUS","M5.1.F292","control"
"1171","85277.EVEROLIMUS","M35.1.F34","treatment"
"1172","85277.BMN673","M5.1.F34","control"
"1173","85277.BMN673","M5.1.F46","control"
"1174","85277.BMN673","M5.1.F258","control"
"1175","85277.BMN673","M5.1.F262","control"
"1176","85277.BMN673","M5.1.F292","control"
"1177","85277.BMN673","M15.1.F46","treatment"
"1178","85277.TAXOL","M5.1.F34","control"
"1179","85277.TAXOL","M5.1.F46","control"
"1180","85277.TAXOL","M5.1.F258","control"
"1181","85277.TAXOL","M5.1.F262","control"
"1182","85277.TAXOL","M5.1.F292","control"
"1183","85277.TAXOL","M35.1.F46","treatment"
"1184","85277.CFI-400945+ABT263","M5.1.F34","control"
"1185","85277.CFI-400945+ABT263","M5.1.F46","control"
"1186","85277.CFI-400945+ABT263","M5.1.F258","control"
"1187","85277.CFI-400945+ABT263","M5.1.F262","control"
"1188","85277.CFI-400945+ABT263","M5.1.F292","control"
"1189","85277.ERIBULIN","M5.1.F34","control"
"1190","85277.ERIBULIN","M5.1.F46","control"
"1191","85277.ERIBULIN","M5.1.F258","control"
"1192","85277.ERIBULIN","M5.1.F262","control"
"1193","85277.ERIBULIN","M5.1.F292","control"
"1194","85277.ERIBULIN","M15.1.F258","treatment"
"1195","85277.ERIBULIN","M35.1.F292","treatment"
"1196","85277.ERIBULIN","M15.1.F330","treatment"
"1197","85277.CX5461","M5.1.F34","control"
"1198","85277.CX5461","M5.1.F46","control"
"1199","85277.CX5461","M5.1.F258","control"
"1200","85277.CX5461","M5.1.F262","control"
"1201","85277.CX5461","M5.1.F292","control"
"1202","85277.CX5461","M15.1.F292","treatment"
"1203","85277.CX5461","M5.1.F375","treatment"
"1204","85277.CDX-011","M5.1.F34","control"
"1205","85277.CDX-011","M5.1.F46","control"
"1206","85277.CDX-011","M5.1.F258","control"
"1207","85277.CDX-011","M5.1.F262","control"
"1208","85277.CDX-011","M5.1.F292","control"
"1209","85277.CDX-011","M5.1.F330","treatment"
"1210","85277.CARBOPLATIN","M5.1.F34","control"
"1211","85277.CARBOPLATIN","M5.1.F46","control"
"1212","85277.CARBOPLATIN","M5.1.F258","control"
"1213","85277.CARBOPLATIN","M5.1.F262","control"
"1214","85277.CARBOPLATIN","M5.1.F292","control"
"1215","85277.CARBOPLATIN","M15.1.F340","treatment"
"1216","85277.CARBOPLATIN","M5.1.F491","treatment"
"1217","REF003BL.BMN673","M5.1.F53","control"
"1218","REF003BL.BMN673","M6.2.F53","control"
"1219","REF003BL.BMN673","M5.1.F350","control"
"1220","REF003BL.BMN673","M5.1.F441","control"
"1221","REF003BL.BMN673","M5.1.F35","treatment"
"1222","REF003BL.BMN673","M5.1.F103","treatment"
"1223","REF003BL.ERIBULIN","M5.1.F53","control"
"1224","REF003BL.ERIBULIN","M6.2.F53","control"
"1225","REF003BL.ERIBULIN","M5.1.F350","control"
"1226","REF003BL.ERIBULIN","M5.1.F441","control"
"1227","REF003BL.ERIBULIN","M15.1.F35","treatment"
"1228","REF003BL.CFI-400945+ABT263","M5.1.F53","control"
"1229","REF003BL.CFI-400945+ABT263","M6.2.F53","control"
"1230","REF003BL.CFI-400945+ABT263","M5.1.F350","control"
"1231","REF003BL.CFI-400945+ABT263","M5.1.F441","control"
"1232","REF003BL.TAXOL","M5.1.F53","control"
"1233","REF003BL.TAXOL","M6.2.F53","control"
"1234","REF003BL.TAXOL","M5.1.F350","control"
"1235","REF003BL.TAXOL","M5.1.F441","control"
"1236","REF003BL.TAXOL","M25.1.F103","treatment"
"1237","REF003BL.TAXOL","M25.1.F350","treatment"
"1238","REF003BL.CFI-402257","M5.1.F53","control"
"1239","REF003BL.CFI-402257","M6.2.F53","control"
"1240","REF003BL.CFI-402257","M5.1.F350","control"
"1241","REF003BL.CFI-402257","M5.1.F441","control"
"1242","REF003BL.CFI-402257","M35.1.F103","treatment"
"1243","REF003BL.CFI-402257","M15.1.F350","treatment"
"1244","REF003BL.CFI-402257","M5.1.F488","treatment"
"1245","REF003BL.CARBOPLATIN","M5.1.F53","control"
"1246","REF003BL.CARBOPLATIN","M6.2.F53","control"
"1247","REF003BL.CARBOPLATIN","M5.1.F350","control"
"1248","REF003BL.CARBOPLATIN","M5.1.F441","control"
"1249","REF003BL.CARBOPLATIN","M35.1.F350","treatment"
"1250","REF003BL.EVEROLIMUS","M5.1.F53","control"
"1251","REF003BL.EVEROLIMUS","M6.2.F53","control"
"1252","REF003BL.EVEROLIMUS","M5.1.F350","control"
"1253","REF003BL.EVEROLIMUS","M5.1.F441","control"
"1254","REF003BL.EVEROLIMUS","M5.1.F395","treatment"
"1255","REF005BL.BMN673","M5.1.F37","control"
"1256","REF005BL.BMN673","M5.1.F313","control"
"1257","REF005BL.BMN673","M5.1.F352","control"
"1258","REF005BL.BMN673","M5.1.F358","control"
"1259","REF005BL.BMN673","M15.1.F437","control"
"1260","REF005BL.BMN673","M5.1.F497","control"
"1261","REF005BL.BMN673","M5.1.F586","control"
"1262","REF005BL.BMN673","M5.1.F599","control"
"1263","REF005BL.BMN673","M5.1.F610","control"
"1264","REF005BL.BMN673","M5.1.F36","treatment"
"1265","REF005BL.BMN673","M15.1.F374","treatment"
"1266","REF005BL.TAXOL","M5.1.F37","control"
"1267","REF005BL.TAXOL","M5.1.F313","control"
"1268","REF005BL.TAXOL","M5.1.F352","control"
"1269","REF005BL.TAXOL","M5.1.F358","control"
"1270","REF005BL.TAXOL","M15.1.F437","control"
"1271","REF005BL.TAXOL","M5.1.F497","control"
"1272","REF005BL.TAXOL","M5.1.F586","control"
"1273","REF005BL.TAXOL","M5.1.F599","control"
"1274","REF005BL.TAXOL","M5.1.F610","control"
"1275","REF005BL.TAXOL","M15.1.F36","treatment"
"1276","REF005BL.TAXOL","M5.1.F177","treatment"
"1277","REF005BL.TAXOL","M25.1.F313","treatment"
"1278","REF005BL.TAXOL","M25.1.F358","treatment"
"1279","REF005BL.TAXOL","M5.1.F380","treatment"
"1280","REF005BL.TAXOL","M15.1.F409","treatment"
"1281","REF005BL.TAXOL","M25.1.F437","treatment"
"1282","REF005BL.TAXOL","M15.1.F523","treatment"
"1283","REF005BL.TAXOL","M16.2.F523","treatment"
"1284","REF005BL.TAXOL","M17.3.F523","treatment"
"1285","REF005BL.TAXOL","M18.4.F523","treatment"
"1286","REF005BL.TAXOL","M5.1.F597","treatment"
"1287","REF005BL.TAXOL","M5.1.F606","treatment"
"1288","REF005BL.TAXOL","M15.1.F607","treatment"
"1289","REF005BL.CX5461","M5.1.F37","control"
"1290","REF005BL.CX5461","M5.1.F313","control"
"1291","REF005BL.CX5461","M5.1.F352","control"
"1292","REF005BL.CX5461","M5.1.F358","control"
"1293","REF005BL.CX5461","M15.1.F437","control"
"1294","REF005BL.CX5461","M5.1.F497","control"
"1295","REF005BL.CX5461","M5.1.F586","control"
"1296","REF005BL.CX5461","M5.1.F599","control"
"1297","REF005BL.CX5461","M5.1.F610","control"
"1298","REF005BL.CX5461","M15.1.F37","treatment"
"1299","REF005BL.CX5461","M15.1.F313","treatment"
"1300","REF005BL.CX5461","M15.1.F610","treatment"
"1301","REF005BL.CX5461","M16.2.F610","treatment"
"1302","REF005BL.CX5461","M17.3.F610","treatment"
"1303","REF005BL.CFI-400945","M5.1.F37","control"
"1304","REF005BL.CFI-400945","M5.1.F313","control"
"1305","REF005BL.CFI-400945","M5.1.F352","control"
"1306","REF005BL.CFI-400945","M5.1.F358","control"
"1307","REF005BL.CFI-400945","M15.1.F437","control"
"1308","REF005BL.CFI-400945","M5.1.F497","control"
"1309","REF005BL.CFI-400945","M5.1.F586","control"
"1310","REF005BL.CFI-400945","M5.1.F599","control"
"1311","REF005BL.CFI-400945","M5.1.F610","control"
"1312","REF005BL.CFI-400945","M5.1.F287","treatment"
"1313","REF005BL.CFI-400945","M5.1.F374","treatment"
"1314","REF005BL.CFI-400945","M5.1.F409","treatment"
"1315","REF005BL.CFI-400945","M5.1.F437","treatment"
"1316","REF005BL.CFI-400945","M6.2.F437","treatment"
"1317","REF005BL.CFI-400945","M15.1.F497","treatment"
"1318","REF005BL.CFI-400945","M5.1.F612","treatment"
"1319","REF005BL.ERIBULIN","M5.1.F37","control"
"1320","REF005BL.ERIBULIN","M5.1.F313","control"
"1321","REF005BL.ERIBULIN","M5.1.F352","control"
"1322","REF005BL.ERIBULIN","M5.1.F358","control"
"1323","REF005BL.ERIBULIN","M15.1.F437","control"
"1324","REF005BL.ERIBULIN","M5.1.F497","control"
"1325","REF005BL.ERIBULIN","M5.1.F586","control"
"1326","REF005BL.ERIBULIN","M5.1.F599","control"
"1327","REF005BL.ERIBULIN","M5.1.F610","control"
"1328","REF005BL.ERIBULIN","M35.1.F313","treatment"
"1329","REF005BL.ERIBULIN","M35.1.F358","treatment"
"1330","REF005BL.ERIBULIN","M35.1.F437","treatment"
"1331","REF005BL.ERIBULIN","M15.1.F475","treatment"
"1332","REF005BL.ERIBULIN","M15.1.F586","treatment"
"1333","REF005BL.CDX-011","M5.1.F37","control"
"1334","REF005BL.CDX-011","M5.1.F313","control"
"1335","REF005BL.CDX-011","M5.1.F352","control"
"1336","REF005BL.CDX-011","M5.1.F358","control"
"1337","REF005BL.CDX-011","M15.1.F437","control"
"1338","REF005BL.CDX-011","M5.1.F497","control"
"1339","REF005BL.CDX-011","M5.1.F586","control"
"1340","REF005BL.CDX-011","M5.1.F599","control"
"1341","REF005BL.CDX-011","M5.1.F610","control"
"1342","REF005BL.CDX-011","M45.1.F313","treatment"
"1343","REF005BL.CDX-011","M15.1.F352","treatment"
"1344","REF005BL.CDX-011","M5.1.F468","treatment"
"1345","REF005BL.TAXOL + CFI-402257","M5.1.F37","control"
"1346","REF005BL.TAXOL + CFI-402257","M5.1.F313","control"
"1347","REF005BL.TAXOL + CFI-402257","M5.1.F352","control"
"1348","REF005BL.TAXOL + CFI-402257","M5.1.F358","control"
"1349","REF005BL.TAXOL + CFI-402257","M15.1.F437","control"
"1350","REF005BL.TAXOL + CFI-402257","M5.1.F497","control"
"1351","REF005BL.TAXOL + CFI-402257","M5.1.F586","control"
"1352","REF005BL.TAXOL + CFI-402257","M5.1.F599","control"
"1353","REF005BL.TAXOL + CFI-402257","M5.1.F610","control"
"1354","REF005BL.TAXOL + CFI-402257","M15.1.F358","treatment"
"1355","REF005BL.TAXOL + CFI-402257","M5.1.F446","treatment"
"1356","REF005BL.TAXOL + CFI-402257","M5.1.F475","treatment"
"1357","REF005BL.TAXOL + CFI-402257","M5.1.F523","treatment"
"1358","REF005BL.TAXOL + CFI-402257","M6.2.F523","treatment"
"1359","REF005BL.TAXOL + CFI-402257","M7.3.F523","treatment"
"1360","REF005BL.TAXOL + CFI-402257","M8.4.F523","treatment"
"1361","REF005BL.CARBOPLATIN","M5.1.F37","control"
"1362","REF005BL.CARBOPLATIN","M5.1.F313","control"
"1363","REF005BL.CARBOPLATIN","M5.1.F352","control"
"1364","REF005BL.CARBOPLATIN","M5.1.F358","control"
"1365","REF005BL.CARBOPLATIN","M15.1.F437","control"
"1366","REF005BL.CARBOPLATIN","M5.1.F497","control"
"1367","REF005BL.CARBOPLATIN","M5.1.F586","control"
"1368","REF005BL.CARBOPLATIN","M5.1.F599","control"
"1369","REF005BL.CARBOPLATIN","M5.1.F610","control"
"1370","REF005BL.CARBOPLATIN","M15.1.F597","treatment"
"1371","REF005BL.CARBOPLATIN","M25.1.F610","treatment"
"1372","REF005BL.CARBOPLATIN","M26.2.F610","treatment"
"1373","REF005BL.EVEROLIMUS","M5.1.F37","control"
"1374","REF005BL.EVEROLIMUS","M5.1.F313","control"
"1375","REF005BL.EVEROLIMUS","M5.1.F352","control"
"1376","REF005BL.EVEROLIMUS","M5.1.F358","control"
"1377","REF005BL.EVEROLIMUS","M15.1.F437","control"
"1378","REF005BL.EVEROLIMUS","M5.1.F497","control"
"1379","REF005BL.EVEROLIMUS","M5.1.F586","control"
"1380","REF005BL.EVEROLIMUS","M5.1.F599","control"
"1381","REF005BL.EVEROLIMUS","M5.1.F610","control"
"1382","REF005BL.EVEROLIMUS","M5.1.F607","treatment"
"1383","REF005BL.EVEROLIMUS","M5.0.F609","treatment"
"1384","66817.CFI-402257","M25.1.F364","control"
"1385","66817.CFI-402257","M5.1.F417","control"
"1386","66817.CFI-402257","M15.1.F38","treatment"
"1387","66817.CFI-400945","M25.1.F364","control"
"1388","66817.CFI-400945","M5.1.F417","control"
"1389","66817.CFI-400945","M5.1.F364","treatment"
"1390","66817.CFI-400945","M15.1.F417","treatment"
"1391","66817.TAXOL","M25.1.F364","control"
"1392","66817.TAXOL","M5.1.F417","control"
"1393","66817.TAXOL","M15.1.F364","treatment"
"1394","66817.TAXOL","M25.1.F417","treatment"
"1395","66817.CX5461","M25.1.F364","control"
"1396","66817.CX5461","M5.1.F417","control"
"1397","66817.CX5461","M35.1.F364","treatment"
"1398","66817.CX5461","M5.1.F462","treatment"
"1399","66817.ERIBULIN","M25.1.F364","control"
"1400","66817.ERIBULIN","M5.1.F417","control"
"1401","66817.ERIBULIN","M45.1.F364","treatment"
"1402","66817.EVEROLIMUS","M25.1.F364","control"
"1403","66817.EVEROLIMUS","M5.1.F417","control"
"1404","66817.EVEROLIMUS","M55.1.F364","treatment"
"1405","66817.CARBOPLATIN","M25.1.F364","control"
"1406","66817.CARBOPLATIN","M5.1.F417","control"
"1407","66817.CARBOPLATIN","M15.1.F462","treatment"
"1408","66817.CARBOPLATIN","M5.1.F561","treatment"
"1409","69196.CFI-402257","M5.1.F348","control"
"1410","69196.CFI-402257","M5.1.F388","control"
"1411","69196.CFI-402257","M5.1.F416","control"
"1412","69196.CFI-402257","M5.1.F454","control"
"1413","69196.CFI-402257","M6.2.F454","control"
"1414","69196.CFI-402257","M7.3.F454","control"
"1415","69196.CFI-402257","M5.1.F519","control"
"1416","69196.CFI-402257","M5.1.F40","treatment"
"1417","69196.CFI-400945","M5.1.F348","control"
"1418","69196.CFI-400945","M5.1.F388","control"
"1419","69196.CFI-400945","M5.1.F416","control"
"1420","69196.CFI-400945","M5.1.F454","control"
"1421","69196.CFI-400945","M6.2.F454","control"
"1422","69196.CFI-400945","M7.3.F454","control"
"1423","69196.CFI-400945","M5.1.F519","control"
"1424","69196.CFI-400945","M15.1.F40","treatment"
"1425","69196.CFI-400945","M5.1.F327","treatment"
"1426","69196.CFI-400945","M15.1.F454","treatment"
"1427","69196.CFI-400945","M16.2.F454","treatment"
"1428","69196.CFI-400945","M17.3.F454","treatment"
"1429","69196.CX5461","M5.1.F348","control"
"1430","69196.CX5461","M5.1.F388","control"
"1431","69196.CX5461","M5.1.F416","control"
"1432","69196.CX5461","M5.1.F454","control"
"1433","69196.CX5461","M6.2.F454","control"
"1434","69196.CX5461","M7.3.F454","control"
"1435","69196.CX5461","M5.1.F519","control"
"1436","69196.CX5461","M25.1.F40","treatment"
"1437","69196.TAXOL","M5.1.F348","control"
"1438","69196.TAXOL","M5.1.F388","control"
"1439","69196.TAXOL","M5.1.F416","control"
"1440","69196.TAXOL","M5.1.F454","control"
"1441","69196.TAXOL","M6.2.F454","control"
"1442","69196.TAXOL","M7.3.F454","control"
"1443","69196.TAXOL","M5.1.F519","control"
"1444","69196.TAXOL","M5.1.F208","treatment"
"1445","69196.TAXOL","M15.1.F388","treatment"
"1446","69196.TAXOL","M5.1.F492","treatment"
"1447","69196.TAXOL","M15.1.F529","treatment"
"1448","69196.BMN673","M5.1.F348","control"
"1449","69196.BMN673","M5.1.F388","control"
"1450","69196.BMN673","M5.1.F416","control"
"1451","69196.BMN673","M5.1.F454","control"
"1452","69196.BMN673","M6.2.F454","control"
"1453","69196.BMN673","M7.3.F454","control"
"1454","69196.BMN673","M5.1.F519","control"
"1455","69196.BMN673","M15.1.F348","treatment"
"1456","69196.CARBOPLATIN","M5.1.F348","control"
"1457","69196.CARBOPLATIN","M5.1.F388","control"
"1458","69196.CARBOPLATIN","M5.1.F416","control"
"1459","69196.CARBOPLATIN","M5.1.F454","control"
"1460","69196.CARBOPLATIN","M6.2.F454","control"
"1461","69196.CARBOPLATIN","M7.3.F454","control"
"1462","69196.CARBOPLATIN","M5.1.F519","control"
"1463","69196.CARBOPLATIN","M25.1.F348","treatment"
"1464","69196.ERIBULIN","M5.1.F348","control"
"1465","69196.ERIBULIN","M5.1.F388","control"
"1466","69196.ERIBULIN","M5.1.F416","control"
"1467","69196.ERIBULIN","M5.1.F454","control"
"1468","69196.ERIBULIN","M6.2.F454","control"
"1469","69196.ERIBULIN","M7.3.F454","control"
"1470","69196.ERIBULIN","M5.1.F519","control"
"1471","69196.ERIBULIN","M35.1.F348","treatment"
"1472","69196.ERIBULIN","M5.1.F412","treatment"
"1473","69196.TAXOL + CFI-402257","M5.1.F348","control"
"1474","69196.TAXOL + CFI-402257","M5.1.F388","control"
"1475","69196.TAXOL + CFI-402257","M5.1.F416","control"
"1476","69196.TAXOL + CFI-402257","M5.1.F454","control"
"1477","69196.TAXOL + CFI-402257","M6.2.F454","control"
"1478","69196.TAXOL + CFI-402257","M7.3.F454","control"
"1479","69196.TAXOL + CFI-402257","M5.1.F519","control"
"1480","69196.TAXOL + CFI-402257","M5.1.F529","treatment"
"1481","73471.TAXOL","M5.1.F334","control"
"1482","73471.TAXOL","M5.1.F422","control"
"1483","73471.TAXOL","M5.1.F427","control"
"1484","73471.TAXOL","M5.1.F555","control"
"1485","73471.TAXOL","M15.1.F584","control"
"1486","73471.TAXOL","M5.1.F590","control"
"1487","73471.TAXOL","M6.2.F590","control"
"1488","73471.TAXOL","M5.1.F611","control"
"1489","73471.TAXOL","M15.1.F42","treatment"
"1490","73471.TAXOL","M35.1.F422","treatment"
"1491","73471.ERIBULIN","M5.1.F334","control"
"1492","73471.ERIBULIN","M5.1.F422","control"
"1493","73471.ERIBULIN","M5.1.F427","control"
"1494","73471.ERIBULIN","M5.1.F555","control"
"1495","73471.ERIBULIN","M15.1.F584","control"
"1496","73471.ERIBULIN","M5.1.F590","control"
"1497","73471.ERIBULIN","M6.2.F590","control"
"1498","73471.ERIBULIN","M5.1.F611","control"
"1499","73471.ERIBULIN","M15.1.F334","treatment"
"1500","73471.ERIBULIN","M35.1.F584","treatment"
"1501","73471.CDX-011","M5.1.F334","control"
"1502","73471.CDX-011","M5.1.F422","control"
"1503","73471.CDX-011","M5.1.F427","control"
"1504","73471.CDX-011","M5.1.F555","control"
"1505","73471.CDX-011","M15.1.F584","control"
"1506","73471.CDX-011","M5.1.F590","control"
"1507","73471.CDX-011","M6.2.F590","control"
"1508","73471.CDX-011","M5.1.F611","control"
"1509","73471.CDX-011","M35.1.F334","treatment"
"1510","73471.CFI-402257","M5.1.F334","control"
"1511","73471.CFI-402257","M5.1.F422","control"
"1512","73471.CFI-402257","M5.1.F427","control"
"1513","73471.CFI-402257","M5.1.F555","control"
"1514","73471.CFI-402257","M15.1.F584","control"
"1515","73471.CFI-402257","M5.1.F590","control"
"1516","73471.CFI-402257","M6.2.F590","control"
"1517","73471.CFI-402257","M5.1.F611","control"
"1518","73471.CFI-402257","M15.1.F422","treatment"
"1519","73471.TAXOL + CFI-402257","M5.1.F334","control"
"1520","73471.TAXOL + CFI-402257","M5.1.F422","control"
"1521","73471.TAXOL + CFI-402257","M5.1.F427","control"
"1522","73471.TAXOL + CFI-402257","M5.1.F555","control"
