"","batch.name","model.id","type"
"1008","X-2094.BKM120","X.2094.BK20","treatment"
"1009","X-2094.BKM120","X.2094.uned","control"
"1010","X-2094.BKM120 + binimetinib","X.2094.BK20.biib","treatment"
"1011","X-2094.BKM120 + binimetinib","X.2094.uned","control"
"1012","X-2094.BYL719","X.2094.BY19","treatment"
"1013","X-2094.BYL719","X.2094.uned","control"
"1014","X-2094.BYL719 + LGH447","X.2094.BY19.LG47","treatment"
"1015","X-2094.BYL719 + LGH447","X.2094.uned","control"
"1016","X-2094.BYL719 + LJM716","X.2094.BY19.LJ16","treatment"
"1017","X-2094.BYL719 + LJM716","X.2094.uned","control"
"1018","X-2094.cetuximab","X.2094.ceab","treatment"
"1019","X-2094.cetuximab","X.2094.uned","control"
"1020","X-2094.CGM097","X.2094.CG97","treatment"
"1021","X-2094.CGM097","X.2094.uned","control"
"1022","X-2094.CKX620","X.2094.CK20","treatment"
"1023","X-2094.CKX620","X.2094.uned","control"
"1024","X-2094.CLR457","X.2094.CL57","treatment"
"1025","X-2094.CLR457","X.2094.uned","control"
"1026","X-2094.erlotinib","X.2094.erib","treatment"
"1027","X-2094.erlotinib","X.2094.uned","control"
"1028","X-2094.HDM201","X.2094.HD01","treatment"
"1029","X-2094.HDM201","X.2094.uned","control"
"1030","X-2094.HSP990","X.2094.HS90","treatment"
"1031","X-2094.HSP990","X.2094.uned","control"
"1032","X-2094.INC280","X.2094.IN80","treatment"
"1033","X-2094.INC280","X.2094.uned","control"
"1034","X-2094.LCL161 + paclitaxel","X.2094.LC61.pael","treatment"
"1035","X-2094.LCL161 + paclitaxel","X.2094.uned","control"
"1036","X-2094.LEE011","X.2094.LE11","treatment"
"1037","X-2094.LEE011","X.2094.uned","control"
"1038","X-2094.LFW527 + binimetinib","X.2094.LF27.biib","treatment"
"1039","X-2094.LFW527 + binimetinib","X.2094.uned","control"
"1040","X-2094.LGH447","X.2094.LG47","treatment"
"1041","X-2094.LGH447","X.2094.uned","control"
"1042","X-2094.LLM871","X.2094.LL71","treatment"
"1043","X-2094.LLM871","X.2094.uned","control"
"1044","X-2094.paclitaxel","X.2094.pael","treatment"
"1045","X-2094.paclitaxel","X.2094.uned","control"
"1046","X-21617.LFW527 + binimetinib","X.21617.LF27.biib","treatment"
"1047","X-3029.BGJ398","X.3029.BG98","treatment"
"1048","X-3029.BGJ398","X.3029.uned","control"
"1049","X-3029.binimetinib","X.3029.biib","treatment"
"1050","X-3029.binimetinib","X.3029.uned","control"
"1051","X-3029.BKM120","X.3029.BK20","treatment"
"1052","X-3029.BKM120","X.3029.uned","control"
"1053","X-3029.BKM120 + binimetinib","X.3029.BK20.biib","treatment"
"1054","X-3029.BKM120 + binimetinib","X.3029.uned","control"
"1055","X-3029.BYL719","X.3029.BY19","treatment"
"1056","X-3029.BYL719","X.3029.uned","control"
"1057","X-3029.BYL719 + LGH447","X.3029.BY19.LG47","treatment"
"1058","X-3029.BYL719 + LGH447","X.3029.uned","control"
"1059","X-3029.BYL719 + LJM716","X.3029.BY19.LJ16","treatment"
"1060","X-3029.BYL719 + LJM716","X.3029.uned","control"
"1061","X-3029.cetuximab","X.3029.ceab","treatment"
"1062","X-3029.cetuximab","X.3029.uned","control"
"1063","X-3029.CGM097","X.3029.CG97","treatment"
"1064","X-3029.CGM097","X.3029.uned","control"
"1065","X-3029.CKX620","X.3029.CK20","treatment"
"1066","X-3029.CKX620","X.3029.uned","control"
"1067","X-3029.CLR457","X.3029.CL57","treatment"
"1068","X-3029.CLR457","X.3029.uned","control"
"1069","X-3029.erlotinib","X.3029.erib","treatment"
"1070","X-3029.erlotinib","X.3029.uned","control"
"1071","X-3029.HDM201","X.3029.HD01","treatment"
"1072","X-3029.HDM201","X.3029.uned","control"
"1073","X-3029.HSP990","X.3029.HS90","treatment"
"1074","X-3029.HSP990","X.3029.uned","control"
"1075","X-3029.INC280","X.3029.IN80","treatment"
"1076","X-3029.INC280","X.3029.uned","control"
"1077","X-3029.LCL161 + paclitaxel","X.3029.LC61.pael","treatment"
"1078","X-3029.LCL161 + paclitaxel","X.3029.uned","control"
"1079","X-3029.LEE011","X.3029.LE11","treatment"
"1080","X-3029.LEE011","X.3029.uned","control"
"1081","X-3029.LGH447","X.3029.LG47","treatment"
"1082","X-3029.LGH447","X.3029.uned","control"
"1083","X-3029.LLM871","X.3029.LL71","treatment"
"1084","X-3029.LLM871","X.3029.uned","control"
"1085","X-3029.paclitaxel","X.3029.pael","treatment"
"1086","X-3029.paclitaxel","X.3029.uned","control"
"1087","X-3237.BGJ398","X.3237.BG98","treatment"
"1088","X-3237.BGJ398","X.3237.uned","control"
"1089","X-3237.binimetinib","X.3237.biib","treatment"
"1090","X-3237.binimetinib","X.3237.uned","control"
"1091","X-3237.BKM120","X.3237.BK20","treatment"
"1092","X-3237.BKM120","X.3237.uned","control"
"1093","X-3237.BKM120 + binimetinib","X.3237.BK20.biib","treatment"
"1094","X-3237.BKM120 + binimetinib","X.3237.uned","control"
"1095","X-3237.BYL719","X.3237.BY19","treatment"
"1096","X-3237.BYL719","X.3237.uned","control"
"1097","X-3237.BYL719 + LGH447","X.3237.BY19.LG47","treatment"
"1098","X-3237.BYL719 + LGH447","X.3237.uned","control"
"1099","X-3237.BYL719 + LJM716","X.3237.BY19.LJ16","treatment"
"1100","X-3237.BYL719 + LJM716","X.3237.uned","control"
"1101","X-3237.cetuximab","X.3237.ceab","treatment"
"1102","X-3237.cetuximab","X.3237.uned","control"
"1103","X-3237.CGM097","X.3237.CG97","treatment"
"1104","X-3237.CGM097","X.3237.uned","control"
"1105","X-3237.CKX620","X.3237.CK20","treatment"
"1106","X-3237.CKX620","X.3237.uned","control"
"1107","X-3237.CLR457","X.3237.CL57","treatment"
"1108","X-3237.CLR457","X.3237.uned","control"
"1109","X-3237.erlotinib","X.3237.erib","treatment"
"1110","X-3237.erlotinib","X.3237.uned","control"
"1111","X-3237.HDM201","X.3237.HD01","treatment"
"1112","X-3237.HDM201","X.3237.uned","control"
"1113","X-3237.HSP990","X.3237.HS90","treatment"
"1114","X-3237.HSP990","X.3237.uned","control"
"1115","X-3237.INC280","X.3237.IN80","treatment"
"1116","X-3237.INC280","X.3237.uned","control"
"1117","X-3237.LCL161 + paclitaxel","X.3237.LC61.pael","treatment"
"1118","X-3237.LCL161 + paclitaxel","X.3237.uned","control"
"1119","X-3237.LEE011","X.3237.LE11","treatment"
"1120","X-3237.LEE011","X.3237.uned","control"
"1121","X-3237.LFW527 + binimetinib","X.3237.LF27.biib","treatment"
"1122","X-3237.LFW527 + binimetinib","X.3237.uned","control"
"1123","X-3237.LGH447","X.3237.LG47","treatment"
"1124","X-3237.LGH447","X.3237.uned","control"
"1125","X-3237.LLM871","X.3237.LL71","treatment"
"1126","X-3237.LLM871","X.3237.uned","control"
"1127","X-3237.paclitaxel","X.3237.pael","treatment"
"1128","X-3237.paclitaxel","X.3237.uned","control"
"1129","X-3843.BGJ398","X.3843.BG98","treatment"
"1130","X-3843.BGJ398","X.3843.uned","control"
"1131","X-3843.binimetinib","X.3843.biib","treatment"
"1132","X-3843.binimetinib","X.3843.uned","control"
"1133","X-3843.BKM120","X.3843.BK20","treatment"
"1134","X-3843.BKM120","X.3843.uned","control"
"1135","X-3843.BKM120 + binimetinib","X.3843.BK20.biib","treatment"
"1136","X-3843.BKM120 + binimetinib","X.3843.uned","control"
"1137","X-3843.BYL719","X.3843.BY19","treatment"
"1138","X-3843.BYL719","X.3843.uned","control"
"1139","X-3843.BYL719 + LGH447","X.3843.BY19.LG47","treatment"
"1140","X-3843.BYL719 + LGH447","X.3843.uned","control"
"1141","X-3843.BYL719 + LJM716","X.3843.BY19.LJ16","treatment"
"1142","X-3843.BYL719 + LJM716","X.3843.uned","control"
"1143","X-3843.cetuximab","X.3843.ceab","treatment"
"1144","X-3843.cetuximab","X.3843.uned","control"
"1145","X-3843.CGM097","X.3843.CG97","treatment"
"1146","X-3843.CGM097","X.3843.uned","control"
"1147","X-3843.CKX620","X.3843.CK20","treatment"
"1148","X-3843.CKX620","X.3843.uned","control"
"1149","X-3843.CLR457","X.3843.CL57","treatment"
"1150","X-3843.CLR457","X.3843.uned","control"
"1151","X-3843.erlotinib","X.3843.erib","treatment"
"1152","X-3843.erlotinib","X.3843.uned","control"
"1153","X-3843.HDM201","X.3843.HD01","treatment"
"1154","X-3843.HDM201","X.3843.uned","control"
"1155","X-3843.HSP990","X.3843.HS90","treatment"
"1156","X-3843.HSP990","X.3843.uned","control"
"1157","X-3843.INC280","X.3843.IN80","treatment"
"1158","X-3843.INC280","X.3843.uned","control"
"1159","X-3843.LCL161 + paclitaxel","X.3843.LC61.pael","treatment"
"1160","X-3843.LCL161 + paclitaxel","X.3843.uned","control"
"1161","X-3843.LEE011","X.3843.LE11","treatment"
"1162","X-3843.LEE011","X.3843.uned","control"
"1163","X-3843.LFW527 + binimetinib","X.3843.LF27.biib","treatment"
"1164","X-3843.LFW527 + binimetinib","X.3843.uned","control"
"1165","X-3843.LGH447","X.3843.LG47","treatment"
"1166","X-3843.LGH447","X.3843.uned","control"
"1167","X-3843.LLM871","X.3843.LL71","treatment"
"1168","X-3843.LLM871","X.3843.uned","control"
"1169","X-3843.paclitaxel","X.3843.pael","treatment"
"1170","X-3843.paclitaxel","X.3843.uned","control"
"1171","X-4819.BGJ398","X.4819.BG98","treatment"
"1172","X-4819.BGJ398","X.4819.uned","control"
"1173","X-4819.binimetinib","X.4819.biib","treatment"
"1174","X-4819.binimetinib","X.4819.uned","control"
"1175","X-4819.BKM120","X.4819.BK20","treatment"
"1176","X-4819.BKM120","X.4819.uned","control"
"1177","X-4819.BKM120 + binimetinib","X.4819.BK20.biib","treatment"
"1178","X-4819.BKM120 + binimetinib","X.4819.uned","control"
"1179","X-4819.BYL719","X.4819.BY19","treatment"
"1180","X-4819.BYL719","X.4819.uned","control"
"1181","X-4819.BYL719 + LGH447","X.4819.BY19.LG47","treatment"
"1182","X-4819.BYL719 + LGH447","X.4819.uned","control"
"1183","X-4819.BYL719 + LJM716","X.4819.BY19.LJ16","treatment"
"1184","X-4819.BYL719 + LJM716","X.4819.uned","control"
"1185","X-4819.cetuximab","X.4819.ceab","treatment"
"1186","X-4819.cetuximab","X.4819.uned","control"
"1187","X-4819.CGM097","X.4819.CG97","treatment"
"1188","X-4819.CGM097","X.4819.uned","control"
"1189","X-4819.CKX620","X.4819.CK20","treatment"
"1190","X-4819.CKX620","X.4819.uned","control"
"1191","X-4819.CLR457","X.4819.CL57","treatment"
"1192","X-4819.CLR457","X.4819.uned","control"
"1193","X-4819.erlotinib","X.4819.erib","treatment"
"1194","X-4819.erlotinib","X.4819.uned","control"
"1195","X-4819.HDM201","X.4819.HD01","treatment"
"1196","X-4819.HDM201","X.4819.uned","control"
"1197","X-4819.HSP990","X.4819.HS90","treatment"
"1198","X-4819.HSP990","X.4819.uned","control"
"1199","X-4819.INC280","X.4819.IN80","treatment"
"1200","X-4819.INC280","X.4819.uned","control"
"1201","X-4819.LCL161 + paclitaxel","X.4819.LC61.pael","treatment"
"1202","X-4819.LCL161 + paclitaxel","X.4819.uned","control"
"1203","X-4819.LEE011","X.4819.LE11","treatment"
"1204","X-4819.LEE011","X.4819.uned","control"
"1205","X-4819.LFW527 + binimetinib","X.4819.LF27.biib","treatment"
"1206","X-4819.LFW527 + binimetinib","X.4819.uned","control"
"1207","X-4819.LGH447","X.4819.LG47","treatment"
"1208","X-4819.LGH447","X.4819.uned","control"
"1209","X-4819.LLM871","X.4819.LL71","treatment"
"1210","X-4819.LLM871","X.4819.uned","control"
"1211","X-4819.paclitaxel","X.4819.pael","treatment"
"1212","X-4819.paclitaxel","X.4819.uned","control"
"1213","X-5267.LFW527 + binimetinib","X.5267.LF27.biib","treatment"
