id,drug_id,model_id,response_type,value
2820,51,88,,
2821,51,89,,
2822,51,90,,
2823,51,91,,
2824,51,92,,PD
2825,51,93,,
2826,51,94,,
2827,51,95,,
2828,51,96,,
2829,51,97,,
2830,51,98,,
2831,51,99,,
2832,51,100,,
2833,51,101,,
2834,51,102,,
2835,17,44,,
2836,17,45,,
2837,17,46,,
2838,17,47,,
2839,17,48,,
2840,17,49,,
2841,17,50,,
2842,17,51,,
2843,17,52,,
2844,17,53,,
2845,17,54,,
2846,17,55,,
2847,17,56,,
2848,17,57,,
2849,17,58,,
2850,17,59,,
2851,17,60,,
2852,17,61,,
2853,17,62,,
2854,17,63,,
2855,17,64,,
2856,17,65,,
2857,17,66,,
2858,17,67,,
2859,17,68,,
2860,17,69,,
2861,17,70,,
2862,17,71,,
2863,17,72,,
2864,17,73,,
2865,17,74,,
2866,17,75,,
2867,17,76,,
2868,17,77,,
2869,17,78,,
2870,17,79,,
2871,17,80,,
2872,17,81,,
2873,17,82,,
2874,17,83,,
2875,17,84,,
2876,17,85,,
2877,17,86,,
2878,17,87,,
2879,17,88,,
2880,17,89,,
2881,17,90,,
2882,17,91,,
2883,17,92,,SD
2884,17,93,,
2885,17,94,,
2886,17,95,,
2887,17,96,,
2888,17,97,,
2889,17,98,,
2890,17,99,,
2891,17,100,,
2892,17,101,,
2893,17,102,,
2894,1,103,,SD
2895,1,104,,CR
2896,1,105,,SD
2897,1,106,,SD
2898,1,107,,SD
2899,1,108,,SD
2900,1,109,,SD
2901,1,110,,SD
2902,1,111,,PD
2903,1,112,,PD
2904,1,113,,PD
2905,1,114,,SD
2906,1,115,,SD
2907,1,116,,PR
2908,1,117,,SD
2909,1,118,,SD
2910,1,119,,PD
2911,1,120,,PD
2912,1,121,,PR
2913,1,122,,SD
2914,1,123,,SD
2915,1,124,,PR
2916,1,125,,SD
2917,1,126,,SD
2918,1,127,,PD
2919,1,128,,PD
2920,1,129,,SD
2921,1,130,,PD
2922,1,131,,SD
2923,1,132,,SD
2924,1,133,,PD
2925,1,134,,PD
2926,1,135,,PR
2927,2,103,,PD
2928,2,104,,SD
2929,2,105,,SD
2930,2,106,,SD
2931,2,107,,SD
2932,2,108,,PD
2933,2,109,,PD
2934,2,110,,PD
2935,2,111,,SD
2936,2,112,,SD
2937,2,113,,PD
2938,2,114,,PD
2939,2,115,,SD
2940,2,116,,SD
2941,2,117,,SD
2942,2,118,,NA
2943,2,119,,SD
2944,2,120,,PD
2945,2,121,,SD
2946,2,122,,SD
2947,2,123,,SD
2948,2,124,,SD
2949,2,125,,SD
2950,2,126,,SD
2951,2,127,,PD
2952,2,128,,NA
2953,2,129,,PD
2954,2,130,,SD
2955,2,131,,SD
2956,2,132,,PD
2957,2,133,,NA
2958,2,134,,PD
2959,2,135,,SD
2960,3,103,,PD
2961,3,104,,CR
2962,3,105,,SD
2963,3,106,,PD
2964,3,107,,SD
2965,3,108,,PR
2966,3,109,,SD
2967,3,110,,PR
2968,3,111,,PD
2969,3,112,,SD
2970,3,113,,CR
2971,3,114,,PR
2972,3,115,,SD
2973,3,116,,PR
2974,3,117,,CR
2975,3,118,,PD
2976,3,119,,SD
2977,3,120,,SD
2978,3,121,,CR
2979,3,122,,SD
2980,3,123,,SD
2981,3,124,,SD
2982,3,125,,SD
2983,3,126,,SD
2984,3,127,,PD
2985,3,128,,PD
2986,3,129,,SD
2987,3,130,,PR
2988,3,131,,CR
2989,3,132,,SD
2990,3,133,,PD
2991,3,134,,SD
2992,3,135,,SD
2993,4,103,,PD
2994,4,104,,PD
2995,4,105,,PD
2996,4,106,,SD
2997,4,107,,PD
2998,4,108,,PR
2999,4,109,,PD
3000,4,110,,PD
3001,4,111,,SD
3002,4,112,,SD
3003,4,113,,NA
3004,4,114,,PD
3005,4,115,,SD
3006,4,116,,SD
3007,4,117,,PR
3008,4,118,,PD
3009,4,119,,SD
3010,4,120,,NA
3011,4,121,,PD
3012,4,122,,SD
3013,4,123,,PD
3014,4,124,,PD
3015,4,125,,PD
3016,4,126,,PD
3017,4,127,,PD
3018,4,128,,PD
3019,4,129,,PD
3020,4,130,,PD
3021,4,131,,PD
3022,4,132,,PD
3023,4,133,,NA
3024,4,134,,SD
3025,4,135,,SD
3026,5,103,,SD
3027,5,104,,SD
3028,5,105,,PD
3029,5,106,,SD
3030,5,107,,
3031,5,108,,PD
3032,5,109,,PD
3033,5,110,,SD
3034,5,111,,SD
3035,5,112,,SD
3036,5,113,,PD
3037,5,114,,PD
3038,5,115,,SD
3039,5,116,,SD
3040,5,117,,
3041,5,118,,
3042,5,119,,
3043,5,120,,
3044,5,121,,
3045,5,122,,SD
3046,5,123,,SD
3047,5,124,,
3048,5,125,,PD
3049,5,126,,SD
3050,5,127,,
3051,5,128,,PD
3052,5,129,,
3053,5,130,,
3054,5,131,,PD
3055,5,132,,
3056,5,133,,
3057,5,134,,PD
3058,5,135,,PD
3059,6,103,,PD
3060,6,104,,PD
3061,6,105,,SD
3062,6,106,,SD
3063,6,107,,PD
3064,6,108,,PD
3065,6,109,,PD
3066,6,110,,PD
3067,6,111,,PD
3068,6,112,,SD
3069,6,113,,PR
3070,6,114,,PD
3071,6,115,,PR
3072,6,116,,SD
3073,6,117,,PR
3074,6,118,,PD
3075,6,119,,SD
3076,6,120,,NA
3077,6,121,,PD
3078,6,122,,SD
3079,6,123,,SD
3080,6,124,,PD
3081,6,125,,SD
3082,6,126,,SD
3083,6,127,,PD
3084,6,128,,PD
3085,6,129,,
3086,6,130,,SD
3087,6,131,,PD
3088,6,132,,PD
3089,6,133,,NA
3090,6,134,,PD
3091,6,135,,SD
3092,7,103,,PD
3093,7,104,,CR
3094,7,105,,SD
3095,7,106,,PD
3096,7,107,,SD
3097,7,108,,SD
3098,7,109,,PD
3099,7,110,,PD
3100,7,111,,PD
3101,7,112,,SD
3102,7,113,,PD
3103,7,114,,SD
3104,7,115,,SD
3105,7,116,,PR
3106,7,117,,CR
3107,7,118,,PD
3108,7,119,,PD
3109,7,120,,PD
3110,7,121,,CR
3111,7,122,,SD
3112,7,123,,PD
3113,7,124,,PD
3114,7,125,,PD
3115,7,126,,SD
3116,7,127,,PD
3117,7,128,,PD
3118,7,129,,PD
3119,7,130,,SD
3120,7,131,,PR
3121,7,132,,SD
3122,7,133,,NA
3123,7,134,,PD
3124,7,135,,PD
3125,8,103,,PD
3126,8,104,,CR
3127,8,105,,PD
3128,8,106,,SD
3129,8,107,,SD
3130,8,108,,CR
3131,8,109,,SD
3132,8,110,,PR
3133,8,111,,PD
3134,8,112,,PD
3135,8,113,,PD
3136,8,114,,PR
3137,8,115,,SD
3138,8,116,,CR
3139,8,117,,CR
3140,8,118,,PD
3141,8,119,,SD
3142,8,120,,SD
3143,8,121,,CR
3144,8,122,,SD
3145,8,123,,PD
3146,8,124,,SD
3147,8,125,,SD
3148,8,126,,PD
3149,8,127,,PD
3150,8,128,,PD
3151,8,129,,PR
3152,8,130,,PR
3153,8,131,,CR
3154,8,132,,SD
3155,8,133,,PD
3156,8,134,,SD
3157,8,135,,PR
3158,9,103,,PD
3159,9,104,,PD
3160,9,105,,SD
3161,9,106,,SD
3162,9,107,,SD
3163,9,108,,PD
3164,9,109,,PD
3165,9,110,,PD
3166,9,111,,PD
3167,9,112,,SD
3168,9,113,,PD
3169,9,114,,PD
3170,9,115,,PD
3171,9,116,,SD
3172,9,117,,NA
3173,9,118,,PD
3174,9,119,,SD
3175,9,120,,NA
3176,9,121,,PD
3177,9,122,,PD
3178,9,123,,PD
3179,9,124,,NA
3180,9,125,,SD
3181,9,126,,SD
3182,9,127,,PD
3183,9,128,,SD
3184,9,129,,PD
3185,9,130,,SD
3186,9,131,,PD
3187,9,132,,NA
3188,9,133,,NA
3189,9,134,,NA
3190,9,135,,SD
3191,10,103,,PD
3192,10,104,,PD
3193,10,105,,SD
3194,10,106,,PD
3195,10,107,,PD
3196,10,108,,PD
3197,10,109,,PD
3198,10,110,,SD
3199,10,111,,PD
3200,10,112,,SD
3201,10,113,,PD
3202,10,114,,PD
3203,10,115,,PD
3204,10,116,,SD
3205,10,117,,PD
3206,10,118,,PD
3207,10,119,,PD
3208,10,120,,NA
3209,10,121,,PD
3210,10,122,,NA
3211,10,123,,PD
3212,10,124,,PD
3213,10,125,,PD
3214,10,126,,SD
3215,10,127,,PD
3216,10,128,,PD
3217,10,129,,PD
3218,10,130,,PD
3219,10,131,,PD
3220,10,132,,PD
3221,10,133,,NA
3222,10,134,,PD
3223,10,135,,PD
3224,11,103,,SD
3225,11,104,,SD
3226,11,105,,NA
3227,11,106,,SD
3228,11,107,,SD
3229,11,108,,SD
3230,11,109,,PD
3231,11,110,,PD
3232,11,111,,PD
3233,11,112,,SD
3234,11,113,,PD
3235,11,114,,PD
3236,11,115,,SD
3237,11,116,,SD
3238,11,117,,PR
3239,11,118,,SD
3240,11,119,,PD
3241,11,120,,NA
3242,11,121,,PD
3243,11,122,,SD
3244,11,123,,SD
3245,11,124,,SD
3246,11,125,,SD
3247,11,126,,SD
3248,11,127,,PD
3249,11,128,,SD
3250,11,129,,PD
3251,11,130,,PD
3252,11,131,,PD
3253,11,132,,SD
3254,11,133,,NA
3255,11,134,,PD
3256,11,135,,SD
3257,12,103,,SD
3258,12,104,,CR
3259,12,105,,SD
3260,12,106,,PR
3261,12,107,,
3262,12,108,,PR
3263,12,109,,SD
3264,12,110,,PR
3265,12,111,,SD
3266,12,112,,PR
3267,12,113,,PD
3268,12,114,,SD
3269,12,115,,PR
3270,12,116,,PR
3271,12,117,,
3272,12,118,,
3273,12,119,,
3274,12,120,,
3275,12,121,,
3276,12,122,,SD
3277,12,123,,SD
3278,12,124,,
3279,12,125,,
3280,12,126,,PR
3281,12,127,,
3282,12,128,,
3283,12,129,,
3284,12,130,,
3285,12,131,,
3286,12,132,,
3287,12,133,,
3288,12,134,,SD
3289,12,135,,PR
3290,13,103,,PD
3291,13,104,,CR
3292,13,105,,SD
3293,13,106,,SD
3294,13,107,,SD
3295,13,108,,PR
3296,13,109,,SD
3297,13,110,,PR
3298,13,111,,SD
3299,13,112,,SD
3300,13,113,,SD
3301,13,114,,PR
3302,13,115,,SD
3303,13,116,,PR
3304,13,117,,CR
3305,13,118,,PD
3306,13,119,,SD
3307,13,120,,SD
3308,13,121,,CR
3309,13,122,,SD
3310,13,123,,SD
3311,13,124,,SD
3312,13,125,,PD
3313,13,126,,SD
3314,13,127,,SD
3315,13,128,,SD
3316,13,129,,CR
3317,13,130,,PR
3318,13,131,,CR
3319,13,132,,SD
3320,13,133,,PD
3321,13,134,,SD
3322,13,135,,PD
3323,14,103,,PD
3324,14,104,,PD
3325,14,105,,PD
3326,14,106,,SD
3327,14,107,,PD
3328,14,108,,PD
3329,14,109,,PD
3330,14,110,,PR
3331,14,111,,SD
3332,14,112,,SD
3333,14,113,,PD
3334,14,114,,PD
3335,14,115,,PR
3336,14,116,,SD
3337,14,117,,PD
3338,14,118,,PD
3339,14,119,,PD
3340,14,120,,NA
3341,14,121,,PD
3342,14,122,,SD
3343,14,123,,PD
3344,14,124,,SD
3345,14,125,,SD
3346,14,126,,SD
3347,14,127,,PD
3348,14,128,,PD
3349,14,129,,PD
3350,14,130,,PD
3351,14,131,,PD
3352,14,132,,PD
3353,14,133,,PD
3354,14,134,,NA
3355,14,135,,SD
3356,15,103,,PD
3357,15,104,,SD
3358,15,105,,SD
3359,15,106,,SD
3360,15,107,,SD
3361,15,108,,CR
3362,15,109,,PD
3363,15,110,,PD
3364,15,111,,PD
3365,15,112,,SD
3366,15,113,,PD
3367,15,114,,PD
3368,15,115,,PR
3369,15,116,,PD
3370,15,117,,CR
3371,15,118,,PD
3372,15,119,,PD
3373,15,120,,NA
3374,15,121,,PD
3375,15,122,,SD
3376,15,123,,PD
3377,15,124,,PD
3378,15,125,,PD
3379,15,126,,SD
3380,15,127,,PR
3381,15,128,,PD
3382,15,129,,PD
3383,15,130,,PD
3384,15,131,,PD
3385,15,132,,CR
3386,15,133,,PD
3387,15,134,,PD
3388,15,135,,PR
3389,16,103,,PD
3390,16,104,,PD
3391,16,105,,PD
3392,16,106,,PD
3393,16,107,,PD
3394,16,108,,PD
3395,16,109,,PD
3396,16,110,,PD
3397,16,111,,PD
3398,16,112,,PD
3399,16,113,,NA
3400,16,114,,PD
3401,16,115,,PD
3402,16,116,,SD
3403,16,117,,PD
3404,16,118,,PD
3405,16,119,,PD
3406,16,120,,NA
3407,16,121,,PD
3408,16,122,,SD
3409,16,123,,PD
3410,16,124,,PD
3411,16,125,,PD
3412,16,126,,PD
3413,16,127,,PD
3414,16,128,,PD
3415,16,129,,PD
3416,16,130,,PD
3417,16,131,,PD
3418,16,132,,PD
3419,16,133,,NA
3420,16,134,,PD
3421,16,135,,PD
3422,17,103,,PD
3423,17,104,,PD
3424,17,105,,PD
3425,17,106,,PD
3426,17,107,,PD
3427,17,108,,PD
3428,17,109,,SD
3429,17,110,,SD
3430,17,111,,PD
3431,17,112,,SD
3432,17,113,,PD
3433,17,114,,PD
3434,17,115,,SD
3435,17,116,,SD
3436,17,117,,PD
3437,17,118,,PD
3438,17,119,,PD
3439,17,120,,NA
3440,17,121,,PD
3441,17,122,,PD
3442,17,123,,PD
3443,17,124,,PD
3444,17,125,,PD
3445,17,126,,SD
3446,17,127,,PD
3447,17,128,,PD
3448,17,129,,PD
3449,17,130,,PD
3450,17,131,,PD
3451,17,132,,PD
3452,17,133,,PD
3453,17,134,,PD
3454,17,135,,PD
3455,18,136,,NA
3456,18,137,,SD
3457,18,138,,PD
3458,18,139,,PD
3459,18,140,,SD
3460,18,141,,PD
3461,18,142,,
3462,18,143,,
3463,18,144,,SD
3464,18,145,,
3465,18,146,,PD
3466,18,147,,NA
3467,18,148,,PD
3468,18,149,,PD
3469,18,150,,PD
3470,18,151,,SD
3471,18,152,,SD
3472,18,153,,
3473,18,154,,
3474,18,155,,PD
3475,18,156,,PD
3476,18,157,,PD
3477,18,158,,PD
3478,18,159,,SD
3479,18,160,,
3480,18,161,,SD
3481,18,162,,SD
3482,18,163,,
3483,18,164,,SD
3484,18,165,,PD
3485,18,166,,SD
3486,18,167,,SD
3487,18,168,,PD
3488,18,169,,PD
3489,18,170,,SD
3490,18,171,,SD
3491,18,172,,
3492,18,173,,SD
3493,18,174,,
3494,18,175,,
3495,18,176,,PD
3496,18,177,,CR
3497,18,178,,CR
3498,18,179,,PD
3499,18,180,,SD
3500,18,181,,NA
3501,18,182,,
3502,18,183,,
3503,18,184,,
3504,18,185,,PD
3505,18,186,,
3506,18,187,,
3507,18,188,,
3508,18,189,,
3509,18,190,,PD
3510,18,191,,SD
3511,18,192,,SD
3512,18,193,,PR
3513,18,194,,
3514,18,195,,PD
3515,18,196,,PD
3516,18,197,,
3517,18,198,,PD
3518,18,199,,
3519,1,136,,PD
3520,1,137,,PD
3521,1,138,,PD
3522,1,139,,PR
3523,1,140,,SD
3524,1,141,,PD
3525,1,142,,
3526,1,143,,
3527,1,144,,SD
3528,1,145,,
3529,1,146,,PD
3530,1,147,,SD
3531,1,148,,PD
3532,1,149,,SD
3533,1,150,,PD
3534,1,151,,PD
3535,1,152,,PD
3536,1,153,,
3537,1,154,,
3538,1,155,,PR
3539,1,156,,PD
3540,1,157,,NA
3541,1,158,,PD
3542,1,159,,SD
3543,1,160,,
3544,1,161,,SD
3545,1,162,,SD
3546,1,163,,
3547,1,164,,PD
3548,1,165,,PD
3549,1,166,,CR
3550,1,167,,PD
3551,1,168,,PD
3552,1,169,,PD
3553,1,170,,PD
3554,1,171,,SD
3555,1,172,,
3556,1,173,,
3557,1,174,,
3558,1,175,,SD
3559,1,176,,PD
3560,1,177,,SD
3561,1,178,,CR
3562,1,179,,PR
3563,1,180,,SD
3564,1,181,,PD
3565,1,182,,
3566,1,183,,
3567,1,184,,
3568,1,185,,SD
3569,1,186,,
3570,1,187,,
3571,1,188,,
3572,1,189,,
3573,1,190,,PD
3574,1,191,,SD
3575,1,192,,SD
3576,1,193,,SD
3577,1,194,,
3578,1,195,,SD
3579,1,196,,SD
3580,1,197,,
3581,1,198,,NA
3582,1,199,,
3583,2,136,,PD
3584,2,137,,SD
3585,2,138,,PD
3586,2,139,,PD
3587,2,140,,PD
3588,2,141,,PD
3589,2,142,,
3590,2,143,,
3591,2,144,,SD
3592,2,145,,PD
3593,2,146,,SD
3594,2,147,,PD
3595,2,148,,SD
3596,2,149,,SD
3597,2,150,,SD
3598,2,151,,PD
3599,2,152,,SD
3600,2,153,,
3601,2,154,,
3602,2,155,,SD
3603,2,156,,SD
3604,2,157,,SD
3605,2,158,,SD
3606,2,159,,SD
3607,2,160,,
3608,2,161,,PD
3609,2,162,,SD
3610,2,163,,
3611,2,164,,SD
3612,2,165,,SD
3613,2,166,,SD
3614,2,167,,SD
3615,2,168,,
3616,2,169,,SD
3617,2,170,,SD
3618,2,171,,
3619,2,172,,
3620,2,173,,PR
3621,2,174,,
3622,2,175,,SD
3623,2,176,,PD
3624,2,177,,PD
3625,2,178,,PR
3626,2,179,,CR
3627,2,180,,NA
3628,2,181,,PD
3629,2,182,,
3630,2,183,,
3631,2,184,,
3632,2,185,,SD
3633,2,186,,
3634,2,187,,
3635,2,188,,
3636,2,189,,
3637,2,190,,SD
3638,2,191,,SD
3639,2,192,,SD
3640,2,193,,PD
3641,2,194,,
3642,2,195,,PR
3643,2,196,,SD
3644,2,197,,
3645,2,198,,PD
3646,2,199,,
3647,20,136,,NA
3648,20,137,,SD
3649,20,138,,PD
3650,20,139,,SD
3651,20,140,,SD
3652,20,141,,SD
3653,20,142,,SD
3654,20,143,,SD
3655,20,144,,SD
3656,20,145,,PR
3657,20,146,,PD
3658,20,147,,PD
3659,20,148,,SD
3660,20,149,,SD
3661,20,150,,PR
3662,20,151,,SD
3663,20,152,,PD
3664,20,153,,PD
3665,20,154,,PD
3666,20,155,,SD
3667,20,156,,PD
3668,20,157,,SD
3669,20,158,,SD
3670,20,159,,SD
3671,20,160,,PD
3672,20,161,,PD
3673,20,162,,SD
3674,20,163,,PD
3675,20,164,,SD
3676,20,165,,PD
3677,20,166,,PR
3678,20,167,,SD
3679,20,168,,PR
3680,20,169,,SD
3681,20,170,,SD
3682,20,171,,
3683,20,172,,PD
3684,20,173,,SD
3685,20,174,,SD
3686,20,175,,PR
3687,20,176,,PD
3688,20,177,,SD
3689,20,178,,SD
3690,20,179,,PR
3691,20,180,,PR
3692,20,181,,PD
3693,20,182,,SD
3694,20,183,,PR
3695,20,184,,SD
3696,20,185,,SD
3697,20,186,,SD
3698,20,187,,PD
3699,20,188,,
3700,20,189,,SD
3701,20,190,,PD
3702,20,191,,SD
3703,20,192,,SD
3704,20,193,,SD
3705,20,194,,SD
3706,20,195,,SD
3707,20,196,,SD
3708,20,197,,NA
3709,20,198,,PD
3710,20,199,,
3711,60,136,,SD
3712,60,137,,SD
3713,60,138,,SD
3714,60,139,,PD
3715,60,140,,SD
3716,60,141,,SD
3717,60,142,,SD
3718,60,143,,PR
3719,60,144,,SD
3720,60,145,,PR
3721,60,146,,PD
3722,60,147,,NA
3723,60,148,,PD
3724,60,149,,SD
3725,60,150,,PD
3726,60,151,,PD
3727,60,152,,PR
3728,60,153,,PD
3729,60,154,,SD
3730,60,155,,SD
3731,60,156,,SD
3732,60,157,,SD
3733,60,158,,SD
3734,60,159,,PD
3735,60,160,,SD
3736,60,161,,SD
3737,60,162,,PD
3738,60,163,,SD
3739,60,164,,PD
3740,60,165,,SD
3741,60,166,,CR
3742,60,167,,SD
3743,60,168,,SD
3744,60,169,,PR
3745,60,170,,NA
3746,60,171,,PR
3747,60,172,,SD
3748,60,173,,SD
3749,60,174,,SD
3750,60,175,,SD
3751,60,176,,PD
3752,60,177,,SD
3753,60,178,,SD
3754,60,179,,SD
3755,60,180,,NA
3756,60,181,,SD
3757,60,182,,SD
3758,60,183,,PR
3759,60,184,,CR
3760,60,185,,PR
3761,60,186,,PR
3762,60,187,,SD
3763,60,188,,PD
3764,60,189,,PR
3765,60,190,,SD
3766,60,191,,PD
3767,60,192,,SD
3768,60,193,,SD
3769,60,194,,SD
3770,60,195,,SD
3771,60,196,,SD
3772,60,197,,SD
3773,60,198,,NA
3774,60,199,,PD
3775,22,136,,PD
3776,22,137,,PD
3777,22,138,,SD
3778,22,139,,CR
3779,22,140,,SD
3780,22,141,,PR
3781,22,142,,NA
3782,22,143,,SD
3783,22,144,,SD
3784,22,145,,
3785,22,146,,SD
3786,22,147,,PD
3787,22,148,,
3788,22,149,,SD
3789,22,150,,PR
3790,22,151,,
3791,22,152,,PD
3792,22,153,,PD
3793,22,154,,PR
3794,22,155,,SD
3795,22,156,,SD
3796,22,157,,SD
3797,22,158,,PR
3798,22,159,,PD
3799,22,160,,SD
3800,22,161,,SD
3801,22,162,,PD
3802,22,163,,SD
3803,22,164,,SD
3804,22,165,,
3805,22,166,,SD
3806,22,167,,SD
3807,22,168,,PD
3808,22,169,,SD
3809,22,170,,PD
3810,22,171,,SD
3811,22,172,,PD
3812,22,173,,SD
3813,22,174,,PD
3814,22,175,,SD
3815,22,176,,PD
3816,22,177,,PD
3817,22,178,,SD
3818,22,179,,PR
3819,22,180,,PR
3820,22,181,,PD
3821,22,182,,PD
3822,22,183,,PR
3823,22,184,,CR
3824,22,185,,NA
3825,22,186,,PD
3826,22,187,,PD
3827,22,188,,SD
3828,22,189,,PR
3829,22,190,,SD
3830,22,191,,
3831,22,192,,SD
3832,22,193,,PD
3833,22,194,,PD
3834,22,195,,SD
3835,22,196,,PR
3836,22,197,,PR
3837,22,198,,PD
3838,22,199,,PD
3839,5,136,,SD
3840,5,137,,SD
3841,5,138,,SD
3842,5,139,,SD
3843,5,140,,SD
3844,5,141,,SD
3845,5,142,,
3846,5,143,,
3847,5,144,,SD
3848,5,145,,SD
3849,5,146,,SD
3850,5,147,,NA
3851,5,148,,SD
3852,5,149,,PD
3853,5,150,,
3854,5,151,,PD
3855,5,152,,PD
3856,5,153,,
3857,5,154,,
3858,5,155,,SD
3859,5,156,,SD
3860,5,157,,SD
3861,5,158,,SD
3862,5,159,,SD
3863,5,160,,
3864,5,161,,PD
3865,5,162,,PD
3866,5,163,,
3867,5,164,,SD
3868,5,165,,
3869,5,166,,SD
3870,5,167,,SD
3871,5,168,,PD
3872,5,169,,SD
3873,5,170,,PD
3874,5,171,,PD
3875,5,172,,
3876,5,173,,SD
3877,5,174,,
3878,5,175,,SD
3879,5,176,,PD
3880,5,177,,PD
3881,5,178,,SD
3882,5,179,,PD
3883,5,180,,PR
3884,5,181,,SD
3885,5,182,,
3886,5,183,,
3887,5,184,,
3888,5,185,,SD
3889,5,186,,
3890,5,187,,
3891,5,188,,
3892,5,189,,
3893,5,190,,SD
3894,5,191,,SD
3895,5,192,,SD
3896,5,193,,PD
3897,5,194,,
3898,5,195,,
3899,5,196,,SD
3900,5,197,,
3901,5,198,,NA
3902,5,199,,
3903,61,136,,PD
3904,61,137,,PD
3905,61,138,,PD
3906,61,139,,PD
3907,61,140,,SD
3908,61,141,,PD
3909,61,142,,PR
3910,61,143,,SD
3911,61,144,,SD
3912,61,145,,
3913,61,146,,SD
3914,61,147,,PD
3915,61,148,,SD
3916,61,149,,SD
3917,61,150,,PR
3918,61,151,,PD
3919,61,152,,SD
3920,61,153,,SD
3921,61,154,,SD
3922,61,155,,SD
3923,61,156,,SD
3924,61,157,,SD
3925,61,158,,SD
3926,61,159,,SD
3927,61,160,,PD
3928,61,161,,SD
3929,61,162,,SD
3930,61,163,,PD
3931,61,164,,SD
3932,61,165,,SD
3933,61,166,,SD
3934,61,167,,SD
3935,61,168,,SD
3936,61,169,,SD
3937,61,170,,PD
3938,61,171,,
3939,61,172,,PD
3940,61,173,,
3941,61,174,,PD
3942,61,175,,SD
3943,61,176,,SD
3944,61,177,,SD
3945,61,178,,SD
3946,61,179,,SD
3947,61,180,,SD
3948,61,181,,PD
3949,61,182,,SD
3950,61,183,,SD
3951,61,184,,PD
3952,61,185,,SD
3953,61,186,,SD
3954,61,187,,SD
3955,61,188,,PD
3956,61,189,,
3957,61,190,,SD
3958,61,191,,SD
3959,61,192,,SD
3960,61,193,,SD
3961,61,194,,SD
3962,61,195,,SD
3963,61,196,,SD
3964,61,197,,PR
3965,61,198,,PD
3966,61,199,,PD
3967,46,136,,NA
3968,46,137,,SD
3969,46,138,,PD
3970,46,139,,SD
3971,46,140,,PD
3972,46,141,,PD
3973,46,142,,
3974,46,143,,
3975,46,144,,SD
3976,46,145,,PD
3977,46,146,,PD
3978,46,147,,NA
3979,46,148,,PD
3980,46,149,,SD
3981,46,150,,PD
3982,46,151,,PD
3983,46,152,,PD
3984,46,153,,
3985,46,154,,
3986,46,155,,PD
3987,46,156,,PD
3988,46,157,,PD
3989,46,158,,PD
3990,46,159,,SD
3991,46,160,,
3992,46,161,,SD
3993,46,162,,PD
3994,46,163,,
3995,46,164,,PD
3996,46,165,,PD
3997,46,166,,SD
3998,46,167,,SD
3999,46,168,,PD
4000,46,169,,PD
4001,46,170,,PD
4002,46,171,,SD
4003,46,172,,
4004,46,173,,
4005,46,174,,
4006,46,175,,
4007,46,176,,PD
4008,46,177,,PD
4009,46,178,,SD
4010,46,179,,PD
4011,46,180,,PD
4012,46,181,,NA
4013,46,182,,
4014,46,183,,
4015,46,184,,
4016,46,185,,PD
4017,46,186,,
4018,46,187,,
4019,46,188,,
4020,46,189,,
4021,46,190,,PD
4022,46,191,,PD
4023,46,192,,PD
4024,46,193,,SD
4025,46,194,,
4026,46,195,,
4027,46,196,,PD
4028,46,197,,
4029,46,198,,NA
4030,46,199,,
4031,26,136,,NA
4032,26,137,,PD
4033,26,138,,PD
4034,26,139,,NA
4035,26,140,,PD
4036,26,141,,SD
4037,26,142,,
4038,26,143,,
4039,26,144,,SD
4040,26,145,,SD
4041,26,146,,SD
4042,26,147,,PD
4043,26,148,,PD
4044,26,149,,PD
4045,26,150,,PD
4046,26,151,,PD
4047,26,152,,PD
4048,26,153,,
4049,26,154,,
4050,26,155,,PD
4051,26,156,,PD
4052,26,157,,SD
4053,26,158,,NA
4054,26,159,,SD
4055,26,160,,
4056,26,161,,PD
4057,26,162,,PD
4058,26,163,,
4059,26,164,,PD
4060,26,165,,SD
4061,26,166,,SD
4062,26,167,,SD
4063,26,168,,PD
4064,26,169,,PD
4065,26,170,,PD
4066,26,171,,SD
4067,26,172,,
4068,26,173,,
4069,26,174,,
4070,26,175,,SD
4071,26,176,,PD
4072,26,177,,SD
4073,26,178,,CR
4074,26,179,,SD
4075,26,180,,SD
4076,26,181,,PD
4077,26,182,,
4078,26,183,,
4079,26,184,,
4080,26,185,,PD
4081,26,186,,
4082,26,187,,
4083,26,188,,
4084,26,189,,
4085,26,190,,PD
4086,26,191,,PD
4087,26,192,,SD
4088,26,193,,PD
4089,26,194,,
4090,26,195,,SD
4091,26,196,,PD
4092,26,197,,
4093,26,198,,PD
4094,26,199,,
4095,27,136,,SD
4096,27,137,,PD
4097,27,138,,PD
4098,27,139,,PD
4099,27,140,,PD
4100,27,141,,SD
4101,27,142,,PD
4102,27,143,,PD
4103,27,144,,SD
4104,27,145,,
4105,27,146,,SD
4106,27,147,,NA
4107,27,148,,PD
4108,27,149,,SD
4109,27,150,,SD
4110,27,151,,PD
4111,27,152,,SD
4112,27,153,,PD
4113,27,154,,PD
4114,27,155,,PD
4115,27,156,,PD
4116,27,157,,PD
4117,27,158,,SD
4118,27,159,,SD
4119,27,160,,PD
4120,27,161,,SD
4121,27,162,,PD
4122,27,163,,PD
4123,27,164,,PD
4124,27,165,,PD
4125,27,166,,PR
4126,27,167,,SD
4127,27,168,,PD
4128,27,169,,PD
4129,27,170,,SD
4130,27,171,,SD
4131,27,172,,PD
4132,27,173,,SD
