batch_id,batch
1934,X-1500.BYL719
1935,X-1500.BYL719 + binimetinib
1936,X-1500.BYL719 + cetuximab
1937,X-1500.BYL719 + cetuximab + encorafenib
1938,X-1500.BYL719 + encorafenib
1939,X-1500.BYL719 + LJM716
1940,X-1500.cetuximab
1941,X-1500.cetuximab + encorafenib
1942,X-1500.CGM097
1943,X-1500.CKX620
1944,X-1500.CLR457
1945,X-1500.encorafenib
1946,X-1500.HDM201
1947,X-1500.LEE011
1948,X-1500.LFW527 + binimetinib
1949,X-1500.LJC049
1950,X-1500.LKA136
1951,X-1536.5FU
1952,X-1536.binimetinib
1953,X-1536.BKM120
1954,X-1536.BKM120 + LJC049
1955,X-1536.BYL719
1956,X-1536.BYL719 + binimetinib
1957,X-1536.BYL719 + cetuximab
1958,X-1536.BYL719 + cetuximab + encorafenib
1959,X-1536.BYL719 + encorafenib
1960,X-1536.BYL719 + LJM716
1961,X-1536.cetuximab
1962,X-1536.cetuximab + encorafenib
1963,X-1536.CKX620
1964,X-1536.CLR457
1965,X-1536.encorafenib
1966,X-1536.HDM201
1967,X-1536.LEE011
1968,X-1536.LJC049
1969,X-1536.LKA136
1970,X-1538.BYL719
1971,X-1538.BYL719 + binimetinib
1972,X-1538.cetuximab
1973,X-1538.CLR457
1974,X-1538.encorafenib
1975,X-1538.LEE011
1976,X-154.BGJ398
1977,X-154.binimetinib
1978,X-154.BKM120
1979,X-154.BYL719
1980,X-154.BYL719 + HSP990
1981,X-154.BYL719 + LJM716
1982,X-154.CLR457
1983,X-154.everolimus
1984,X-154.figitumumab
1985,X-154.HDM201
1986,X-154.HSP990
1987,X-154.INC280
1988,X-154.INC280 + trastuzumab
1989,X-154.LEE011
1990,X-154.LEE011 + everolimus
1991,X-154.LJM716
1992,X-154.LJM716 + trastuzumab
1993,X-154.trastuzumab
1994,X-1586.BGJ398
1995,X-1586.binimetinib
1996,X-1586.BKM120
1997,X-1586.BKM120 + binimetinib
1998,X-1586.BYL719
1999,X-1586.BYL719 + LGH447
2000,X-1586.BYL719 + LJM716
2001,X-1586.cetuximab
2002,X-1586.CGM097
2003,X-1586.CKX620
2004,X-1586.CLR457
2005,X-1586.erlotinib
2006,X-1586.HDM201
2007,X-1586.HSP990
2008,X-1586.INC280
2009,X-1586.LCL161 + paclitaxel
2010,X-1586.LEE011
2011,X-1586.LFW527 + binimetinib
2012,X-1586.LGH447
2013,X-1586.LLM871
2014,X-1586.paclitaxel
2015,X-158.BGJ398
2016,X-158.binimetinib
2017,X-158.BKM120
2018,X-158.BYL719
2019,X-158.BYL719 + HSP990
2020,X-158.CLR457
2021,X-158.everolimus
2022,X-158.figitumumab
2023,X-158.HDM201
2024,X-158.HSP990
2025,X-158.INC280
2026,X-158.INC280 + trastuzumab
2027,X-158.LEE011
2028,X-158.LEE011 + everolimus
2029,X-158.LJM716
2030,X-158.LJM716 + trastuzumab
2031,X-158.LLM871
2032,X-158.trastuzumab
2033,X-1600.BGJ398
2034,X-1600.binimetinib
2035,X-1600.BKM120
2036,X-1600.BYL719
2037,X-1600.BYL719 + LEE011
2038,X-1600.BYL719 + LJM716
2039,X-1600.CGM097
2040,X-1600.CLR457
2041,X-1600.HDM201
2042,X-1600.INC424
2043,X-1600.LEE011
2044,X-1600.LEE011 + everolimus
2045,X-1600.LFA102
2046,X-1600.LFW527 + everolimus
2047,X-1600.LJM716
2048,X-1600.LJM716 + trastuzumab
2049,X-1600.LKA136
2050,X-1600.LLM871
2051,X-1600.paclitaxel
2052,X-1600.tamoxifen
2053,X-1600.trastuzumab
2054,X-160.BGJ398
2055,X-160.binimetinib
2056,X-160.BKM120
2057,X-160.BYL719
2058,X-160.BYL719 + HSP990
2059,X-160.BYL719 + LJM716
2060,X-160.CLR457
2061,X-160.everolimus
2062,X-160.figitumumab
2063,X-160.HDM201
2064,X-160.HSP990
2065,X-160.INC280
2066,X-160.INC280 + trastuzumab
2067,X-160.LEE011
2068,X-160.LEE011 + everolimus
2069,X-160.LJM716
2070,X-160.LJM716 + trastuzumab
2071,X-160.LLM871
2072,X-161.BGJ398
2073,X-161.binimetinib
2074,X-161.BKM120
2075,X-161.BYL719
2076,X-161.BYL719 + HSP990
2077,X-161.BYL719 + LJM716
2078,X-161.CLR457
2079,X-161.everolimus
2080,X-161.figitumumab
2081,X-161.HDM201
2082,X-161.HSP990
2083,X-161.INC280
2084,X-161.INC280 + trastuzumab
2085,X-161.LEE011
2086,X-161.LEE011 + everolimus
2087,X-161.LJM716
2088,X-161.LJM716 + trastuzumab
2089,X-161.LLM871
2090,X-161.trastuzumab
2091,X-162.BYL719
2092,X-162.BYL719 + HSP990
2093,X-162.BYL719 + LJM716
2094,X-162.everolimus
2095,X-162.HSP990
2096,X-162.LEE011
2097,X-162.LEE011 + everolimus
2098,X-1631.BGJ398
2099,X-1631.binimetinib
2100,X-1631.BKM120
2101,X-1631.BYL719
2102,X-1631.BYL719 + LEE011
2103,X-1631.BYL719 + LJM716
2104,X-1631.CGM097
2105,X-1631.CLR457
2106,X-1631.HDM201
2107,X-1631.LEE011
2108,X-1631.LEE011 + everolimus
2109,X-1631.LFA102
2110,X-1631.LJM716
2111,X-1631.LJM716 + trastuzumab
2112,X-1631.LKA136
2113,X-1631.LLM871
2114,X-1631.paclitaxel
2115,X-1631.tamoxifen
2116,X-1631.trastuzumab
2117,X-1655.binimetinib
2118,X-1655.BKM120
2119,X-1655.BKM120 + encorafenib
2120,X-1655.CGM097
2121,X-1655.CLR457
2122,X-1655.dacarbazine
2123,X-1655.encorafenib
2124,X-1655.encorafenib + binimetinib
2125,X-1655.LDE225
2126,X-1655.LDK378
2127,X-1655.LEE011
2128,X-1655.LEE011 + binimetinib
2129,X-1655.LEE011 + encorafenib
2130,X-1655.LGW813
2131,X-1655.TAS266
2132,X-1655.WNT974
2133,X-1658.BGJ398
2134,X-1658.binimetinib
2135,X-1658.BKM120
2136,X-1658.BKM120 + binimetinib
2137,X-1658.BYL719
2138,X-1658.BYL719 + LGH447
2139,X-1658.BYL719 + LJM716
2140,X-1658.cetuximab
2141,X-1658.CGM097
2142,X-1658.CKX620
2143,X-1658.CLR457
2144,X-1658.erlotinib
2145,X-1658.HDM201
2146,X-1658.HSP990
2147,X-1658.INC280
2148,X-1658.LCL161 + paclitaxel
2149,X-1658.LEE011
2150,X-1658.LFW527 + binimetinib
2151,X-1658.LGH447
2152,X-1658.LLM871
2153,X-1658.paclitaxel
2154,X-165.BGJ398
2155,X-165.binimetinib
2156,X-165.BKM120
2157,X-165.BYL719
2158,X-165.BYL719 + HSP990
2159,X-165.BYL719 + LJM716
2160,X-165.everolimus
2161,X-165.HDM201
2162,X-165.HSP990
2163,X-165.INC280
2164,X-165.INC280 + trastuzumab
2165,X-165.LEE011 + everolimus
2166,X-165.LJM716
2167,X-165.LJM716 + trastuzumab
2168,X-166.BGJ398
2169,X-166.binimetinib
2170,X-166.BKM120
2171,X-166.BYL719
2172,X-166.BYL719 + HSP990
2173,X-166.BYL719 + LJM716
2174,X-166.CLR457
2175,X-166.everolimus
2176,X-166.figitumumab
2177,X-166.HDM201
2178,X-166.HSP990
2179,X-166.INC280
2180,X-166.INC280 + trastuzumab
2181,X-166.LEE011
2182,X-166.LEE011 + everolimus
2183,X-166.LJM716
2184,X-166.LJM716 + trastuzumab
2185,X-166.LLM871
2186,X-166.trastuzumab
2187,X-1683.BGJ398
2188,X-1683.binimetinib
2189,X-1683.BKM120
2190,X-1683.BKM120 + binimetinib
2191,X-1683.BYL719
2192,X-1683.BYL719 + LGH447
2193,X-1683.BYL719 + LJM716
2194,X-1683.cetuximab
2195,X-1683.CGM097
2196,X-1683.CKX620
2197,X-1683.CLR457
2198,X-1683.erlotinib
2199,X-1683.HDM201
2200,X-1683.HSP990
2201,X-1683.INC280
2202,X-1683.LCL161 + paclitaxel
2203,X-1683.LEE011
2204,X-1683.LGH447
2205,X-1683.LLM871
2206,X-1683.paclitaxel
2207,X-169.BYL719
2208,X-169.BYL719 + HSP990
2209,X-169.BYL719 + LJM716
2210,X-169.everolimus
2211,X-169.HSP990
2212,X-169.LEE011 + everolimus
2213,X-169.LJM716
2214,X-171.BGJ398
2215,X-171.binimetinib
2216,X-171.BKM120
2217,X-171.BYL719
2218,X-171.BYL719 + HSP990
2219,X-171.BYL719 + LJM716
2220,X-171.CLR457
2221,X-171.everolimus
2222,X-171.figitumumab
2223,X-171.HDM201
2224,X-171.HSP990
2225,X-171.INC280
2226,X-171.LEE011
2227,X-171.LEE011 + everolimus
2228,X-171.LJM716
2229,X-171.LJM716 + trastuzumab
2230,X-171.LLM871
2231,X-171.trastuzumab
2232,X-1725.BGJ398
2233,X-1725.binimetinib
2234,X-1725.BKM120
2235,X-1725.BKM120 + binimetinib
2236,X-1725.BYL719
2237,X-1725.BYL719 + LGH447
2238,X-1725.BYL719 + LJM716
2239,X-1725.cetuximab
2240,X-1725.CGM097
2241,X-1725.CKX620
2242,X-1725.CLR457
2243,X-1725.erlotinib
2244,X-1725.HDM201
2245,X-1725.HSP990
2246,X-1725.INC280
2247,X-1725.LCL161 + paclitaxel
2248,X-1725.LEE011
2249,X-1725.LFW527 + binimetinib
2250,X-1725.LGH447
2251,X-1725.LLM871
2252,X-1725.paclitaxel
2253,X-177.BYL719 + HSP990
2254,X-177.BYL719 + LJM716
2255,X-177.everolimus
2256,X-177.HSP990
2257,X-177.LEE011
2258,X-177.LEE011 + everolimus
2259,X-177.LJM716
2260,X-1787.BGJ398
2261,X-1787.binimetinib
2262,X-1787.BKM120
2263,X-1787.BKM120 + binimetinib
2264,X-1787.BYL719
2265,X-1787.BYL719 + LGH447
2266,X-1787.BYL719 + LJM716
2267,X-1787.cetuximab
2268,X-1787.CGM097
2269,X-1787.CKX620
2270,X-1787.CLR457
2271,X-1787.erlotinib
2272,X-1787.HDM201
2273,X-1787.HSP990
2274,X-1787.INC280
2275,X-1787.LCL161 + paclitaxel
2276,X-1787.LEE011
2277,X-1787.LFW527 + binimetinib
2278,X-1787.LGH447
2279,X-1787.LLM871
2280,X-1787.paclitaxel
2281,X-1795.LFW527 + binimetinib
2282,X-1823.BGJ398
2283,X-1823.binimetinib
2284,X-1823.BKM120
2285,X-1823.BKM120 + binimetinib
2286,X-1823.BYL719
2287,X-1823.BYL719 + LGH447
2288,X-1823.BYL719 + LJM716
2289,X-1823.cetuximab
2290,X-1823.CGM097
2291,X-1823.CKX620
2292,X-1823.CLR457
2293,X-1823.erlotinib
2294,X-1823.HDM201
2295,X-1823.HSP990
2296,X-1823.INC280
2297,X-1823.LCL161 + paclitaxel
2298,X-1823.LEE011
2299,X-1823.LFW527 + binimetinib
2300,X-1823.LGH447
2301,X-1823.LLM871
2302,X-1823.paclitaxel
2303,X-1828.BGJ398
2304,X-1828.binimetinib
2305,X-1828.BKM120
2306,X-1828.BYL719
2307,X-1828.BYL719 + LEE011
2308,X-1828.BYL719 + LJM716
2309,X-1828.CGM097
2310,X-1828.CLR457
2311,X-1828.HDM201
2312,X-1828.INC424
2313,X-1828.LEE011
2314,X-1828.LEE011 + everolimus
2315,X-1828.LFA102
2316,X-1828.LJM716
2317,X-1828.LJM716 + trastuzumab
2318,X-1828.LKA136
2319,X-1828.LLM871
2320,X-1828.paclitaxel
2321,X-1828.tamoxifen
2322,X-1828.trastuzumab
2323,X-1832.BGJ398
2324,X-1832.binimetinib
2325,X-1832.BKM120
2326,X-1832.BYL719
2327,X-1832.BYL719 + LEE011
2328,X-1832.BYL719 + LJM716
2329,X-1832.CGM097
2330,X-1832.CLR457
2331,X-1832.HDM201
2332,X-1832.INC424
2333,X-1832.LEE011
2334,X-1832.LEE011 + everolimus
2335,X-1832.LFA102
2336,X-1832.LFW527 + everolimus
2337,X-1832.LJM716
2338,X-1832.LJM716 + trastuzumab
2339,X-1832.LKA136
2340,X-1832.LLM871
2341,X-1832.paclitaxel
2342,X-1832.tamoxifen
2343,X-1832.trastuzumab
2344,X-1834.BGJ398
2345,X-1834.binimetinib
2346,X-1834.BKM120
2347,X-1834.BKM120 + binimetinib
2348,X-1834.BYL719
2349,X-1834.BYL719 + LGH447
2350,X-1834.BYL719 + LJM716
2351,X-1834.cetuximab
2352,X-1834.CGM097
2353,X-1834.CKX620
2354,X-1834.CLR457
2355,X-1834.erlotinib
2356,X-1834.HDM201
2357,X-1834.HSP990
2358,X-1834.INC280
2359,X-1834.LCL161 + paclitaxel
2360,X-1834.LEE011
2361,X-1834.LFW527 + binimetinib
2362,X-1834.LGH447
2363,X-1834.LLM871
2364,X-1834.paclitaxel
2365,X-1835.BGJ398
2366,X-1835.binimetinib
2367,X-1835.BKM120
2368,X-1835.BKM120 + binimetinib
2369,X-1835.BYL719
2370,X-1835.BYL719 + LGH447
2371,X-1835.BYL719 + LJM716
2372,X-1835.cetuximab
2373,X-1835.CGM097
2374,X-1835.CKX620
2375,X-1835.CLR457
2376,X-1835.erlotinib
2377,X-1835.HDM201
2378,X-1835.HSP990
2379,X-1835.INC280
2380,X-1835.LCL161 + paclitaxel
2381,X-1835.LEE011
2382,X-1835.LFW527 + binimetinib
2383,X-1835.LGH447
2384,X-1835.LLM871
2385,X-1835.paclitaxel
2386,X-1855.5FU
2387,X-1855.binimetinib
2388,X-1855.BKM120
2389,X-1855.BKM120 + LJC049
2390,X-1855.BYL719
2391,X-1855.BYL719 + binimetinib
2392,X-1855.BYL719 + cetuximab
2393,X-1855.BYL719 + cetuximab + encorafenib
2394,X-1855.BYL719 + encorafenib
2395,X-1855.BYL719 + LJM716
2396,X-1855.cetuximab
2397,X-1855.cetuximab + encorafenib
2398,X-1855.CGM097
2399,X-1855.CKX620
2400,X-1855.encorafenib
2401,X-1855.HDM201
2402,X-1855.LEE011
2403,X-1855.LFW527 + binimetinib
2404,X-1855.LJC049
2405,X-1855.LKA136
2406,X-1869.BGJ398
2407,X-1869.binimetinib
2408,X-1869.BKM120
2409,X-1869.BKM120 + binimetinib
2410,X-1869.BYL719
2411,X-1869.BYL719 + LGH447
2412,X-1869.BYL719 + LJM716
2413,X-1869.cetuximab
2414,X-1869.CGM097
2415,X-1869.CKX620
2416,X-1869.CLR457
2417,X-1869.erlotinib
2418,X-1869.HDM201
2419,X-1869.HSP990
2420,X-1869.INC280
2421,X-1869.LCL161 + paclitaxel
2422,X-1869.LEE011
2423,X-1869.LFW527 + binimetinib
2424,X-1869.LGH447
2425,X-1869.LLM871
2426,X-1869.paclitaxel
2427,X-1870.BGJ398
2428,X-1870.binimetinib
2429,X-1870.BKM120
2430,X-1870.BKM120 + binimetinib
2431,X-1870.BYL719
2432,X-1870.BYL719 + LGH447
2433,X-1870.BYL719 + LJM716
2434,X-1870.cetuximab
2435,X-1870.CGM097
2436,X-1870.CKX620
2437,X-1870.CLR457
2438,X-1870.erlotinib
2439,X-1870.HDM201
2440,X-1870.HSP990
2441,X-1870.LCL161 + paclitaxel
2442,X-1870.LEE011
2443,X-1870.LFW527 + binimetinib
2444,X-1870.LGH447
2445,X-1870.LLM871
2446,X-1870.paclitaxel
2447,X-1906.binimetinib
2448,X-1906.BKM120
2449,X-1906.BKM120 + encorafenib
2450,X-1906.CGM097
2451,X-1906.CLR457
2452,X-1906.dacarbazine
2453,X-1906.encorafenib
2454,X-1906.encorafenib + binimetinib
2455,X-1906.LDE225
2456,X-1906.LDK378
2457,X-1906.LEE011
2458,X-1906.LEE011 + binimetinib
2459,X-1906.LEE011 + encorafenib
2460,X-1906.LGW813
2461,X-1906.TAS266
2462,X-1906.WNT974
2463,X-1916.BGJ398
2464,X-1916.binimetinib
2465,X-1916.BKM120
2466,X-1916.BYL719
2467,X-1916.BYL719 + LEE011
2468,X-1916.BYL719 + LJM716
2469,X-1916.CGM097
2470,X-1916.CLR457
2471,X-1916.HDM201
2472,X-1916.INC424
2473,X-1916.LEE011
2474,X-1916.LEE011 + everolimus
2475,X-1916.LFA102
2476,X-1916.LFW527 + everolimus
2477,X-1916.LJM716
2478,X-1916.LJM716 + trastuzumab
2479,X-1916.LKA136
2480,X-1916.LLM871
2481,X-1916.paclitaxel
2482,X-1916.tamoxifen
2483,X-1916.trastuzumab
2484,X-1921.BGJ398
2485,X-1921.binimetinib
2486,X-1921.BKM120
2487,X-1921.BYL719
2488,X-1921.BYL719 + LEE011
2489,X-1921.BYL719 + LJM716
2490,X-1921.CGM097
2491,X-1921.CLR457
2492,X-1921.HDM201
2493,X-1921.INC424
2494,X-1921.LEE011
2495,X-1921.LEE011 + everolimus
2496,X-1921.LFA102
2497,X-1921.LFW527 + everolimus
2498,X-1921.LJM716
2499,X-1921.LJM716 + trastuzumab
2500,X-1921.LKA136
2501,X-1921.LLM871
2502,X-1921.paclitaxel
2503,X-1921.tamoxifen
2504,X-1921.trastuzumab
2505,X-1934.BGJ398
2506,X-1934.binimetinib
2507,X-1934.BKM120
2508,X-1934.BKM120 + binimetinib
2509,X-1934.BYL719
2510,X-1934.BYL719 + LGH447
2511,X-1934.BYL719 + LJM716
2512,X-1934.cetuximab
2513,X-1934.CGM097
2514,X-1934.CKX620
2515,X-1934.CLR457
2516,X-1934.erlotinib
2517,X-1934.HDM201
2518,X-1934.HSP990
2519,X-1934.INC280
2520,X-1934.LCL161 + paclitaxel
2521,X-1934.LEE011
2522,X-1934.LFW527 + binimetinib
2523,X-1934.LGH447
2524,X-1934.LLM871
2525,X-1934.paclitaxel
2526,X-1948.abraxane
2527,X-1948.binimetinib
2528,X-1948.binimetinib-3.5mpk
2529,X-1948.BKM120
2530,X-1948.BKM120 + binimetinib
2531,X-1948.BKM120 + LDE225
2532,X-1948.BYL719
2533,X-1948.BYL719 + LJM716
2534,X-1948.CLR457
2535,X-1948.figitumumab
2536,X-1948.figitumumab + binimetinib
2537,X-1948.gemcitabine-50mpk
2538,X-1948.HDM201
2539,X-1948.INC424
2540,X-1948.INC424 + binimetinib
2541,X-1948.LEE011
2542,X-1948.LKA136
2543,X-1948.trametinib
2544,X-1948.WNT974
2545,X-1959.binimetinib
2546,X-1959.BKM120 + binimetinib
2547,X-1959.gemcitabine-50mpk
2548,X-1959.INC424 + binimetinib
2549,X-1959.LEE011
2550,X-1979.LFW527 + binimetinib
2551,X-1980.BGJ398
2552,X-1980.binimetinib
2553,X-1980.BKM120
2554,X-1980.BKM120 + binimetinib
2555,X-1980.BYL719
2556,X-1980.BYL719 + LGH447
2557,X-1980.BYL719 + LJM716
2558,X-1980.cetuximab
2559,X-1980.CGM097
2560,X-1980.CKX620
2561,X-1980.CLR457
2562,X-1980.erlotinib
2563,X-1980.HDM201
2564,X-1980.HSP990
2565,X-1980.INC280
2566,X-1980.LCL161 + paclitaxel
2567,X-1980.LEE011
2568,X-1980.LFW527 + binimetinib
2569,X-1980.LGH447
2570,X-1980.LLM871
2571,X-1980.paclitaxel
2572,X-1993.BGJ398
2573,X-1993.binimetinib
2574,X-1993.BKM120
2575,X-1993.BKM120 + binimetinib
2576,X-1993.BYL719
2577,X-1993.BYL719 + LGH447
2578,X-1993.BYL719 + LJM716
2579,X-1993.cetuximab
2580,X-1993.CGM097
2581,X-1993.CKX620
2582,X-1993.CLR457
2583,X-1993.erlotinib
2584,X-1993.HDM201
2585,X-1993.HSP990
2586,X-1993.INC280
2587,X-1993.LCL161 + paclitaxel
2588,X-1993.LEE011
2589,X-1993.LFW527 + binimetinib
2590,X-1993.LGH447
2591,X-1993.LLM871
2592,X-1993.paclitaxel
2593,X-2017.BGJ398
2594,X-2017.binimetinib
2595,X-2017.BKM120
2596,X-2017.BKM120 + binimetinib
2597,X-2017.BYL719
2598,X-2017.BYL719 + LGH447
2599,X-2017.BYL719 + LJM716
2600,X-2017.cetuximab
2601,X-2017.CGM097
2602,X-2017.CKX620
2603,X-2017.CLR457
2604,X-2017.erlotinib
2605,X-2017.HDM201
2606,X-2017.HSP990
2607,X-2017.INC280
2608,X-2017.LCL161 + paclitaxel
2609,X-2017.LEE011
2610,X-2017.LFW527 + binimetinib
2611,X-2017.LGH447
2612,X-2017.LLM871
2613,X-2017.paclitaxel
2614,X-2026.binimetinib
2615,X-2026.BKM120
2616,X-2026.BKM120 + binimetinib
2617,X-2026.BYL719
2618,X-2026.BYL719 + LJM716
2619,X-2026.CLR457
2620,X-2026.figitumumab + binimetinib
2621,X-2026.gemcitabine-50mpk
2622,X-2026.HDM201
2623,X-2026.INC424
2624,X-2026.INC424 + binimetinib
2625,X-2026.LKA136
2626,X-2026.trametinib
2627,X-2026.WNT974
2628,X-2042.BGJ398
2629,X-2042.binimetinib
2630,X-2042.BKM120
2631,X-2042.BKM120 + binimetinib
2632,X-2042.BYL719
2633,X-2042.BYL719 + LGH447
2634,X-2042.BYL719 + LJM716
2635,X-2042.cetuximab
2636,X-2042.CGM097
2637,X-2042.CKX620
2638,X-2042.CLR457
2639,X-2042.erlotinib
2640,X-2042.HDM201
2641,X-2042.HSP990
2642,X-2042.INC280
2643,X-2042.LCL161 + paclitaxel
2644,X-2042.LEE011
2645,X-2042.LFW527 + binimetinib
2646,X-2042.LGH447
2647,X-2042.LLM871
2648,X-2042.paclitaxel
2649,X-2043.abraxane
2650,X-2043.binimetinib
2651,X-2043.binimetinib-3.5mpk
2652,X-2043.BKM120
2653,X-2043.BKM120 + binimetinib
2654,X-2043.BKM120 + LDE225
2655,X-2043.BYL719
2656,X-2043.BYL719 + LJM716
2657,X-2043.CLR457
2658,X-2043.figitumumab
2659,X-2043.figitumumab + binimetinib
2660,X-2043.gemcitabine-50mpk
2661,X-2043.HDM201
2662,X-2043.INC424
2663,X-2043.INC424 + binimetinib
2664,X-2043.LEE011
2665,X-2043.LKA136
2666,X-20508.LFW527 + binimetinib
2667,X-20689.LFW527 + binimetinib
2668,X-20810.LFW527 + binimetinib
2669,X-2081.binimetinib
2670,X-2081.binimetinib-3.5mpk
2671,X-2081.BKM120
2672,X-2081.BKM120 + binimetinib
2673,X-2081.BKM120 + LDE225
2674,X-2081.BYL719
2675,X-2081.BYL719 + LJM716
2676,X-2081.CLR457
2677,X-2081.figitumumab
2678,X-2081.figitumumab + binimetinib
2679,X-2081.gemcitabine-50mpk
2680,X-2081.HDM201
2681,X-2081.INC424 + binimetinib
2682,X-2081.LEE011
2683,X-2081.LKA136
2684,X-2081.trametinib
2685,X-2081.WNT974
2686,X-2082.BGJ398
2687,X-2082.binimetinib
2688,X-2082.BKM120
2689,X-2082.BKM120 + binimetinib
2690,X-2082.BYL719
2691,X-2082.BYL719 + LGH447
2692,X-2082.BYL719 + LJM716
2693,X-2082.cetuximab
2694,X-2082.CGM097
2695,X-2082.CKX620
2696,X-2082.CLR457
2697,X-2082.erlotinib
2698,X-2082.HDM201
2699,X-2082.HSP990
2700,X-2082.INC280
2701,X-2082.LCL161 + paclitaxel
2702,X-2082.LEE011
2703,X-2082.LFW527 + binimetinib
2704,X-2082.LGH447
2705,X-2082.LLM871
2706,X-2082.paclitaxel
2707,X-2088.BGJ398
2708,X-2088.binimetinib
2709,X-2088.BKM120
2710,X-2088.BKM120 + binimetinib
2711,X-2088.BYL719
2712,X-2088.BYL719 + LGH447
2713,X-2088.BYL719 + LJM716
2714,X-2088.cetuximab
2715,X-2088.CGM097
2716,X-2088.CKX620
2717,X-2088.CLR457
2718,X-2088.erlotinib
2719,X-2088.HDM201
2720,X-2088.HSP990
2721,X-2088.INC280
2722,X-2088.LCL161 + paclitaxel
2723,X-2088.LEE011
2724,X-2088.LFW527 + binimetinib
2725,X-2088.LGH447
2726,X-2088.LLM871
2727,X-2094.BGJ398
2728,X-2094.binimetinib
2729,X-2094.BKM120
2730,X-2094.BKM120 + binimetinib
2731,X-2094.BYL719
2732,X-2094.BYL719 + LGH447
2733,X-2094.BYL719 + LJM716
2734,X-2094.cetuximab
2735,X-2094.CGM097
2736,X-2094.CKX620
2737,X-2094.CLR457
2738,X-2094.erlotinib
2739,X-2094.HDM201
2740,X-2094.HSP990
2741,X-2094.INC280
2742,X-2094.LCL161 + paclitaxel
2743,X-2094.LEE011
2744,X-2094.LFW527 + binimetinib
2745,X-2094.LGH447
2746,X-2094.LLM871
2747,X-2094.paclitaxel
2748,X-2127.LFW527 + everolimus
2749,X-2145.5FU
2750,X-2145.binimetinib
2751,X-2145.BKM120
2752,X-2145.BKM120 + LJC049
2753,X-2145.BYL719
2754,X-2145.BYL719 + binimetinib
2755,X-2145.BYL719 + cetuximab
2756,X-2145.BYL719 + cetuximab + encorafenib
2757,X-2145.BYL719 + encorafenib
2758,X-2145.BYL719 + LJM716
2759,X-2145.cetuximab
2760,X-2145.cetuximab + encorafenib
2761,X-2145.CGM097
2762,X-2145.CKX620
2763,X-2145.CLR457
2764,X-2145.encorafenib
2765,X-2145.HDM201
2766,X-2145.LEE011
2767,X-2145.LFW527 + binimetinib
2768,X-2145.LJC049
2769,X-2145.LKA136
2770,X-21617.LFW527 + binimetinib
2771,X-2163.binimetinib
2772,X-2163.BKM120
2773,X-2163.BKM120 + encorafenib
2774,X-2163.CGM097
2775,X-2163.CLR457
2776,X-2163.dacarbazine
2777,X-2163.encorafenib
2778,X-2163.encorafenib + binimetinib
2779,X-2163.LDE225
2780,X-2163.LDK378
2781,X-2163.LEE011
2782,X-2163.LEE011 + binimetinib
2783,X-2163.LEE011 + encorafenib
2784,X-2163.LGW813
2785,X-2163.TAS266
2786,X-2163.WNT974
2787,X-2182.5FU
2788,X-2182.binimetinib
2789,X-2182.BKM120
2790,X-2182.BKM120 + LJC049
2791,X-2182.BYL719
2792,X-2182.BYL719 + binimetinib
2793,X-2182.BYL719 + cetuximab
2794,X-2182.BYL719 + cetuximab + encorafenib
2795,X-2182.BYL719 + encorafenib
2796,X-2182.BYL719 + LJM716
2797,X-2182.cetuximab
2798,X-2182.cetuximab + encorafenib
2799,X-2182.CGM097
2800,X-2182.CKX620
2801,X-2182.CLR457
2802,X-2182.encorafenib
2803,X-2182.HDM201
2804,X-2182.LEE011
2805,X-2182.LFW527 + binimetinib
2806,X-2182.LJC049
2807,X-2182.LKA136
2808,X-2195.BGJ398
2809,X-2195.binimetinib
2810,X-2195.BKM120
2811,X-2195.BYL719
2812,X-2195.BYL719 + LEE011
2813,X-2195.BYL719 + LJM716
2814,X-2195.CGM097
2815,X-2195.CLR457
2816,X-2195.HDM201
2817,X-2195.INC424
2818,X-2195.LEE011
2819,X-2195.LEE011 + everolimus
2820,X-2195.LFA102
2821,X-2195.LJM716
2822,X-2195.LJM716 + trastuzumab
2823,X-2195.LKA136
2824,X-2195.LLM871
2825,X-2195.paclitaxel
2826,X-2195.tamoxifen
2827,X-2195.trastuzumab
2828,X-2239.5FU
2829,X-2239.binimetinib
2830,X-2239.BKM120 + LJC049
2831,X-2239.BYL719
2832,X-2239.BYL719 + binimetinib
2833,X-2239.BYL719 + cetuximab
2834,X-2239.BYL719 + cetuximab + encorafenib
2835,X-2239.BYL719 + encorafenib
2836,X-2239.cetuximab
2837,X-2239.cetuximab + encorafenib
2838,X-2239.CLR457
2839,X-2239.encorafenib
2840,X-2239.LEE011
2841,X-2239.LFW527 + binimetinib
2842,X-2239.LJC049
2843,X-2283.abraxane
2844,X-2283.binimetinib-3.5mpk
2845,X-2283.BKM120
2846,X-2283.BYL719
2847,X-2283.CLR457
2848,X-2283.gemcitabine-50mpk
2849,X-2283.HDM201
2850,X-2283.INC424
2851,X-2283.INC424 + binimetinib
2852,X-2283.LEE011
2853,X-2283.LKA136
2854,X-2283.trametinib
2855,X-2283.WNT974
2856,X-2306.binimetinib
2857,X-2306.BKM120
2858,X-2306.BKM120 + encorafenib
2859,X-2306.CGM097
2860,X-2306.CLR457
2861,X-2306.dacarbazine
2862,X-2306.encorafenib
2863,X-2306.encorafenib + binimetinib
2864,X-2306.LDE225
2865,X-2306.LDK378
2866,X-2306.LEE011
2867,X-2306.LEE011 + binimetinib
