batch_id,batch
1948,X-1027.BYL719
1949,X-1027.BYL719 + binimetinib
1950,X-1027.BYL719 + cetuximab
1951,X-1027.BYL719 + cetuximab + encorafenib
1952,X-1027.BYL719 + encorafenib
1953,X-1027.BYL719 + LJM716
1954,X-1027.cetuximab
1955,X-1027.cetuximab + encorafenib
1956,X-1027.CGM097
1957,X-1027.CKX620
1958,X-1027.CLR457
1959,X-1027.encorafenib
1960,X-1027.HDM201
1961,X-1027.LEE011
1962,X-1027.LJC049
1963,X-1027.LKA136
1964,X-1055.5FU
1965,X-1055.binimetinib
1966,X-1055.BKM120
1967,X-1055.BKM120 + LJC049
1968,X-1055.BYL719
1969,X-1055.BYL719 + binimetinib
1970,X-1055.BYL719 + cetuximab
1971,X-1055.BYL719 + cetuximab + encorafenib
1972,X-1055.BYL719 + encorafenib
1973,X-1055.BYL719 + LJM716
1974,X-1055.cetuximab
1975,X-1055.cetuximab + encorafenib
1976,X-1055.CGM097
1977,X-1055.CKX620
1978,X-1055.CLR457
1979,X-1055.encorafenib
1980,X-1055.HDM201
1981,X-1055.LEE011
1982,X-1055.LFW527 + binimetinib
1983,X-1055.LJC049
1984,X-1055.LKA136
1985,X-1119.5FU
1986,X-1119.binimetinib
1987,X-1119.BKM120
1988,X-1119.BKM120 + LJC049
1989,X-1119.BYL719
1990,X-1119.BYL719 + binimetinib
1991,X-1119.BYL719 + cetuximab
1992,X-1119.BYL719 + cetuximab + encorafenib
1993,X-1119.BYL719 + encorafenib
1994,X-1119.BYL719 + LJM716
1995,X-1119.cetuximab
1996,X-1119.cetuximab + encorafenib
1997,X-1119.CGM097
1998,X-1119.CKX620
1999,X-1119.CLR457
2000,X-1119.encorafenib
2001,X-1119.HDM201
2002,X-1119.LEE011
2003,X-1119.LFW527 + binimetinib
2004,X-1119.LJC049
2005,X-1119.LKA136
2006,X-1167.5FU
2007,X-1167.binimetinib
2008,X-1167.BKM120
2009,X-1167.BKM120 + LJC049
2010,X-1167.BYL719
2011,X-1167.BYL719 + binimetinib
2012,X-1167.BYL719 + cetuximab
2013,X-1167.BYL719 + cetuximab + encorafenib
2014,X-1167.BYL719 + encorafenib
2015,X-1167.BYL719 + LJM716
2016,X-1167.cetuximab
2017,X-1167.cetuximab + encorafenib
2018,X-1167.CGM097
2019,X-1167.CKX620
2020,X-1167.CLR457
2021,X-1167.encorafenib
2022,X-1167.HDM201
2023,X-1167.LEE011
2024,X-1167.LFW527 + binimetinib
2025,X-1167.LJC049
2026,X-1167.LKA136
2027,X-1173.5FU
2028,X-1173.binimetinib
2029,X-1173.BKM120
2030,X-1173.BKM120 + LJC049
2031,X-1173.BYL719
2032,X-1173.BYL719 + binimetinib
2033,X-1173.BYL719 + cetuximab
2034,X-1173.BYL719 + cetuximab + encorafenib
2035,X-1173.BYL719 + encorafenib
2036,X-1173.BYL719 + LJM716
2037,X-1173.cetuximab
2038,X-1173.cetuximab + encorafenib
2039,X-1173.CGM097
2040,X-1173.CKX620
2041,X-1173.CLR457
2042,X-1173.encorafenib
2043,X-1173.HDM201
2044,X-1173.LEE011
2045,X-1173.LJC049
2046,X-1173.LKA136
2047,X-1210.LFW527 + binimetinib
2048,X-1234.LFW527 + binimetinib
2049,X-1256.LFW527 + binimetinib
2050,X-1270.5FU
2051,X-1270.binimetinib
2052,X-1270.BKM120
2053,X-1270.BKM120 + LJC049
2054,X-1270.BYL719
2055,X-1270.BYL719 + binimetinib
2056,X-1270.BYL719 + cetuximab
2057,X-1270.BYL719 + cetuximab + encorafenib
2058,X-1270.BYL719 + encorafenib
2059,X-1270.BYL719 + LJM716
2060,X-1270.cetuximab
2061,X-1270.cetuximab + encorafenib
2062,X-1270.CGM097
2063,X-1270.CKX620
2064,X-1270.CLR457
2065,X-1270.encorafenib
2066,X-1270.HDM201
2067,X-1270.LEE011
2068,X-1270.LJC049
2069,X-1270.LKA136
2070,X-1290.5FU
2071,X-1290.binimetinib
2072,X-1290.BKM120
2073,X-1290.BKM120 + LJC049
2074,X-1290.BYL719
2075,X-1290.BYL719 + binimetinib
2076,X-1290.BYL719 + cetuximab
2077,X-1290.BYL719 + cetuximab + encorafenib
2078,X-1290.BYL719 + encorafenib
2079,X-1290.BYL719 + LJM716
2080,X-1290.cetuximab
2081,X-1290.cetuximab + encorafenib
2082,X-1290.CGM097
2083,X-1290.CKX620
2084,X-1290.CLR457
2085,X-1290.encorafenib
2086,X-1290.HDM201
2087,X-1290.LEE011
2088,X-1290.LFW527 + binimetinib
2089,X-1290.LJC049
2090,X-1290.LKA136
2091,X-1303.5FU
2092,X-1303.binimetinib
2093,X-1303.BKM120
2094,X-1303.BYL719
2095,X-1303.BYL719 + binimetinib
2096,X-1303.BYL719 + cetuximab
2097,X-1303.BYL719 + cetuximab + encorafenib
2098,X-1303.BYL719 + LJM716
2099,X-1303.cetuximab
2100,X-1303.cetuximab + encorafenib
2101,X-1303.CGM097
2102,X-1303.CKX620
2103,X-1303.CLR457
2104,X-1303.encorafenib
2105,X-1303.HDM201
2106,X-1303.LEE011
2107,X-1303.LFW527 + binimetinib
2108,X-1303.LJC049
2109,X-1303.LKA136
2110,X-1310.LFW527 + binimetinib
2111,X-1329.5FU
2112,X-1329.binimetinib
2113,X-1329.BKM120
2114,X-1329.BKM120 + LJC049
2115,X-1329.BYL719
2116,X-1329.BYL719 + binimetinib
2117,X-1329.BYL719 + cetuximab
2118,X-1329.BYL719 + cetuximab + encorafenib
2119,X-1329.BYL719 + encorafenib
2120,X-1329.BYL719 + LJM716
2121,X-1329.cetuximab
2122,X-1329.cetuximab + encorafenib
2123,X-1329.CGM097
2124,X-1329.CKX620
2125,X-1329.CLR457
2126,X-1329.encorafenib
2127,X-1329.HDM201
2128,X-1329.LEE011
2129,X-1329.LFW527 + binimetinib
2130,X-1329.LJC049
2131,X-1329.LKA136
2132,X-1333.LFW527 + binimetinib
2133,X-1402.LFW527 + binimetinib
2134,X-1441.5FU
2135,X-1441.binimetinib
2136,X-1441.BKM120
2137,X-1441.BKM120 + LJC049
2138,X-1441.BYL719
2139,X-1441.BYL719 + binimetinib
2140,X-1441.BYL719 + cetuximab
2141,X-1441.BYL719 + cetuximab + encorafenib
2142,X-1441.BYL719 + encorafenib
2143,X-1441.BYL719 + LJM716
2144,X-1441.cetuximab
2145,X-1441.cetuximab + encorafenib
2146,X-1441.CGM097
2147,X-1441.CKX620
2148,X-1441.CLR457
2149,X-1441.encorafenib
2150,X-1441.HDM201
2151,X-1441.LEE011
2152,X-1441.LJC049
2153,X-1441.LKA136
2154,X-1443.5FU
2155,X-1443.binimetinib
2156,X-1443.BKM120
2157,X-1443.BKM120 + LJC049
2158,X-1443.BYL719
2159,X-1443.BYL719 + binimetinib
2160,X-1443.BYL719 + cetuximab
2161,X-1443.BYL719 + cetuximab + encorafenib
2162,X-1443.BYL719 + encorafenib
2163,X-1443.BYL719 + LJM716
2164,X-1443.cetuximab
2165,X-1443.cetuximab + encorafenib
2166,X-1443.CGM097
2167,X-1443.CKX620
2168,X-1443.CLR457
2169,X-1443.encorafenib
2170,X-1443.HDM201
2171,X-1443.LEE011
2172,X-1443.LFW527 + binimetinib
2173,X-1443.LJC049
2174,X-1443.LKA136
2175,X-1479.5FU
2176,X-1479.binimetinib
2177,X-1479.BKM120
2178,X-1479.BKM120 + LJC049
2179,X-1479.BYL719
2180,X-1479.BYL719 + binimetinib
2181,X-1479.BYL719 + cetuximab
2182,X-1479.BYL719 + cetuximab + encorafenib
2183,X-1479.BYL719 + encorafenib
2184,X-1479.BYL719 + LJM716
2185,X-1479.cetuximab
2186,X-1479.cetuximab + encorafenib
2187,X-1479.CGM097
2188,X-1479.CKX620
2189,X-1479.CLR457
2190,X-1479.encorafenib
2191,X-1479.HDM201
2192,X-1479.LEE011
2193,X-1479.LJC049
2194,X-1479.LKA136
2195,X-1500.5FU
2196,X-1500.binimetinib
2197,X-1500.BKM120
2198,X-1500.BKM120 + LJC049
2199,X-1500.BYL719
2200,X-1500.BYL719 + binimetinib
2201,X-1500.BYL719 + cetuximab
2202,X-1500.BYL719 + cetuximab + encorafenib
2203,X-1500.BYL719 + encorafenib
2204,X-1500.BYL719 + LJM716
2205,X-1500.cetuximab
2206,X-1500.cetuximab + encorafenib
2207,X-1500.CGM097
2208,X-1500.CKX620
2209,X-1500.CLR457
2210,X-1500.encorafenib
2211,X-1500.HDM201
2212,X-1500.LEE011
2213,X-1500.LFW527 + binimetinib
2214,X-1500.LJC049
2215,X-1500.LKA136
2216,X-1536.5FU
2217,X-1536.binimetinib
2218,X-1536.BKM120
2219,X-1536.BKM120 + LJC049
2220,X-1536.BYL719
2221,X-1536.BYL719 + binimetinib
2222,X-1536.BYL719 + cetuximab
2223,X-1536.BYL719 + cetuximab + encorafenib
2224,X-1536.BYL719 + encorafenib
2225,X-1536.BYL719 + LJM716
2226,X-1536.cetuximab
2227,X-1536.cetuximab + encorafenib
2228,X-1536.CKX620
2229,X-1536.CLR457
2230,X-1536.encorafenib
2231,X-1536.HDM201
2232,X-1536.LEE011
2233,X-1536.LJC049
2234,X-1536.LKA136
2235,X-1538.BYL719
2236,X-1538.BYL719 + binimetinib
2237,X-1538.cetuximab
2238,X-1538.CLR457
2239,X-1538.encorafenib
2240,X-1538.LEE011
2241,X-1855.5FU
2242,X-1855.binimetinib
2243,X-1855.BKM120
2244,X-1855.BKM120 + LJC049
2245,X-1855.BYL719
2246,X-1855.BYL719 + binimetinib
2247,X-1855.BYL719 + cetuximab
2248,X-1855.BYL719 + cetuximab + encorafenib
2249,X-1855.BYL719 + encorafenib
2250,X-1855.BYL719 + LJM716
2251,X-1855.cetuximab
2252,X-1855.cetuximab + encorafenib
2253,X-1855.CGM097
2254,X-1855.CKX620
2255,X-1855.encorafenib
2256,X-1855.HDM201
2257,X-1855.LEE011
2258,X-1855.LFW527 + binimetinib
2259,X-1855.LJC049
2260,X-1855.LKA136
2261,X-2145.5FU
2262,X-2145.binimetinib
2263,X-2145.BKM120
2264,X-2145.BKM120 + LJC049
2265,X-2145.BYL719
2266,X-2145.BYL719 + binimetinib
2267,X-2145.BYL719 + cetuximab
2268,X-2145.BYL719 + cetuximab + encorafenib
2269,X-2145.BYL719 + encorafenib
2270,X-2145.BYL719 + LJM716
2271,X-2145.cetuximab
2272,X-2145.cetuximab + encorafenib
2273,X-2145.CGM097
2274,X-2145.CKX620
2275,X-2145.CLR457
2276,X-2145.encorafenib
2277,X-2145.HDM201
2278,X-2145.LEE011
2279,X-2145.LFW527 + binimetinib
2280,X-2145.LJC049
2281,X-2145.LKA136
2282,X-2182.5FU
2283,X-2182.binimetinib
2284,X-2182.BKM120
2285,X-2182.BKM120 + LJC049
2286,X-2182.BYL719
2287,X-2182.BYL719 + binimetinib
2288,X-2182.BYL719 + cetuximab
2289,X-2182.BYL719 + cetuximab + encorafenib
2290,X-2182.BYL719 + encorafenib
2291,X-2182.BYL719 + LJM716
2292,X-2182.cetuximab
2293,X-2182.cetuximab + encorafenib
2294,X-2182.CGM097
2295,X-2182.CKX620
2296,X-2182.CLR457
2297,X-2182.encorafenib
2298,X-2182.HDM201
2299,X-2182.LEE011
2300,X-2182.LFW527 + binimetinib
2301,X-2182.LJC049
2302,X-2182.LKA136
2303,X-2239.5FU
2304,X-2239.binimetinib
2305,X-2239.BKM120 + LJC049
2306,X-2239.BYL719
2307,X-2239.BYL719 + binimetinib
2308,X-2239.BYL719 + cetuximab
2309,X-2239.BYL719 + cetuximab + encorafenib
2310,X-2239.BYL719 + encorafenib
2311,X-2239.cetuximab
2312,X-2239.cetuximab + encorafenib
2313,X-2239.CLR457
2314,X-2239.encorafenib
2315,X-2239.LEE011
2316,X-2239.LFW527 + binimetinib
2317,X-2239.LJC049
2318,X-2374.5FU
2319,X-2374.binimetinib
2320,X-2374.BKM120
2321,X-2374.BKM120 + LJC049
2322,X-2374.BYL719
2323,X-2374.BYL719 + binimetinib
2324,X-2374.BYL719 + cetuximab
2325,X-2374.BYL719 + cetuximab + encorafenib
2326,X-2374.BYL719 + encorafenib
2327,X-2374.BYL719 + LJM716
2328,X-2374.cetuximab
2329,X-2374.cetuximab + encorafenib
2330,X-2374.CKX620
2331,X-2374.CLR457
2332,X-2374.encorafenib
2333,X-2374.HDM201
2334,X-2374.LEE011
2335,X-2374.LFW527 + binimetinib
2336,X-2374.LJC049
2337,X-2374.LKA136
2338,X-2403.5FU
2339,X-2403.binimetinib
2340,X-2403.BKM120
2341,X-2403.BKM120 + LJC049
2342,X-2403.BYL719
2343,X-2403.BYL719 + binimetinib
2344,X-2403.BYL719 + cetuximab
2345,X-2403.BYL719 + cetuximab + encorafenib
2346,X-2403.BYL719 + encorafenib
2347,X-2403.BYL719 + LJM716
2348,X-2403.cetuximab
2349,X-2403.cetuximab + encorafenib
2350,X-2403.CGM097
2351,X-2403.CKX620
2352,X-2403.CLR457
2353,X-2403.encorafenib
2354,X-2403.HDM201
2355,X-2403.LEE011
2356,X-2403.LJC049
2357,X-2403.LKA136
2358,X-2483.5FU
2359,X-2483.binimetinib
2360,X-2483.BKM120
2361,X-2483.BKM120 + LJC049
2362,X-2483.BYL719
2363,X-2483.BYL719 + binimetinib
2364,X-2483.BYL719 + cetuximab
2365,X-2483.BYL719 + cetuximab + encorafenib
2366,X-2483.BYL719 + encorafenib
2367,X-2483.BYL719 + LJM716
2368,X-2483.cetuximab
2369,X-2483.cetuximab + encorafenib
2370,X-2483.CGM097
2371,X-2483.CKX620
2372,X-2483.CLR457
2373,X-2483.encorafenib
2374,X-2483.HDM201
2375,X-2483.LEE011
2376,X-2483.LFW527 + binimetinib
2377,X-2483.LJC049
2378,X-2483.LKA136
2379,X-2484.5FU
2380,X-2484.binimetinib
2381,X-2484.BKM120
2382,X-2484.BKM120 + LJC049
2383,X-2484.BYL719
2384,X-2484.BYL719 + binimetinib
2385,X-2484.BYL719 + cetuximab
2386,X-2484.BYL719 + cetuximab + encorafenib
2387,X-2484.BYL719 + encorafenib
2388,X-2484.BYL719 + LJM716
2389,X-2484.cetuximab
2390,X-2484.cetuximab + encorafenib
2391,X-2484.CGM097
2392,X-2484.CKX620
2393,X-2484.CLR457
2394,X-2484.encorafenib
2395,X-2484.HDM201
2396,X-2484.LEE011
2397,X-2484.LJC049
2398,X-2484.LKA136
2399,X-2514.LFW527 + binimetinib
2400,X-2538.5FU
2401,X-2538.binimetinib
2402,X-2538.BKM120
2403,X-2538.BKM120 + LJC049
2404,X-2538.BYL719
2405,X-2538.BYL719 + binimetinib
2406,X-2538.BYL719 + cetuximab
2407,X-2538.BYL719 + cetuximab + encorafenib
2408,X-2538.BYL719 + encorafenib
2409,X-2538.BYL719 + LJM716
2410,X-2538.cetuximab
2411,X-2538.cetuximab + encorafenib
2412,X-2538.CGM097
2413,X-2538.CKX620
2414,X-2538.CLR457
2415,X-2538.encorafenib
2416,X-2538.HDM201
2417,X-2538.LEE011
2418,X-2538.LJC049
2419,X-2538.LKA136
2420,X-2573.5FU
2421,X-2573.binimetinib
2422,X-2573.BKM120
2423,X-2573.BKM120 + LJC049
2424,X-2573.BYL719
2425,X-2573.BYL719 + binimetinib
2426,X-2573.BYL719 + cetuximab
2427,X-2573.BYL719 + cetuximab + encorafenib
2428,X-2573.BYL719 + encorafenib
2429,X-2573.BYL719 + LJM716
2430,X-2573.cetuximab
2431,X-2573.cetuximab + encorafenib
2432,X-2573.CGM097
2433,X-2573.CKX620
2434,X-2573.CLR457
2435,X-2573.encorafenib
2436,X-2573.HDM201
2437,X-2573.LEE011
2438,X-2573.LFW527 + binimetinib
2439,X-2573.LJC049
2440,X-2573.LKA136
2441,X-2659.5FU
2442,X-2659.binimetinib
2443,X-2659.BKM120
2444,X-2659.BKM120 + LJC049
2445,X-2659.BYL719
2446,X-2659.BYL719 + binimetinib
2447,X-2659.BYL719 + cetuximab
2448,X-2659.BYL719 + cetuximab + encorafenib
2449,X-2659.BYL719 + encorafenib
2450,X-2659.BYL719 + LJM716
2451,X-2659.cetuximab
2452,X-2659.cetuximab + encorafenib
2453,X-2659.CGM097
2454,X-2659.CKX620
2455,X-2659.CLR457
2456,X-2659.encorafenib
2457,X-2659.HDM201
2458,X-2659.LEE011
2459,X-2659.LFW527 + binimetinib
2460,X-2659.LJC049
2461,X-2659.LKA136
2462,X-2761.LFW527 + binimetinib
2463,X-2822.5FU
2464,X-2822.binimetinib
2465,X-2822.BKM120
2466,X-2822.BKM120 + LJC049
2467,X-2822.BYL719
2468,X-2822.BYL719 + binimetinib
2469,X-2822.BYL719 + cetuximab
2470,X-2822.BYL719 + cetuximab + encorafenib
2471,X-2822.BYL719 + encorafenib
2472,X-2822.BYL719 + LJM716
2473,X-2822.cetuximab
2474,X-2822.cetuximab + encorafenib
2475,X-2822.CGM097
2476,X-2822.CKX620
2477,X-2822.CLR457
2478,X-2822.encorafenib
2479,X-2822.HDM201
2480,X-2822.LEE011
2481,X-2822.LJC049
2482,X-2822.LKA136
2483,X-2846.5FU
2484,X-2846.binimetinib
2485,X-2846.BKM120
2486,X-2846.BKM120 + LJC049
2487,X-2846.BYL719
2488,X-2846.BYL719 + binimetinib
2489,X-2846.BYL719 + cetuximab
2490,X-2846.BYL719 + cetuximab + encorafenib
2491,X-2846.BYL719 + encorafenib
2492,X-2846.BYL719 + LJM716
2493,X-2846.cetuximab
2494,X-2846.cetuximab + encorafenib
2495,X-2846.CGM097
2496,X-2846.CKX620
2497,X-2846.CLR457
2498,X-2846.encorafenib
2499,X-2846.HDM201
2500,X-2846.LEE011
2501,X-2846.LJC049
2502,X-2846.LKA136
2503,X-2861.5FU
2504,X-2861.binimetinib
2505,X-2861.BKM120
2506,X-2861.BKM120 + LJC049
2507,X-2861.BYL719
2508,X-2861.BYL719 + binimetinib
2509,X-2861.BYL719 + cetuximab
2510,X-2861.BYL719 + cetuximab + encorafenib
2511,X-2861.BYL719 + encorafenib
2512,X-2861.BYL719 + LJM716
2513,X-2861.cetuximab
2514,X-2861.cetuximab + encorafenib
2515,X-2861.CGM097
2516,X-2861.CKX620
2517,X-2861.CLR457
2518,X-2861.encorafenib
2519,X-2861.HDM201
2520,X-2861.LEE011
2521,X-2861.LFW527 + binimetinib
2522,X-2861.LJC049
2523,X-2861.LKA136
2524,X-3093.5FU
2525,X-3093.binimetinib
2526,X-3093.BKM120
2527,X-3093.BKM120 + LJC049
2528,X-3093.BYL719
2529,X-3093.BYL719 + binimetinib
2530,X-3093.BYL719 + cetuximab
2531,X-3093.BYL719 + cetuximab + encorafenib
2532,X-3093.BYL719 + encorafenib
2533,X-3093.BYL719 + LJM716
2534,X-3093.cetuximab
2535,X-3093.cetuximab + encorafenib
2536,X-3093.CGM097
2537,X-3093.CKX620
2538,X-3093.CLR457
2539,X-3093.encorafenib
2540,X-3093.HDM201
2541,X-3093.LEE011
2542,X-3093.LJC049
2543,X-3093.LKA136
2544,X-3205.5FU
2545,X-3205.binimetinib
2546,X-3205.BKM120
2547,X-3205.BKM120 + LJC049
2548,X-3205.BYL719
2549,X-3205.BYL719 + binimetinib
2550,X-3205.BYL719 + cetuximab
2551,X-3205.BYL719 + cetuximab + encorafenib
2552,X-3205.BYL719 + encorafenib
2553,X-3205.BYL719 + LJM716
2554,X-3205.cetuximab
2555,X-3205.cetuximab + encorafenib
2556,X-3205.CGM097
2557,X-3205.CKX620
2558,X-3205.CLR457
2559,X-3205.encorafenib
2560,X-3205.HDM201
2561,X-3205.LEE011
2562,X-3205.LFW527 + binimetinib
2563,X-3205.LJC049
2564,X-3205.LKA136
2565,X-3224.5FU
2566,X-3224.binimetinib
2567,X-3224.BKM120
2568,X-3224.BKM120 + LJC049
2569,X-3224.BYL719
2570,X-3224.BYL719 + binimetinib
2571,X-3224.BYL719 + cetuximab
2572,X-3224.BYL719 + cetuximab + encorafenib
2573,X-3224.BYL719 + encorafenib
2574,X-3224.BYL719 + LJM716
2575,X-3224.cetuximab
2576,X-3224.cetuximab + encorafenib
2577,X-3224.CGM097
2578,X-3224.CKX620
2579,X-3224.CLR457
2580,X-3224.encorafenib
2581,X-3224.HDM201
2582,X-3224.LEE011
2583,X-3224.LJC049
2584,X-3224.LKA136
2585,X-3267.5FU
2586,X-3267.binimetinib
2587,X-3267.BKM120
2588,X-3267.BKM120 + LJC049
2589,X-3267.BYL719
2590,X-3267.BYL719 + binimetinib
2591,X-3267.BYL719 + cetuximab
2592,X-3267.BYL719 + cetuximab + encorafenib
2593,X-3267.BYL719 + encorafenib
2594,X-3267.BYL719 + LJM716
2595,X-3267.cetuximab
2596,X-3267.cetuximab + encorafenib
2597,X-3267.CGM097
2598,X-3267.CKX620
2599,X-3267.CLR457
2600,X-3267.encorafenib
2601,X-3267.HDM201
2602,X-3267.LEE011
2603,X-3267.LJC049
2604,X-3267.LKA136
2605,X-3671.5FU
2606,X-3671.binimetinib
2607,X-3671.cetuximab
2608,X-3684.LFW527 + binimetinib
2609,X-3792.5FU
2610,X-3792.binimetinib
2611,X-3792.BKM120
2612,X-3792.BKM120 + LJC049
2613,X-3792.BYL719
2614,X-3792.BYL719 + binimetinib
2615,X-3792.BYL719 + cetuximab
2616,X-3792.BYL719 + cetuximab + encorafenib
2617,X-3792.BYL719 + encorafenib
2618,X-3792.BYL719 + LJM716
2619,X-3792.cetuximab
2620,X-3792.cetuximab + encorafenib
2621,X-3792.CGM097
2622,X-3792.CKX620
2623,X-3792.CLR457
2624,X-3792.encorafenib
2625,X-3792.HDM201
2626,X-3792.LEE011
2627,X-3792.LFW527 + binimetinib
2628,X-3792.LJC049
2629,X-3792.LKA136
2630,X-4087.5FU
2631,X-4087.binimetinib
2632,X-4087.BKM120
2633,X-4087.BKM120 + LJC049
2634,X-4087.BYL719
2635,X-4087.BYL719 + binimetinib
2636,X-4087.BYL719 + cetuximab
2637,X-4087.BYL719 + cetuximab + encorafenib
2638,X-4087.BYL719 + encorafenib
2639,X-4087.BYL719 + LJM716
2640,X-4087.cetuximab
2641,X-4087.cetuximab + encorafenib
2642,X-4087.CGM097
2643,X-4087.CKX620
2644,X-4087.CLR457
2645,X-4087.encorafenib
2646,X-4087.HDM201
2647,X-4087.LEE011
2648,X-4087.LFW527 + binimetinib
2649,X-4087.LJC049
2650,X-4087.LKA136
2651,X-4145.abraxane
2652,X-4145.binimetinib
2653,X-4145.binimetinib-3.5mpk
2654,X-4145.BKM120
2655,X-4145.BKM120 + binimetinib
2656,X-4145.BKM120 + LDE225
2657,X-4145.BYL719
2658,X-4145.BYL719 + LJM716
2659,X-4145.CLR457
2660,X-4145.figitumumab
2661,X-4145.figitumumab + binimetinib
2662,X-4145.gemcitabine-50mpk
2663,X-4145.HDM201
2664,X-4145.INC424
2665,X-4145.INC424 + binimetinib
2666,X-4145.LEE011
2667,X-4145.LKA136
2668,X-4145.trametinib
2669,X-4145.WNT974
2670,X-5238.LFW527 + binimetinib
2671,X-5254.5FU
2672,X-5254.binimetinib
2673,X-5254.BKM120
2674,X-5254.BKM120 + LJC049
2675,X-5254.BYL719
2676,X-5254.BYL719 + binimetinib
2677,X-5254.BYL719 + cetuximab
2678,X-5254.BYL719 + cetuximab + encorafenib
2679,X-5254.BYL719 + encorafenib
2680,X-5254.BYL719 + LJM716
2681,X-5254.cetuximab
2682,X-5254.cetuximab + encorafenib
2683,X-5254.CGM097
2684,X-5254.CKX620
2685,X-5254.CLR457
2686,X-5254.encorafenib
2687,X-5254.HDM201
2688,X-5254.LEE011
2689,X-5254.LFW527 + binimetinib
2690,X-5254.LJC049
2691,X-5254.LKA136
2692,X-5405.5FU
2693,X-5405.binimetinib
2694,X-5405.BKM120
2695,X-5405.BKM120 + LJC049
2696,X-5405.BYL719
2697,X-5405.BYL719 + binimetinib
2698,X-5405.BYL719 + cetuximab
2699,X-5405.BYL719 + cetuximab + encorafenib
2700,X-5405.BYL719 + encorafenib
2701,X-5405.BYL719 + LJM716
2702,X-5405.cetuximab
2703,X-5405.cetuximab + encorafenib
2704,X-5405.CGM097
2705,X-5405.CKX620
2706,X-5405.CLR457
2707,X-5405.encorafenib
2708,X-5405.HDM201
2709,X-5405.LEE011
2710,X-5405.LJC049
2711,X-5405.LKA136
2712,X-5421.LFW527 + binimetinib
2713,X-5438.5FU
2714,X-5438.binimetinib
2715,X-5438.BKM120
2716,X-5438.BKM120 + LJC049
2717,X-5438.BYL719
2718,X-5438.BYL719 + binimetinib
2719,X-5438.BYL719 + cetuximab
2720,X-5438.BYL719 + cetuximab + encorafenib
2721,X-5438.BYL719 + encorafenib
2722,X-5438.BYL719 + LJM716
2723,X-5438.cetuximab
2724,X-5438.cetuximab + encorafenib
2725,X-5438.CGM097
2726,X-5438.CKX620
2727,X-5438.CLR457
2728,X-5438.encorafenib
2729,X-5438.HDM201
2730,X-5438.LEE011
2731,X-5438.LFW527 + binimetinib
2732,X-5438.LJC049
2733,X-5438.LKA136
2734,X-5446.5FU
2735,X-5446.binimetinib
2736,X-5446.BKM120
2737,X-5446.BKM120 + LJC049
2738,X-5446.BYL719
2739,X-5446.BYL719 + binimetinib
2740,X-5446.BYL719 + cetuximab
2741,X-5446.BYL719 + cetuximab + encorafenib
2742,X-5446.BYL719 + encorafenib
2743,X-5446.BYL719 + LJM716
2744,X-5446.cetuximab
2745,X-5446.cetuximab + encorafenib
2746,X-5446.CGM097
2747,X-5446.CKX620
2748,X-5446.CLR457
2749,X-5446.encorafenib
2750,X-5446.HDM201
2751,X-5446.LEE011
2752,X-5446.LFW527 + binimetinib
2753,X-5446.LJC049
2754,X-5446.LKA136
2755,X-5494.5FU
2756,X-5494.binimetinib
2757,X-5494.BKM120
2758,X-5494.BKM120 + LJC049
2759,X-5494.BYL719
2760,X-5494.BYL719 + binimetinib
2761,X-5494.BYL719 + cetuximab + encorafenib
2762,X-5494.BYL719 + encorafenib
2763,X-5494.BYL719 + LJM716
2764,X-5494.cetuximab + encorafenib
2765,X-5494.CGM097
2766,X-5494.CKX620
2767,X-5494.CLR457
2768,X-5494.encorafenib
2769,X-5494.HDM201
2770,X-5494.LEE011
2771,X-5494.LJC049
2772,X-5494.LKA136
2773,X-5495.5FU
2774,X-5495.binimetinib
2775,X-5495.BKM120
2776,X-5495.BKM120 + LJC049
2777,X-5495.BYL719
2778,X-5495.BYL719 + binimetinib
2779,X-5495.BYL719 + cetuximab
2780,X-5495.BYL719 + cetuximab + encorafenib
2781,X-5495.BYL719 + encorafenib
2782,X-5495.BYL719 + LJM716
2783,X-5495.cetuximab
2784,X-5495.cetuximab + encorafenib
2785,X-5495.CGM097
2786,X-5495.CKX620
2787,X-5495.CLR457
2788,X-5495.encorafenib
2789,X-5495.HDM201
2790,X-5495.LEE011
2791,X-5495.LFW527 + binimetinib
2792,X-5495.LJC049
2793,X-5495.LKA136
2794,X-5536.LFW527 + binimetinib
2795,X-5578.5FU
2796,X-5578.binimetinib
2797,X-5578.BKM120
2798,X-5578.BKM120 + LJC049
2799,X-5578.BYL719
2800,X-5578.BYL719 + binimetinib
2801,X-5578.BYL719 + cetuximab
2802,X-5578.BYL719 + cetuximab + encorafenib
2803,X-5578.BYL719 + encorafenib
2804,X-5578.BYL719 + LJM716
2805,X-5578.cetuximab
2806,X-5578.cetuximab + encorafenib
2807,X-5578.CGM097
2808,X-5578.CKX620
2809,X-5578.CLR457
2810,X-5578.encorafenib
2811,X-5578.HDM201
2812,X-5578.LEE011
2813,X-5578.LJC049
2814,X-5578.LKA136
2815,X-007.BGJ398
2816,X-007.binimetinib
2817,X-007.BKM120
2818,X-007.BYL719
2819,X-007.BYL719 + HSP990
2820,X-007.BYL719 + LJM716
2821,X-007.CLR457
2822,X-007.everolimus
2823,X-007.figitumumab
2824,X-007.HDM201
2825,X-007.HSP990
2826,X-007.INC280
2827,X-007.INC280 + trastuzumab
2828,X-007.LEE011
